"",BBK01.EU8237,BBK01.EU8237_FLAGS
1959-10,11794.992,
1959-11,12302.705,
1959-12,12653.451,
1960-01,12307.818,
1960-02,12466.319,
1960-03,12840.073,
1960-04,13347.786,
1960-05,13795.678,
1960-06,14636.753,
1960-07,14956.821,
1960-08,15367.389,
1960-09,15931.344,
1960-10,16458.486,
1960-11,16484.562,
1960-12,16753.501,
1961-01,16548.984,
1961-02,16691.123,
1961-03,16739.185,
1961-04,15531.002,
1961-05,15679.788,
1961-06,15919.073,
1961-07,15778.979,
1961-08,15152.135,
1961-09,15406.758,
1961-10,14944.039,
1961-11,14792.697,
1961-12,15571.906,
1962-01,14080.978,
1962-02,14068.707,
1962-03,14500.238,
1962-04,14355.542,
1962-05,14472.628,
1962-06,14970.115,
1962-07,14770.711,
1962-08,14835.134,
1962-09,15169.008,
1962-10,15247.235,
1962-11,15175.654,
1962-12,15123.503,
1963-01,14772.756,
1963-02,14833.089,
1963-03,15034.538,
1963-04,15155.714,
1963-05,15566.281,
1963-06,15590.312,
1963-07,15753.414,
1963-08,15853.627,
1963-09,15992.699,
1963-10,16059.678,
1963-11,16371.566,
1963-12,16524.442,
1964-01,16315.835,
1964-02,16737.651,
1964-03,16593.978,
1964-04,16227.382,
1964-05,16129.725,
1964-06,16750.433,
1964-07,16546.939,
1964-08,16519.329,
1964-09,16575.060,
1964-10,16458.486,
1964-11,16268.796,
1964-12,16746.854,
1965-01,15979.916,
1965-02,16172.162,
1965-03,16461.553,
1965-04,16429.342,
1965-05,16135.860,
1965-06,15935.945,
1965-07,15965.089,
1965-08,15819.371,
1965-09,15923.163,
1965-10,16070.926,
1965-11,16125.635,
1965-12,16090.867,
1966-01,15703.308,
1966-02,15559.635,
1966-03,15510.551,
1966-04,15345.403,
1966-05,15328.019,
1966-06,15803.009,
1966-07,16239.653,
1966-08,16284.646,
1966-09,16367.987,
1966-10,16733.049,
1966-11,16797.472,
1966-12,17088.909,
1967-01,16618.009,
1967-02,17026.020,
1967-03,17181.964,
1967-04,17102.713,
1967-05,16782.133,
1967-06,16730.493,
1967-07,16796.961,
1967-08,16677.830,
1967-09,16930.408,
1967-10,17066.412,
1967-11,17195.769,
1967-12,17017.328,
1968-01,16639.994,
1968-02,17274.507,
1968-03,17851.756,
1968-04,17879.366,
1968-05,17596.110,
1968-06,18575.745,
1968-07,18484.735,
1968-08,18333.904,
1968-09,19022.103,
1968-10,18808.894,
1968-11,22477.925,
1968-12,20600.972,
1969-01,17965.774,
1969-02,17734.670,
1969-03,16962.108,
1969-04,18260.278,
1969-05,23755.643,
1969-06,20834.633,
1969-07,20908.770,
1969-08,21991.175,
1969-09,24624.840,
1969-10,20178.645,
1969-11,16487.629,
1969-12,13483.278,
1970-01,13484.301,
1970-02,13867.258,
1970-03,14222.606,
1970-04,14490.523,
1970-05,15058.057,
1970-06,16939.100,
1970-07,18889.679,
1970-08,19277.238,
1970-09,21166.461,
1970-10,22182.398,
1970-11,25149.936,
1970-12,25062.641,
1971-01,25905.493,
1971-02,27385.171,
1971-03,29410.093,
1971-04,31033.333,
1971-05,35093.214,
1971-06,31117.385,
1971-07,32100.127,
1971-08,31810.251,
1971-09,32106.939,
1971-10,32429.559,
1971-11,32703.388,
1971-12,30342.466,
1972-01,31377.901,
1972-02,32350.513,
1972-03,32331.921,
1972-04,32538.384,
1972-05,32774.384,
1972-06,37413.107,
1972-07,40312.237,
1972-08,40123.169,
1972-09,39703.089,
1972-10,39451.062,
1972-11,38881.643,
1972-12,38057.228,
1973-01,37824.299,
1973-02,41308.266,
1973-03,44555.872,
1973-04,44287.154,
1973-05,44095.420,
1973-06,45949.037,
1973-07,48423.830,
1973-08,47605.735,
1973-09,50183.522,
1973-10,49781.991,
1973-11,48553.818,
1973-12,46289.905,
1974-01,44992.137,
1974-02,44831.845,
1974-03,46029.335,
1974-04,47286.719,
1974-05,47953.035,
1974-06,47768.478,
1974-07,47185.090,
1974-08,45636.123,
1974-09,44479.948,
1974-10,44549.149,
1974-11,45505.307,
1974-12,41536.917,
1975-01,42375.202,
1975-02,43611.649,
1975-03,44092.648,
1975-04,42769.948,
1975-05,42411.068,
1975-06,42071.677,
1975-07,41169.690,
1975-08,41010.197,
1975-09,40698.165,
1975-10,41244.834,
1975-11,40920.497,
1975-12,43228.803,
1976-01,43286.617,
1976-02,44227.221,
1976-03,48229.696,
1976-04,47436.299,
1976-05,46348.625,
1976-06,46398.851,
1976-07,45880.071,
1976-08,47605.338,
1976-09,48169.286,
1976-10,49213.809,
1976-11,47884.615,
1976-12,43851.314,
1977-01,43630.641,
1977-02,43788.447,
1977-03,44156.290,
1977-04,43698.084,
1977-05,43502.440,
1977-06,43436.148,
1977-07,44441.364,
1977-08,44192.140,
1977-09,43401.220,
1977-10,44693.170,
1977-11,45911.288,
1977-12,45121.252,
1978-01,46027.239,
1978-02,47181.919,
1978-03,47445.496,
1978-04,46596.772,
1978-05,45023.357,
1978-06,45337.414,
1978-07,45592.337,
1978-08,47148.535,
1978-09,48568.543,
1978-10,52822.494,
1978-11,54200.754,
1978-12,51304.667,
1979-01,50436.881,
1979-02,48887.612,
1979-03,46811.606,
1979-04,46303.960,
1979-05,43189.796,
1979-06,45696.945,
1979-07,47074.687,
1979-08,45785.796,
1979-09,50635.575,
1979-10,50818.838,
1979-11,46104.735,
1979-12,47532.494,
1980-01,45806.355,
1980-02,44073.994,
1980-03,42086.015,
1980-04,38887.754,
1980-05,38463.881,
1980-06,39596.015,
1980-07,40217.100,
1980-08,40081.265,
1980-09,38532.536,
1980-10,36769.362,
1980-11,35482.055,
1980-12,34475.327,
1981-01,34322.719,
1981-02,31206.825,
1981-03,35366.627,
1981-04,37246.406,
1981-05,38693.410,
1981-06,37948.709,
1981-07,38620.769,
1981-08,36325.992,
1981-09,37049.147,
1981-10,33786.836,
1981-11,33569.291,
1981-12,35220.157,
1982-01,34182.370,
1982-02,34296.646,
1982-03,35022.338,
1982-04,35078.292,
1982-05,35550.970,
1982-06,36240.367,
1982-07,36073.924,
1982-08,35921.118,
1982-09,35705.600,
1982-10,36152.519,
1982-11,36152.958,
1982-12,36584.003,
1983-01,37378.935,
1983-02,39495.288,
1983-03,42088.541,
1983-04,37485.479,
1983-05,36677.690,
1983-06,36254.983,
1983-07,36523.935,
1983-08,35449.401,
1983-09,35465.267,
1983-10,36424.860,
1983-11,36328.338,
1983-12,35743.378,
1984-01,35642.114,
1984-02,37416.422,
1984-03,38762.081,
1984-04,39897.230,
1984-05,38623.915,
1984-06,38247.329,
1984-07,37770.579,
1984-08,37811.643,
1984-09,35644.067,
1984-10,35086.063,
1984-11,34968.011,
1984-12,35241.562,
1985-01,34118.594,
1985-02,33225.405,
1985-03,30927.333,
1985-04,31477.452,
1985-05,32206.785,
1985-06,32587.656,
1985-07,33505.622,
1985-08,34118.704,
1985-09,34322.262,
1985-10,33652.101,
1985-11,36002.249,
1985-12,34596.858,
1986-01,36207.776,
1986-02,36377.608,
1986-03,35175.212,
1986-04,33383.691,
1986-05,31109.239,
1986-06,31604.115,
1986-07,32501.420,
1986-08,33535.807,
1986-09,35632.551,
1986-10,39252.695,
1986-11,37511.808,
1986-12,36035.678,
1987-01,45334.233,
1987-02,45538.751,
1987-03,43264.804,
1987-04,44929.824,
1987-05,46685.682,
1987-06,46077.772,
1987-07,44926.365,
1987-08,44574.373,
1987-09,45380.097,
1987-10,47394.550,
1987-11,54907.569,
1987-12,52354.078,
1988-01,54397.841,
1988-02,51541.703,
1988-03,50785.424,
1988-04,51759.452,
1988-05,50266.066,
1988-06,46238.425,
1988-07,41030.999,
1988-08,37031.006,
1988-09,35783.325,
1988-10,36186.618,
1988-11,37664.443,
1988-12,35727.549,
1989-01,33790.580,
1989-02,33371.262,
1989-03,31226.447,
1989-04,31062.533,
1989-05,27983.551,
1989-06,26932.490,
1989-07,26087.551,
1989-08,26428.377,
1989-09,25050.851,
1989-10,25960.294,
1989-11,25493.933,
1989-12,24703.953,
1990-01,25187.431,
1990-02,26057.976,
1990-03,25394.678,
1990-04,25906.187,
1990-05,26478.603,
1990-06,27123.078,
1990-07,27475.462,
1990-08,27697.792,
1990-09,27972.565,
1990-10,28924.219,
1990-11,29837.408,
1990-12,27705.699,
1991-01,27995.682,
1991-02,28691.143,
1991-03,24602.441,
1991-04,24358.636,
1991-05,24752.847,
1991-06,25210.831,
1991-07,25453.032,
1991-08,26580.662,
1991-09,27120.062,
1991-10,27477.991,
1991-11,29257.340,
1991-12,28126.384,
1992-01,28950.527,
1992-02,29450.615,
1992-03,30700.187,
1992-04,31186.343,
1992-05,32230.642,
1992-06,33257.512,
1992-07,34087.108,
1992-08,35857.303,
1992-09,77920.967,
1992-10,58412.262,
1992-11,57847.038,
1992-12,60052.601,
1993-01,54403.183,
1993-02,48762.376,
1993-03,37335.510,
1993-04,36264.962,
1993-05,36836.217,
1993-06,35368.881,
1993-07,42788.203,
1993-08,64295.688,
1993-09,48401.586,
1993-10,42218.138,
1993-11,42189.497,
1993-12,42550.569,
1994-01,40846.275,
1994-02,40072.761,
1994-03,42695.655,
1994-04,40815.730,
1994-05,42557.130,
1994-06,44697.988,
1994-07,45153.005,
1994-08,45550.455,
1994-09,48718.875,
1994-10,48142.512,
1994-11,47247.296,
1994-12,46923.135,
1995-01,47359.161,
1995-02,47683.759,
1995-03,50924.527,
1995-04,52574.994,
1995-05,53312.261,
1995-06,54342.881,
1995-07,54119.963,
1995-08,54869.546,
1995-09,55641.984,
1995-10,55515.869,
1995-11,56156.098,
1995-12,54642.304,
1996-01,54962.415,
1996-02,54898.176,
1996-03,55118.319,
1996-04,55708.384,
1996-05,54408.276,
1996-06,54697.546,
1996-07,53324.258,
1996-08,53541.574,
1996-09,54683.983,
1996-10,54942.571,
1996-11,55602.839,
1996-12,53880.422,
1997-01,53636.802,
1997-02,53040.151,
1997-03,53030.408,
1997-04,52871.809,
1997-05,53196.124,
1997-06,52759.060,
1997-07,51446.934,
1997-08,50558.481,
1997-09,50236.552,
1997-10,49970.075,
1997-11,50035.543,
1997-12,56711.419,
1998-01,56552.798,
1998-02,57010.246,
1998-03,57162.583,
1998-04,57488.714,
1998-05,58077.826,
1998-06,58163.537,
1998-07,57873.668,
1998-08,58013.531,
1998-09,58574.267,
1998-10,58466.903,
1998-11,64303.939,
1998-12,60898.291,
