"",BBK01.WZ3437,BBK01.WZ3437_FLAGS
2007-05,4.50,
2007-06,4.67,
2007-07,4.49,
2007-08,4.48,
2007-09,4.55,
2007-10,4.41,
2007-11,4.40,
2007-12,4.62,
2008-01,4.36,
2008-02,4.39,
2008-03,4.40,
2008-04,4.55,
2008-05,4.73,
2008-06,4.84,
2008-07,4.73,
2008-08,4.50,
2008-09,4.51,
2008-10,4.42,
2008-11,3.90,
2008-12,3.66,
2009-01,4.08,
2009-02,4.00,
2009-03,3.95,
2009-04,4.09,
2009-05,4.41,
2009-06,4.22,
2009-07,4.09,
2009-08,3.89,
2009-09,3.89,
2009-10,4.03,
2009-11,3.88,
2009-12,4.09,
2010-01,3.92,
2010-02,3.87,
2010-03,3.81,
2010-04,3.69,
2010-05,3.33,
2010-06,3.28,
2010-07,3.35,
2010-08,2.64,
2010-09,2.83,
2010-10,3.09,
2010-11,3.29,
2010-12,3.59,
2011-01,3.69,
2011-02,3.68,
2011-03,3.86,
2011-04,3.76,
2011-05,3.56,
2011-06,3.62,
2011-07,3.28,
2011-08,2.84,
2011-09,2.56,
2011-10,2.84,
2011-11,3.02,
2011-12,2.48,
2012-01,2.54,
2012-02,2.50,
2012-03,2.53,
2012-04,2.38,
2012-05,1.85,
2012-06,2.26,
2012-07,1.99,
2012-08,1.98,
2012-09,2.08,
2012-10,2.14,
2012-11,2.03,
2012-12,1.93,
2013-01,2.14,
2013-02,2.10,
2013-03,1.92,
2013-04,1.81,
2013-05,2.09,
2013-06,2.29,
2013-07,2.32,
2013-08,2.49,
2013-09,2.42,
2013-10,2.37,
2013-11,2.44,
2013-12,2.66,
2014-01,2.32,
2014-02,2.25,
2014-03,2.23,
2014-04,2.17,
2014-05,2.00,
2014-06,1.88,
2014-07,1.75,
2014-08,1.43,
2014-09,1.52,
2014-10,1.31,
2014-11,1.15,
2014-12,0.98,
2015-01,0.63,
