"",BBK01.OUL006,BBK01.OUL006_FLAGS
2005-03,11.631,
2005-04,11.668,
2005-05,12.066,
2005-06,11.700,
2005-07,12.107,
2005-08,12.014,
2005-09,11.803,
2005-10,12.289,
2005-11,12.345,
2005-12,12.728,
2006-01,12.586,
2006-02,12.072,
2006-03,11.913,
2006-04,12.207,
2006-05,12.435,
2006-06,12.169,
2006-07,12.372,
2006-08,12.000,
2006-09,12.093,
2006-10,12.960,
2006-11,12.670,
2006-12,13.416,
2007-01,12.440,
2007-02,12.466,
2007-03,11.833,
2007-04,12.722,
2007-05,13.193,
2007-06,12.591,
2007-07,12.922,
2007-08,11.880,
2007-09,12.098,
2007-10,12.332,
2007-11,12.717,
2007-12,14.157,
2008-01,12.606,
2008-02,12.612,
2008-03,12.876,
2008-04,12.568,
2008-05,12.746,
2008-06,12.488,
2008-07,12.726,
2008-08,12.641,
2008-09,13.307,
2008-10,12.690,
2008-11,13.250,
2008-12,14.554,
2009-01,13.929,
2009-02,13.734,
2009-03,12.951,
2009-04,13.459,
2009-05,13.924,
2009-06,14.827,
2009-07,13.463,
2009-08,14.157,
2009-09,13.527,
2009-10,13.852,
2009-11,13.493,
2009-12,14.915,
2010-01,14.622,
2010-02,13.708,
2010-03,13.459,
2010-04,13.892,
2010-05,14.352,
2010-06,16.314,
2010-07,14.467,
2010-08,14.111,
2010-09,13.167,
2010-10,15.030,
2010-11,14.189,
2010-12,15.206,
2011-01,14.713,
2011-02,14.532,
2011-03,13.954,
2011-04,15.281,
2011-05,15.042,
2011-06,13.567,
2011-07,14.540,
2011-08,14.601,
2011-09,14.243,
2011-10,14.520,
2011-11,14.605,
2011-12,15.456,
2012-01,10.014,
2012-02,10.071,
2012-03,9.766,
2012-04,10.289,
2012-05,10.313,
2012-06,10.305,
2012-07,10.137,
2012-08,10.043,
2012-09,10.445,
2012-10,11.032,
2012-11,10.021,
2012-12,11.751,
2013-01,11.382,
2013-02,10.835,
2013-03,10.779,
2013-04,11.156,
2013-05,10.509,
2013-06,10.567,
2013-07,11.054,
2013-08,10.256,
2013-09,10.540,
2013-10,10.627,
2013-11,10.501,
2013-12,11.838,
2014-01,10.492,
2014-02,10.368,
2014-03,9.933,
2014-04,11.354,
2014-05,10.909,
2014-06,10.868,
2014-07,10.573,
2014-08,10.122,
2014-09,10.273,
2014-10,10.597,
2014-11,10.936,
2014-12,12.399,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
