"",BBK01.OUC111,BBK01.OUC111_FLAGS
1994-09,2.628,
1994-10,2.626,
1994-11,2.686,
1994-12,2.407,
1995-01,2.401,
1995-02,2.406,
1995-03,2.603,
1995-04,2.716,
1995-05,2.716,
1995-06,2.749,
1995-07,2.751,
1995-08,2.753,
1995-09,2.719,
1995-10,2.719,
1995-11,2.734,
1995-12,2.893,
1996-01,2.710,
1996-02,2.756,
1996-03,2.832,
1996-04,2.834,
1996-05,2.833,
1996-06,3.006,
1996-07,3.019,
1996-08,3.020,
1996-09,3.011,
1996-10,3.121,
1996-11,3.120,
1996-12,3.478,
1997-01,3.467,
1997-02,3.519,
1997-03,3.578,
1997-04,3.581,
1997-05,3.569,
1997-06,3.594,
1997-07,3.771,
1997-08,3.771,
1997-09,3.881,
1997-10,3.876,
1997-11,3.886,
1997-12,4.256,
1998-01,4.236,
1998-02,4.244,
1998-03,4.144,
1998-04,4.175,
1998-05,4.177,
1998-06,4.184,
1998-07,4.172,
1998-08,4.189,
1998-09,4.228,
1998-10,4.171,
1998-11,4.175,
1998-12,4.311,
1999-01,4.738,
1999-02,5.023,
1999-03,4.993,
1999-04,5.060,
1999-05,5.070,
1999-06,5.085,
1999-07,4.999,
1999-08,10.663,
1999-09,10.737,
1999-10,10.709,
1999-11,10.559,
1999-12,11.645,
2000-01,13.389,
2000-02,13.339,
2000-03,13.595,
2000-04,13.866,
2000-05,14.014,
2000-06,13.992,
2000-07,14.086,
2000-08,14.209,
2000-09,14.618,
2000-10,14.777,
2000-11,14.740,
2000-12,14.920,
2001-01,15.754,
2001-02,15.779,
2001-03,16.099,
2001-04,16.119,
2001-05,16.465,
2001-06,16.497,
2001-07,17.147,
2001-08,17.214,
2001-09,17.229,
2001-10,17.282,
2001-11,17.377,
2001-12,17.766,
2002-01,17.219,
2002-02,17.519,
2002-03,17.507,
2002-04,17.494,
2002-05,17.993,
2002-06,18.033,
2002-07,18.107,
2002-08,18.188,
2002-09,18.217,
2002-10,16.446,
2002-11,16.407,
2002-12,15.978,
2003-01,14.360,
2003-02,14.578,
2003-03,15.427,
2003-04,15.371,
2003-05,14.432,
2003-06,14.508,
2003-07,14.581,
2003-08,14.570,
2003-09,14.544,
2003-10,14.468,
2003-11,13.853,
2003-12,14.250,
2004-01,14.239,
2004-02,14.208,
2004-03,14.416,
2004-04,14.423,
2004-05,14.439,
2004-06,14.378,
2004-07,14.630,
2004-08,14.690,
2004-09,14.430,
2004-10,14.232,
2004-11,13.903,
2004-12,14.590,
2005-01,14.582,
2005-02,14.445,
2005-03,14.605,
2005-04,14.635,
2005-05,14.541,
2005-06,14.544,
2005-07,14.508,
2005-08,14.379,
2005-09,14.380,
2005-10,14.194,
2005-11,13.490,
2005-12,13.625,
2006-01,13.569,
2006-02,14.202,
2006-03,14.172,
2006-04,14.954,
2006-05,16.018,
2006-06,16.003,
2006-07,16.007,
2006-08,16.033,
2006-09,22.375,
2006-10,22.678,
2006-11,22.802,
2006-12,24.041,
2007-01,25.487,
2007-02,25.471,
2007-03,25.569,
2007-04,25.506,
2007-05,25.921,
2007-06,26.257,
2007-07,26.284,
2007-08,26.350,
2007-09,26.514,
2007-10,27.263,
2007-11,27.243,
2007-12,26.224,
2008-01,28.235,
2008-02,27.581,
2008-03,27.715,
2008-04,27.727,
2008-05,27.883,
2008-06,27.874,
2008-07,27.936,
2008-08,27.823,
2008-09,27.346,
2008-10,27.364,
2008-11,27.315,
2008-12,23.450,
2009-01,29.518,
2009-02,28.132,
2009-03,28.043,
2009-04,28.614,
2009-05,28.741,
2009-06,28.666,
2009-07,28.650,
2009-08,28.654,
2009-09,28.582,
2009-10,28.494,
2009-11,28.403,
2009-12,25.086,
2010-01,27.936,
2010-02,27.491,
2010-03,27.474,
2010-04,27.484,
2010-05,22.741,
2010-06,22.343,
2010-07,22.356,
2010-08,23.605,
2010-09,23.515,
2010-10,23.436,
2010-11,24.251,
2010-12,20.726,
2011-01,25.035,
2011-02,24.090,
2011-03,24.291,
2011-04,24.295,
2011-05,24.214,
2011-06,25.056,
2011-07,24.074,
2011-08,24.076,
2011-09,24.078,
2011-10,24.175,
2011-11,24.252,
2011-12,19.687,
2012-01,23.379,
2012-02,23.245,
2012-03,23.260,
2012-04,22.432,
2012-05,22.452,
2012-06,22.399,
2012-07,22.416,
2012-08,22.444,
2012-09,22.214,
2012-10,22.264,
2012-11,22.257,
2012-12,17.568,
2013-01,21.900,
2013-02,19.412,
2013-03,23.127,
2013-04,23.313,
2013-05,23.327,
2013-06,23.472,
2013-07,23.473,
2013-08,23.475,
2013-09,23.223,
2013-10,23.214,
2013-11,21.154,
2013-12,15.740,
2014-01,18.604,
2014-02,17.294,
2014-03,17.275,
2014-04,17.269,
2014-05,17.488,
2014-06,16.573,
2014-07,16.540,
2014-08,16.537,
2014-09,16.552,
2014-10,16.340,
2014-11,16.722,
2014-12,14.967,Provisional value
