"",BBK01.TUD412,BBK01.TUD412_FLAGS
2006-12,2536055,
2007-01,2554635,
2007-02,2547208,
2007-03,2555818,
2007-04,2580745,
2007-05,2558868,
2007-06,2537992,
2007-07,2541943,
2007-08,2544382,
2007-09,2552559,
2007-10,2543695,
2007-11,2544098,
2007-12,2556027,
2008-01,2584963,
2008-02,2577128,
2008-03,2593487,
2008-04,2631984,
2008-05,2620838,
2008-06,2604592,
2008-07,2616303,
2008-08,2645291,
2008-09,2657161,
2008-10,2653282,
2008-11,2657209,
2008-12,2686911,
2009-01,2706194,
2009-02,2702331,
2009-03,2716439,
2009-04,2730456,
2009-05,2714889,
2009-06,2725579,
2009-07,2706669,
2009-08,2691376,
2009-09,2705427,
2009-10,2691992,
2009-11,2700020,
2009-12,2692872,
2010-01,2695877,
2010-02,2682506,
2010-03,2673553,
2010-04,2711012,
2010-05,2688905,
2010-06,2684974,
2010-07,2680536,
2010-08,2688414,
2010-09,2665836,
2010-10,2675040,
2010-11,2704673,
2010-12,2669159,
2011-01,2684707,
2011-02,2697674,
2011-03,2680719,
2011-04,2703679,
2011-05,2694692,
2011-06,2681157,
2011-07,2685662,
2011-08,2706137,
2011-09,2713506,
2011-10,2742779,
2011-11,2747861,
2011-12,2709415,
2012-01,2729823,
2012-02,2723664,
2012-03,2722738,
2012-04,2739393,
2012-05,2722356,
2012-06,2692707,
2012-07,2724402,
2012-08,2723786,
2012-09,2720647,
2012-10,2728349,
2012-11,2722674,
2012-12,2695457,
2013-01,2721165,
2013-02,2718414,
2013-03,2715838,
2013-04,2732393,
2013-05,2720454,
2013-06,2727061,
2013-07,2711492,
2013-08,2613810,
2013-09,2615631,
2013-10,2615706,
2013-11,2619528,
2013-12,2616253,
2014-01,2620271,
2014-02,2616559,
2014-03,2623624,
2014-04,2644159,
2014-05,2637565,
2014-06,2637355,
2014-07,2639914,
2014-08,2643331,
2014-09,2653944,
2014-10,2649776,
2014-11,2662372,
2014-12,2661395,
2015-01,2674823,
