"",BBK01.TUD423,BBK01.TUD423_FLAGS
2003-01,99317,
2003-02,97899,
2003-03,93327,
2003-04,91516,
2003-05,88156,
2003-06,88734,
2003-07,84918,
2003-08,80263,
2003-09,90002,
2003-10,90083,
2003-11,88959,
2003-12,90728,
2004-01,93908,
2004-02,98983,
2004-03,104927,
2004-04,105877,
2004-05,105327,
2004-06,105616,
2004-07,106403,
2004-08,107644,
2004-09,105629,
2004-10,112361,
2004-11,108871,
2004-12,108987,
2005-01,113903,
2005-02,117527,
2005-03,123208,
2005-04,132111,
2005-05,128726,
2005-06,125750,
2005-07,122458,
2005-08,123013,
2005-09,119647,
2005-10,117530,
2005-11,125217,
2005-12,122647,
2006-01,128901,
2006-02,128108,
2006-03,129628,
2006-04,129757,
2006-05,129167,
2006-06,127698,
2006-07,124776,
2006-08,123485,
2006-09,125480,
2006-10,126857,
2006-11,127169,
2006-12,122392,
2007-01,128112,
2007-02,126111,
2007-03,126533,
2007-04,122512,
2007-05,125785,
2007-06,123755,
2007-07,119077,
2007-08,112517,
2007-09,109477,
2007-10,109407,
2007-11,103885,
2007-12,104870,
2008-01,110523,
2008-02,112660,
2008-03,112864,
2008-04,111086,
2008-05,109076,
2008-06,111889,
2008-07,108670,
2008-08,106215,
2008-09,101757,
2008-10,101062,
2008-11,100756,
2008-12,99393,
2009-01,102138,
2009-02,102668,
2009-03,101661,
2009-04,100676,
2009-05,103738,
2009-06,102476,
2009-07,103477,
2009-08,101245,
2009-09,102790,
2009-10,105931,
2009-11,104956,
2009-12,104673,
2010-01,108326,
2010-02,111102,
2010-03,111161,
2010-04,111181,
2010-05,105662,
2010-06,108502,
2010-07,110926,
2010-08,110510,
2010-09,113514,
2010-10,115483,
2010-11,110601,
2010-12,107609,
2011-01,111813,
2011-02,111292,
2011-03,109727,
2011-04,110362,
2011-05,111039,
2011-06,107984,
2011-07,107454,
2011-08,107478,
2011-09,104585,
2011-10,106645,
2011-11,98548,
2011-12,93614,
2012-01,93773,
2012-02,93696,
2012-03,94343,
2012-04,91705,
2012-05,93010,
2012-06,92234,
2012-07,90139,
2012-08,90386,
2012-09,92927,
2012-10,93889,
2012-11,92285,
2012-12,93742,
2013-01,96754,
2013-02,94121,
2013-03,93236,
2013-04,93536,
2013-05,98799,
2013-06,97704,
2013-07,99145,
2013-08,101458,
2013-09,97822,
2013-10,97718,
2013-11,98149,
2013-12,96874,
2014-01,98998,
2014-02,102075,
2014-03,103051,
2014-04,103678,
2014-05,103596,
2014-06,103508,
2014-07,105378,
2014-08,103985,
2014-09,108277,
2014-10,110174,
2014-11,112582,
2014-12,113018,
2015-01,118668,
