"",BBK01.TUD414,BBK01.TUD414_FLAGS
1990-09,37384,
1990-10,38269,
1990-11,38698,
1990-12,38922,
1991-01,37548,
1991-02,37995,
1991-03,39102,
1991-04,39929,
1991-05,40147,
1991-06,41718,
1991-07,41969,
1991-08,42802,
1991-09,43905,
1991-10,44800,
1991-11,46076,
1991-12,46777,
1992-01,46429,
1992-02,49133,
1992-03,50844,
1992-04,51421,
1992-05,51667,
1992-06,54394,
1992-07,53595,
1992-08,54660,
1992-09,56070,
1992-10,57667,
1992-11,59453,
1992-12,62937,
1993-01,68406,
1993-02,69500,
1993-03,72751,
1993-04,74218,
1993-05,74516,
1993-06,75948,
1993-07,75852,
1993-08,75225,
1993-09,79515,
1993-10,82610,
1993-11,83445,
1993-12,90260,
1994-01,92558,
1994-02,93921,
1994-03,96977,
1994-04,101519,
1994-05,102836,
1994-06,103149,
1994-07,105573,
1994-08,107180,
1994-09,108660,
1994-10,113170,
1994-11,114112,
1994-12,126847,
1995-01,125745,
1995-02,125019,
1995-03,124463,
1995-04,124463,
1995-05,123382,
1995-06,122918,
1995-07,122786,
1995-08,122275,
1995-09,125033,
1995-10,124574,
1995-11,126839,
1995-12,127830,
1996-01,130101,
1996-02,130128,
1996-03,134298,
1996-04,139138,
1996-05,136671,
1996-06,131948,
1996-07,134348,
1996-08,133180,
1996-09,132675,
1996-10,133788,
1996-11,137622,
1996-12,137905,
1997-01,141731,
1997-02,146375,
1997-03,150343,
1997-04,153723,
1997-05,153561,
1997-06,151989,
1997-07,153300,
1997-08,153893,
1997-09,153602,
1997-10,151706,
1997-11,152615,
1997-12,153678,
1998-01,164754,
1998-02,170645,
1998-03,181699,
1998-04,188618,
1998-05,189870,
1998-06,184175,
1998-07,181155,
1998-08,181088,
1998-09,181257,
1998-10,182541,
1998-11,190558,
1998-12,201715,
1999-01,202402,
1999-02,203739,
1999-03,220908,
1999-04,228726,
1999-05,232842,
1999-06,215768,
1999-07,215836,
1999-08,216611,
1999-09,219331,
1999-10,220265,
1999-11,224512,
1999-12,232990,
2000-01,234773,
2000-02,238849,
2000-03,270481,
2000-04,274756,
2000-05,281909,
2000-06,247478,
2000-07,249613,
2000-08,250198,
2000-09,252480,
2000-10,251987,
2000-11,255580,
2000-12,259070,
2001-01,264517,
2001-02,270098,
2001-03,283396,
2001-04,290658,
2001-05,287059,
2001-06,260740,
2001-07,259484,
2001-08,257042,
2001-09,252858,
2001-10,255089,
2001-11,252829,
2001-12,261328,
2002-01,261581,
2002-02,258188,
2002-03,248630,
2002-04,253967,
2002-05,253598,
2002-06,244622,
2002-07,239895,
2002-08,249097,
2002-09,248347,
2002-10,254244,
2002-11,258240,
2002-12,265001,
2003-01,263434,
2003-02,262422,
2003-03,259912,
2003-04,264500,
2003-05,267153,
2003-06,263163,
2003-07,262983,
2003-08,264121,
2003-09,259778,
2003-10,254011,
2003-11,258144,
2003-12,256244,
2004-01,258595,
2004-02,253328,
2004-03,263045,
2004-04,276211,
2004-05,267222,
2004-06,253882,
2004-07,251993,
2004-08,248448,
2004-09,248535,
2004-10,248735,
2004-11,249131,
2004-12,255891,
2005-01,261951,
2005-02,254505,
2005-03,258562,
2005-04,300710,
2005-05,280296,
2005-06,259512,
2005-07,263913,
2005-08,265765,
2005-09,266961,
2005-10,267451,
2005-11,269970,
2005-12,278223,
2006-01,291015,
2006-02,291392,
2006-03,298464,
2006-04,325946,
2006-05,319520,
2006-06,294874,
2006-07,294044,
2006-08,295513,
2006-09,290476,
2006-10,290689,
2006-11,292006,
2006-12,294112,
2007-01,301910,
2007-02,290991,
2007-03,294549,
2007-04,323853,
2007-05,305750,
2007-06,276253,
2007-07,276091,
2007-08,272781,
2007-09,274011,
2007-10,265291,
2007-11,264480,
2007-12,267273,
2008-01,287626,
2008-02,270609,
2008-03,277123,
2008-04,308748,
2008-05,294154,
2008-06,270941,
2008-07,274664,
2008-08,301122,
2008-09,302371,
2008-10,295559,
2008-11,294814,
2008-12,329610,
2009-01,330537,
2009-02,334055,
2009-03,333037,
2009-04,344977,
2009-05,330149,
2009-06,337257,
2009-07,334290,
2009-08,329756,
2009-09,329993,
2009-10,326520,
2009-11,327518,
2009-12,335406,
2010-01,341719,
2010-02,331704,
2010-03,326575,
2010-04,350823,
2010-05,324311,
2010-06,317000,
2010-07,315993,
2010-08,315210,
2010-09,311984,
2010-10,314587,
2010-11,315406,
2010-12,314471,
2011-01,328032,
2011-02,320225,
2011-03,322061,
2011-04,342784,
2011-05,318199,
2011-06,306303,
2011-07,306508,
2011-08,302818,
2011-09,299856,
2011-10,297449,
2011-11,297822,
2011-12,294297,
2012-01,292756,
2012-02,286702,
2012-03,294987,
2012-04,308514,
2012-05,288337,
2012-06,260352,
2012-07,257185,
2012-08,258854,
2012-09,262085,
2012-10,256854,
2012-11,257157,
2012-12,259758,
2013-01,266837,
2013-02,260810,
2013-03,264837,
2013-04,285768,
2013-05,268863,
2013-06,262920,
2013-07,261656,
2013-08,262065,
2013-09,262997,
2013-10,264092,
2013-11,263419,
2013-12,262253,
2014-01,268937,
2014-02,261951,
2014-03,267363,
2014-04,284334,
2014-05,272664,
2014-06,270235,
2014-07,273351,
2014-08,270889,
2014-09,273404,
2014-10,270918,
2014-11,273130,
2014-12,276636,
2015-01,285459,
