"",BBK01.SU0031,BBK01.SU0031_FLAGS
2002-02,3.90,
2002-03,4.07,
2002-04,4.15,
2002-05,4.15,
2002-06,4.12,
2002-07,4.01,
2002-08,3.70,
2002-09,3.50,
2002-10,3.38,
2002-11,3.35,
2002-12,3.23,
2003-01,3.02,
2003-02,2.83,
2003-03,2.69,
2003-04,2.80,
2003-05,2.61,
2003-06,2.28,
"",General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.,
