"",BBK01.ST0425,BBK01.ST0425_FLAGS
2011-09-01,0.895,
2011-09-02,0.858,
2011-09-03,.,No value available
2011-09-04,.,No value available
2011-09-05,0.802,
2011-09-06,0.774,
2011-09-07,0.744,
2011-09-08,0.764,
2011-09-09,0.751,
2011-09-10,.,No value available
2011-09-11,.,No value available
2011-09-12,0.675,
2011-09-13,0.697,
2011-09-14,0.738,
2011-09-15,0.749,
2011-09-16,0.780,
2011-09-17,.,No value available
2011-09-18,.,No value available
2011-09-19,0.760,
2011-09-20,0.729,
2011-09-21,0.719,
2011-09-22,0.675,
2011-09-23,0.665,
2011-09-24,.,No value available
2011-09-25,.,No value available
2011-09-26,0.628,
2011-09-27,0.688,
2011-09-28,0.741,
2011-09-29,0.734,
2011-09-30,0.729,
2011-10-01,.,No value available
2011-10-02,.,No value available
2011-10-03,0.726,
2011-10-04,0.739,
2011-10-05,0.743,
2011-10-06,0.734,
2011-10-07,0.841,
2011-10-08,.,No value available
2011-10-09,.,No value available
2011-10-10,0.840,
2011-10-11,0.851,
2011-10-12,0.831,
2011-10-13,0.825,
2011-10-14,0.825,
2011-10-15,.,No value available
2011-10-16,.,No value available
2011-10-17,0.829,
2011-10-18,0.813,
2011-10-19,0.832,
2011-10-20,0.835,
2011-10-21,0.829,
2011-10-22,.,No value available
2011-10-23,.,No value available
2011-10-24,0.837,
2011-10-25,0.811,
2011-10-26,0.788,
2011-10-27,0.813,
2011-10-28,0.826,
2011-10-29,.,No value available
2011-10-30,.,No value available
2011-10-31,0.800,
2011-11-01,0.735,
2011-11-02,0.723,
2011-11-03,0.692,
2011-11-04,0.599,
2011-11-05,.,No value available
2011-11-06,.,No value available
2011-11-07,0.610,
2011-11-08,0.614,
2011-11-09,0.605,
2011-11-10,0.567,
2011-11-11,0.585,
2011-11-12,.,No value available
2011-11-13,.,No value available
2011-11-14,0.574,
2011-11-15,0.555,
2011-11-16,0.549,
2011-11-17,0.549,
2011-11-18,0.553,
2011-11-19,.,No value available
2011-11-20,.,No value available
2011-11-21,0.549,
2011-11-22,0.535,
2011-11-23,0.544,
2011-11-24,0.551,
2011-11-25,0.553,
2011-11-26,.,No value available
2011-11-27,.,No value available
2011-11-28,0.551,
2011-11-29,0.547,
2011-11-30,0.499,
2011-12-01,0.474,
2011-12-02,0.471,
2011-12-03,.,No value available
2011-12-04,.,No value available
2011-12-05,0.489,
2011-12-06,0.481,
2011-12-07,0.474,
2011-12-08,0.468,
2011-12-09,0.465,
2011-12-10,.,No value available
2011-12-11,.,No value available
2011-12-12,0.474,
2011-12-13,0.478,
2011-12-14,0.468,
2011-12-15,0.474,
2011-12-16,0.473,
2011-12-17,.,No value available
2011-12-18,.,No value available
2011-12-19,0.482,
2011-12-20,0.475,
2011-12-21,0.455,
2011-12-22,0.447,
2011-12-23,0.430,
2011-12-24,.,No value available
2011-12-25,.,No value available
2011-12-26,.,No value available
2011-12-27,0.409,
2011-12-28,0.407,
2011-12-29,0.397,
2011-12-30,0.392,
2011-12-31,.,No value available
2012-01-01,.,No value available
2012-01-02,0.391,
2012-01-03,0.394,
2012-01-04,0.379,
2012-01-05,0.365,
2012-01-06,0.355,
2012-01-07,.,No value available
2012-01-08,.,No value available
2012-01-09,0.350,
2012-01-10,0.348,
2012-01-11,0.353,
2012-01-12,0.348,
2012-01-13,0.350,
2012-01-14,.,No value available
2012-01-15,.,No value available
2012-01-16,0.350,
2012-01-17,0.364,
2012-01-18,0.362,
2012-01-19,0.359,
2012-01-20,0.337,
2012-01-21,.,No value available
2012-01-22,.,No value available
2012-01-23,0.342,
2012-01-24,0.351,
2012-01-25,0.360,
2012-01-26,0.361,
2012-01-27,0.360,
2012-01-28,.,No value available
2012-01-29,.,No value available
2012-01-30,0.363,
2012-01-31,0.363,
2012-02-01,0.355,
2012-02-02,0.348,
2012-02-03,0.341,
2012-02-04,.,No value available
2012-02-05,.,No value available
2012-02-06,0.340,
2012-02-07,0.340,
2012-02-08,0.340,
2012-02-09,0.341,
2012-02-10,0.345,
2012-02-11,.,No value available
2012-02-12,.,No value available
2012-02-13,0.349,
2012-02-14,0.348,
2012-02-15,0.348,
2012-02-16,0.346,
2012-02-17,0.348,
2012-02-18,.,No value available
2012-02-19,.,No value available
2012-02-20,0.348,
2012-02-21,0.349,
2012-02-22,0.348,
2012-02-23,0.346,
2012-02-24,0.350,
2012-02-25,.,No value available
2012-02-26,.,No value available
2012-02-27,0.349,
2012-02-28,0.351,
2012-02-29,0.352,
2012-03-01,0.341,
2012-03-02,0.344,
2012-03-03,.,No value available
2012-03-04,.,No value available
2012-03-05,0.349,
2012-03-06,0.343,
2012-03-07,0.340,
2012-03-08,0.340,
2012-03-09,0.347,
2012-03-10,.,No value available
2012-03-11,.,No value available
2012-03-12,0.348,
2012-03-13,0.351,
2012-03-14,0.353,
2012-03-15,0.353,
2012-03-16,0.354,
2012-03-17,.,No value available
2012-03-18,.,No value available
2012-03-19,0.359,
2012-03-20,0.363,
2012-03-21,0.362,
2012-03-22,0.360,
2012-03-23,0.357,
2012-03-24,.,No value available
2012-03-25,.,No value available
2012-03-26,0.359,
2012-03-27,0.360,
2012-03-28,0.360,
2012-03-29,0.362,
2012-03-30,0.362,
2012-03-31,.,No value available
2012-04-01,.,No value available
2012-04-02,0.362,
2012-04-03,0.360,
2012-04-04,0.360,
2012-04-05,0.360,
2012-04-06,.,No value available
2012-04-07,.,No value available
2012-04-08,.,No value available
2012-04-09,.,No value available
2012-04-10,0.359,
2012-04-11,0.350,
2012-04-12,0.350,
2012-04-13,0.342,
2012-04-14,.,No value available
2012-04-15,.,No value available
2012-04-16,0.342,
2012-04-17,0.340,
2012-04-18,0.343,
2012-04-19,0.341,
2012-04-20,0.339,
2012-04-21,.,No value available
2012-04-22,.,No value available
2012-04-23,0.338,
2012-04-24,0.331,
2012-04-25,0.331,
2012-04-26,0.330,
2012-04-27,0.321,
2012-04-28,.,No value available
2012-04-29,.,No value available
2012-04-30,0.313,
2012-05-01,.,No value available
2012-05-02,0.311,
2012-05-03,0.308,
2012-05-04,0.314,
2012-05-05,.,No value available
2012-05-06,.,No value available
2012-05-07,0.314,
2012-05-08,0.312,
2012-05-09,0.311,
2012-05-10,0.314,
2012-05-11,0.315,
2012-05-12,.,No value available
2012-05-13,.,No value available
2012-05-14,0.316,
2012-05-15,0.308,
2012-05-16,0.303,
2012-05-17,0.301,
2012-05-18,0.303,
2012-05-19,.,No value available
2012-05-20,.,No value available
2012-05-21,0.302,
2012-05-22,0.300,
2012-05-23,0.298,
2012-05-24,0.280,
2012-05-25,0.280,
2012-05-26,.,No value available
2012-05-27,.,No value available
2012-05-28,0.281,
2012-05-29,0.282,
2012-05-30,0.281,
2012-05-31,0.273,
2012-06-01,0.265,
2012-06-02,.,No value available
2012-06-03,.,No value available
2012-06-04,0.263,
2012-06-05,0.269,
2012-06-06,0.271,
2012-06-07,0.280,
2012-06-08,0.285,
2012-06-09,.,No value available
2012-06-10,.,No value available
2012-06-11,0.265,
2012-06-12,0.279,
2012-06-13,0.282,
2012-06-14,0.285,
2012-06-15,0.257,
2012-06-16,.,No value available
2012-06-17,.,No value available
2012-06-18,0.233,
2012-06-19,0.222,
2012-06-20,0.230,
2012-06-21,0.220,
2012-06-22,0.222,
2012-06-23,.,No value available
2012-06-24,.,No value available
2012-06-25,0.218,
2012-06-26,0.218,
2012-06-27,0.222,
2012-06-28,0.233,
2012-06-29,0.240,
2012-06-30,.,No value available
2012-07-01,.,No value available
2012-07-02,0.238,
2012-07-03,0.229,
2012-07-04,0.216,
2012-07-05,0.222,
2012-07-06,0.130,
2012-07-07,.,No value available
2012-07-08,.,No value available
2012-07-09,0.126,
2012-07-10,0.130,
2012-07-11,0.130,
2012-07-12,0.104,
2012-07-13,0.109,
2012-07-14,.,No value available
2012-07-15,.,No value available
2012-07-16,0.105,
2012-07-17,0.101,
2012-07-18,0.105,
2012-07-19,0.103,
2012-07-20,0.104,
2012-07-21,.,No value available
2012-07-22,.,No value available
2012-07-23,0.089,
2012-07-24,0.089,
2012-07-25,0.092,
2012-07-26,0.095,
2012-07-27,0.088,
2012-07-28,.,No value available
2012-07-29,.,No value available
2012-07-30,0.051,
2012-07-31,0.057,
2012-08-01,0.055,
2012-08-02,0.056,
2012-08-03,0.081,
2012-08-04,.,No value available
2012-08-05,.,No value available
2012-08-06,0.085,
2012-08-07,0.077,
2012-08-08,0.076,
2012-08-09,0.072,
2012-08-10,0.070,
2012-08-11,.,No value available
2012-08-12,.,No value available
2012-08-13,0.069,
2012-08-14,0.070,
2012-08-15,0.072,
2012-08-16,0.075,
2012-08-17,0.077,
2012-08-18,.,No value available
2012-08-19,.,No value available
2012-08-20,0.075,
2012-08-21,0.071,
2012-08-22,0.065,
2012-08-23,0.066,
2012-08-24,0.067,
2012-08-25,.,No value available
2012-08-26,.,No value available
2012-08-27,0.068,
2012-08-28,0.069,
2012-08-29,0.070,
2012-08-30,0.065,
2012-08-31,0.065,
2012-09-01,.,No value available
2012-09-02,.,No value available
2012-09-03,0.070,
2012-09-04,0.077,
2012-09-05,0.069,
2012-09-06,0.079,
2012-09-07,0.084,
2012-09-08,.,No value available
2012-09-09,.,No value available
2012-09-10,0.084,
2012-09-11,0.082,
2012-09-12,0.085,
2012-09-13,0.089,
2012-09-14,0.088,
2012-09-15,.,No value available
2012-09-16,.,No value available
2012-09-17,0.085,
2012-09-18,0.081,
2012-09-19,0.083,
2012-09-20,0.077,
2012-09-21,0.075,
2012-09-22,.,No value available
2012-09-23,.,No value available
2012-09-24,0.078,
2012-09-25,0.081,
2012-09-26,0.082,
2012-09-27,0.083,
2012-09-28,0.085,
2012-09-29,.,No value available
2012-09-30,.,No value available
2012-10-01,0.085,
2012-10-02,0.084,
2012-10-03,0.083,
2012-10-04,0.081,
2012-10-05,0.086,
2012-10-06,.,No value available
2012-10-07,.,No value available
2012-10-08,0.085,
2012-10-09,0.084,
2012-10-10,0.084,
2012-10-11,0.085,
2012-10-12,0.087,
2012-10-13,.,No value available
2012-10-14,.,No value available
2012-10-15,0.089,
2012-10-16,0.090,
2012-10-17,0.089,
2012-10-18,0.091,
2012-10-19,0.091,
2012-10-20,.,No value available
2012-10-21,.,No value available
2012-10-22,0.090,
2012-10-23,0.092,
2012-10-24,0.089,
2012-10-25,0.089,
2012-10-26,0.088,
2012-10-27,.,No value available
2012-10-28,.,No value available
2012-10-29,0.087,
2012-10-30,0.088,
2012-10-31,0.088,
2012-11-01,0.086,
2012-11-02,0.085,
2012-11-03,.,No value available
2012-11-04,.,No value available
2012-11-05,0.082,
2012-11-06,0.080,
2012-11-07,0.079,
2012-11-08,0.067,
2012-11-09,0.076,
2012-11-10,.,No value available
2012-11-11,.,No value available
2012-11-12,0.072,
2012-11-13,0.072,
2012-11-14,0.068,
2012-11-15,0.068,
2012-11-16,0.068,
2012-11-17,.,No value available
2012-11-18,.,No value available
2012-11-19,0.068,
2012-11-20,0.067,
2012-11-21,0.064,
2012-11-22,0.063,
2012-11-23,0.062,
2012-11-24,.,No value available
2012-11-25,.,No value available
2012-11-26,0.063,
2012-11-27,0.064,
2012-11-28,0.064,
2012-11-29,0.064,
2012-11-30,0.064,
2012-12-01,.,No value available
2012-12-02,.,No value available
2012-12-03,0.064,
2012-12-04,0.065,
2012-12-05,0.064,
2012-12-06,0.062,
2012-12-07,0.055,
2012-12-08,.,No value available
2012-12-09,.,No value available
2012-12-10,0.042,
2012-12-11,0.043,
2012-12-12,0.057,
2012-12-13,0.055,
2012-12-14,0.057,
2012-12-15,.,No value available
2012-12-16,.,No value available
2012-12-17,0.060,
2012-12-18,0.062,
2012-12-19,0.062,
2012-12-20,0.062,
2012-12-21,0.062,
2012-12-22,.,No value available
2012-12-23,.,No value available
2012-12-24,0.064,
2012-12-25,.,No value available
2012-12-26,.,No value available
2012-12-27,0.065,
2012-12-28,0.066,
2012-12-29,.,No value available
2012-12-30,.,No value available
2012-12-31,0.066,
2013-01-01,.,No value available
2013-01-02,0.066,
2013-01-03,0.067,
2013-01-04,0.068,
2013-01-05,.,No value available
2013-01-06,.,No value available
2013-01-07,0.068,
2013-01-08,0.067,
2013-01-09,0.066,
2013-01-10,0.064,
2013-01-11,0.080,
2013-01-12,.,No value available
2013-01-13,.,No value available
2013-01-14,0.091,
2013-01-15,0.094,
2013-01-16,0.085,
2013-01-17,0.100,
2013-01-18,0.112,
2013-01-19,.,No value available
2013-01-20,.,No value available
2013-01-21,0.098,
2013-01-22,0.102,
2013-01-23,0.101,
2013-01-24,0.106,
2013-01-25,0.111,
2013-01-26,.,No value available
2013-01-27,.,No value available
2013-01-28,0.120,
2013-01-29,0.118,
2013-01-30,0.132,
2013-01-31,0.132,
2013-02-01,0.138,
2013-02-02,.,No value available
2013-02-03,.,No value available
2013-02-04,0.124,
2013-02-05,0.121,
2013-02-06,0.120,
2013-02-07,0.114,
2013-02-08,0.104,
2013-02-09,.,No value available
2013-02-10,.,No value available
2013-02-11,0.101,
2013-02-12,0.102,
2013-02-13,0.105,
2013-02-14,0.103,
2013-02-15,0.100,
2013-02-16,.,No value available
2013-02-17,.,No value available
2013-02-18,0.100,
2013-02-19,0.094,
2013-02-20,0.098,
2013-02-21,0.099,
2013-02-22,0.099,
2013-02-23,.,No value available
2013-02-24,.,No value available
2013-02-25,0.087,
2013-02-26,0.084,
2013-02-27,0.083,
2013-02-28,0.080,
2013-03-01,0.072,
2013-03-02,.,No value available
2013-03-03,.,No value available
2013-03-04,0.067,
2013-03-05,0.070,
2013-03-06,0.069,
2013-03-07,0.068,
2013-03-08,0.074,
2013-03-09,.,No value available
2013-03-10,.,No value available
2013-03-11,0.076,
2013-03-12,0.076,
2013-03-13,0.077,
2013-03-14,0.078,
2013-03-15,0.078,
2013-03-16,.,No value available
2013-03-17,.,No value available
2013-03-18,0.076,
2013-03-19,0.079,
2013-03-20,0.081,
2013-03-21,0.084,
2013-03-22,0.094,
2013-03-23,.,No value available
2013-03-24,.,No value available
2013-03-25,0.081,
2013-03-26,0.084,
2013-03-27,0.081,
2013-03-28,0.081,
2013-03-29,.,No value available
2013-03-30,.,No value available
2013-03-31,.,No value available
2013-04-01,.,No value available
2013-04-02,0.082,
2013-04-03,0.080,
2013-04-04,0.080,
2013-04-05,0.078,
2013-04-06,.,No value available
2013-04-07,.,No value available
2013-04-08,0.081,
2013-04-09,0.086,
2013-04-10,0.083,
2013-04-11,0.081,
2013-04-12,0.079,
2013-04-13,.,No value available
2013-04-14,.,No value available
2013-04-15,0.079,
2013-04-16,0.080,
2013-04-17,0.081,
2013-04-18,0.077,
2013-04-19,0.079,
2013-04-20,.,No value available
2013-04-21,.,No value available
2013-04-22,0.079,
2013-04-23,0.079,
2013-04-24,0.078,
2013-04-25,0.076,
2013-04-26,0.076,
2013-04-27,.,No value available
2013-04-28,.,No value available
2013-04-29,0.073,
2013-04-30,0.071,
2013-05-01,.,No value available
2013-05-02,0.071,
2013-05-03,0.072,
2013-05-04,.,No value available
2013-05-05,.,No value available
2013-05-06,0.073,
2013-05-07,0.074,
2013-05-08,0.076,
2013-05-09,0.076,
2013-05-10,0.075,
2013-05-11,.,No value available
2013-05-12,.,No value available
2013-05-13,0.074,
2013-05-14,0.074,
2013-05-15,0.075,
2013-05-16,0.071,
2013-05-17,0.063,
2013-05-18,.,No value available
2013-05-19,.,No value available
2013-05-20,0.062,
2013-05-21,0.063,
2013-05-22,0.066,
2013-05-23,0.068,
2013-05-24,0.070,
2013-05-25,.,No value available
2013-05-26,.,No value available
2013-05-27,0.070,
2013-05-28,0.069,
2013-05-29,0.068,
2013-05-30,0.068,
2013-05-31,0.066,
2013-06-01,.,No value available
2013-06-02,.,No value available
2013-06-03,0.068,
2013-06-04,0.071,
2013-06-05,0.073,
2013-06-06,0.072,
2013-06-07,0.083,
2013-06-08,.,No value available
2013-06-09,.,No value available
2013-06-10,0.085,
2013-06-11,0.089,
2013-06-12,0.092,
2013-06-13,0.090,
2013-06-14,0.088,
2013-06-15,.,No value available
2013-06-16,.,No value available
2013-06-17,0.087,
2013-06-18,0.090,
2013-06-19,0.090,
2013-06-20,0.092,
2013-06-21,0.094,
2013-06-22,.,No value available
2013-06-23,.,No value available
2013-06-24,0.102,
2013-06-25,0.111,
2013-06-26,0.110,
2013-06-27,0.107,
2013-06-28,0.107,
2013-06-29,.,No value available
2013-06-30,.,No value available
2013-07-01,0.109,
2013-07-02,0.109,
2013-07-03,0.110,
2013-07-04,0.108,
2013-07-05,0.098,
2013-07-06,.,No value available
2013-07-07,.,No value available
2013-07-08,0.097,
2013-07-09,0.098,
2013-07-10,0.098,
2013-07-11,0.100,
2013-07-12,0.101,
2013-07-13,.,No value available
2013-07-14,.,No value available
2013-07-15,0.102,
2013-07-16,0.102,
2013-07-17,0.101,
2013-07-18,0.101,
2013-07-19,0.103,
2013-07-20,.,No value available
2013-07-21,.,No value available
2013-07-22,0.106,
2013-07-23,0.113,
2013-07-24,0.115,
2013-07-25,0.114,
2013-07-26,0.110,
2013-07-27,.,No value available
2013-07-28,.,No value available
2013-07-29,0.108,
2013-07-30,0.105,
2013-07-31,0.106,
2013-08-01,0.107,
2013-08-02,0.107,
2013-08-03,.,No value available
2013-08-04,.,No value available
2013-08-05,0.106,
2013-08-06,0.105,
2013-08-07,0.105,
2013-08-08,0.105,
2013-08-09,0.104,
2013-08-10,.,No value available
2013-08-11,.,No value available
2013-08-12,0.103,
2013-08-13,0.099,
2013-08-14,0.101,
2013-08-15,0.101,
2013-08-16,0.100,
2013-08-17,.,No value available
2013-08-18,.,No value available
2013-08-19,0.100,
2013-08-20,0.099,
2013-08-21,0.099,
2013-08-22,0.100,
2013-08-23,0.100,
2013-08-24,.,No value available
2013-08-25,.,No value available
2013-08-26,0.101,
2013-08-27,0.102,
2013-08-28,0.102,
2013-08-29,0.099,
2013-08-30,0.098,
2013-08-31,.,No value available
2013-09-01,.,No value available
2013-09-02,0.099,
2013-09-03,0.098,
2013-09-04,0.098,
2013-09-05,0.099,
2013-09-06,0.098,
2013-09-07,.,No value available
2013-09-08,.,No value available
2013-09-09,0.098,
2013-09-10,0.097,
2013-09-11,0.096,
2013-09-12,0.094,
2013-09-13,0.091,
2013-09-14,.,No value available
2013-09-15,.,No value available
2013-09-16,0.091,
2013-09-17,0.091,
2013-09-18,0.094,
2013-09-19,0.095,
2013-09-20,0.094,
2013-09-21,.,No value available
2013-09-22,.,No value available
2013-09-23,0.098,
2013-09-24,0.097,
2013-09-25,0.099,
2013-09-26,0.099,
2013-09-27,0.102,
2013-09-28,.,No value available
2013-09-29,.,No value available
2013-09-30,0.106,
2013-10-01,0.104,
2013-10-02,0.101,
2013-10-03,0.100,
2013-10-04,0.101,
2013-10-05,.,No value available
2013-10-06,.,No value available
2013-10-07,0.104,
2013-10-08,0.105,
2013-10-09,0.108,
2013-10-10,0.107,
2013-10-11,0.107,
2013-10-12,.,No value available
2013-10-13,.,No value available
2013-10-14,0.107,
2013-10-15,0.105,
2013-10-16,0.107,
2013-10-17,0.106,
2013-10-18,0.105,
2013-10-19,.,No value available
2013-10-20,.,No value available
2013-10-21,0.108,
2013-10-22,0.111,
2013-10-23,0.110,
2013-10-24,0.117,
2013-10-25,0.122,
2013-10-26,.,No value available
2013-10-27,.,No value available
2013-10-28,0.122,
2013-10-29,0.116,
2013-10-30,0.120,
2013-10-31,0.127,
2013-11-01,0.107,
2013-11-02,.,No value available
2013-11-03,.,No value available
2013-11-04,0.117,
2013-11-05,0.115,
2013-11-06,0.115,
2013-11-07,0.115,
2013-11-08,0.109,
2013-11-09,.,No value available
2013-11-10,.,No value available
2013-11-11,0.110,
2013-11-12,0.110,
2013-11-13,0.110,
2013-11-14,0.105,
2013-11-15,0.106,
2013-11-16,.,No value available
2013-11-17,.,No value available
2013-11-18,0.109,
2013-11-19,0.110,
2013-11-20,0.108,
2013-11-21,0.101,
2013-11-22,0.125,
2013-11-23,.,No value available
2013-11-24,.,No value available
2013-11-25,0.131,
2013-11-26,0.131,
2013-11-27,0.121,
2013-11-28,0.124,
2013-11-29,0.125,
2013-11-30,.,No value available
2013-12-01,.,No value available
2013-12-02,0.126,
2013-12-03,0.125,
2013-12-04,0.128,
2013-12-05,0.125,
2013-12-06,0.149,
2013-12-07,.,No value available
2013-12-08,.,No value available
2013-12-09,0.155,
2013-12-10,0.155,
2013-12-11,0.158,
2013-12-12,0.171,
2013-12-13,0.179,
2013-12-14,.,No value available
2013-12-15,.,No value available
2013-12-16,0.186,
2013-12-17,0.195,
2013-12-18,0.181,
2013-12-19,0.161,
2013-12-20,0.161,
2013-12-21,.,No value available
2013-12-22,.,No value available
2013-12-23,0.166,
2013-12-24,.,No value available
2013-12-25,.,No value available
2013-12-26,.,No value available
2013-12-27,0.165,
2013-12-28,.,No value available
2013-12-29,.,No value available
2013-12-30,0.157,
2013-12-31,0.156,
2014-01-01,.,No value available
2014-01-02,0.156,
2014-01-03,0.149,
2014-01-04,.,No value available
2014-01-05,.,No value available
2014-01-06,0.149,
2014-01-07,0.152,
2014-01-08,0.155,
2014-01-09,0.163,
2014-01-10,0.166,
2014-01-11,.,No value available
2014-01-12,.,No value available
2014-01-13,0.165,
2014-01-14,0.166,
2014-01-15,0.186,
2014-01-16,0.197,
2014-01-17,0.194,
2014-01-18,.,No value available
2014-01-19,.,No value available
2014-01-20,0.188,
2014-01-21,0.197,
2014-01-22,0.189,
2014-01-23,0.188,
2014-01-24,0.183,
2014-01-25,.,No value available
2014-01-26,.,No value available
2014-01-27,0.188,
2014-01-28,0.193,
2014-01-29,0.185,
2014-01-30,0.169,
2014-01-31,0.166,
2014-02-01,.,No value available
2014-02-02,.,No value available
2014-02-03,0.135,
2014-02-04,0.133,
2014-02-05,0.138,
2014-02-06,0.133,
2014-02-07,0.160,
2014-02-08,.,No value available
2014-02-09,.,No value available
2014-02-10,0.159,
2014-02-11,0.158,
2014-02-12,0.155,
2014-02-13,0.139,
2014-02-14,0.137,
2014-02-15,.,No value available
2014-02-16,.,No value available
2014-02-17,0.137,
2014-02-18,0.141,
2014-02-19,0.138,
2014-02-20,0.128,
2014-02-21,0.133,
2014-02-22,.,No value available
2014-02-23,.,No value available
2014-02-24,0.133,
2014-02-25,0.137,
2014-02-26,0.139,
2014-02-27,0.126,
2014-02-28,0.122,
2014-03-01,.,No value available
2014-03-02,.,No value available
2014-03-03,0.137,
2014-03-04,0.128,
2014-03-05,0.121,
2014-03-06,0.120,
2014-03-07,0.171,
2014-03-08,.,No value available
2014-03-09,.,No value available
2014-03-10,0.191,
2014-03-11,0.171,
2014-03-12,0.169,
2014-03-13,0.165,
2014-03-14,0.162,
2014-03-15,.,No value available
2014-03-16,.,No value available
2014-03-17,0.169,
2014-03-18,0.181,
2014-03-19,0.182,
2014-03-20,0.181,
2014-03-21,0.186,
2014-03-22,.,No value available
2014-03-23,.,No value available
2014-03-24,0.193,
2014-03-25,0.188,
2014-03-26,0.172,
2014-03-27,0.160,
2014-03-28,0.152,
2014-03-29,.,No value available
2014-03-30,.,No value available
2014-03-31,0.164,
2014-04-01,0.163,
2014-04-02,0.179,
2014-04-03,0.171,
2014-04-04,0.192,
2014-04-05,.,No value available
2014-04-06,.,No value available
2014-04-07,0.194,
2014-04-08,0.190,
2014-04-09,0.186,
2014-04-10,0.186,
2014-04-11,0.189,
2014-04-12,.,No value available
2014-04-13,.,No value available
2014-04-14,0.190,
2014-04-15,0.186,
2014-04-16,0.179,
2014-04-17,0.176,
2014-04-18,.,No value available
2014-04-19,.,No value available
2014-04-20,.,No value available
2014-04-21,.,No value available
2014-04-22,0.183,
2014-04-23,0.192,
2014-04-24,0.197,
2014-04-25,0.197,comment
2014-04-26,.,No value available
2014-04-27,.,No value available
2014-04-28,0.196,
2014-04-29,0.193,
2014-04-30,0.169,
2014-05-01,.,No value available
2014-05-02,0.169,
2014-05-03,.,No value available
2014-05-04,.,No value available
2014-05-05,0.169,comment
2014-05-06,0.173,
2014-05-07,0.174,
2014-05-08,0.172,
2014-05-09,0.167,
2014-05-10,.,No value available
2014-05-11,.,No value available
2014-05-12,0.166,
2014-05-13,0.167,
2014-05-14,0.145,
2014-05-15,0.121,
2014-05-16,0.124,
2014-05-17,.,No value available
2014-05-18,.,No value available
2014-05-19,0.124,
2014-05-20,0.124,
2014-05-21,0.130,
2014-05-22,0.128,
2014-05-23,0.117,
2014-05-24,.,No value available
2014-05-25,.,No value available
2014-05-26,0.117,comment
2014-05-27,0.114,
2014-05-28,0.112,
2014-05-29,0.102,
2014-05-30,0.107,
2014-05-31,.,No value available
2014-06-01,.,No value available
2014-06-02,0.107,comment
2014-06-03,0.110,
2014-06-04,0.101,
2014-06-05,0.085,
2014-06-06,0.068,
2014-06-07,.,No value available
2014-06-08,.,No value available
2014-06-09,0.080,
2014-06-10,0.082,
2014-06-11,0.069,
2014-06-12,0.043,
2014-06-13,0.051,
2014-06-14,.,No value available
2014-06-15,.,No value available
2014-06-16,0.036,
2014-06-17,0.036,comment
2014-06-18,0.044,
2014-06-19,0.045,
2014-06-20,0.053,
2014-06-21,.,No value available
2014-06-22,.,No value available
2014-06-23,0.056,
2014-06-24,0.048,
2014-06-25,0.047,
2014-06-26,0.055,
2014-06-27,0.054,
2014-06-28,.,No value available
2014-06-29,.,No value available
2014-06-30,0.056,
"","General: Published rate from 20 June 2005 to 30 June 2014 on every Target-Day by Reuters at 11 a.m. CET as a reference rate for euro-money market-derivates. As a Spot-figure (T+2) it is calculated according to the act/360 method. Data become fee liable from 1 January 2014 and therefore will be published with the delay of one working day. Neither Euribor EBF, nor Euribor ACI, nor the Euribor Panel Banks, nor the Eonia Swap Steering Committee, nor Reuters, nor the Deutsche Bundesbank can be held liable for any irregularity or inaccuracy of the Eonia Swap rate.",
"",Comment on 2014-04-25: The Eonia Swap rate could not be calculated for 25.04.2014 as the necessary quorum of contributing banks was not reached.,
"",Comment on 2014-05-05: The Eonia Swap rate could not be calculated for 05.05.2014 as the necessary quorum of contributing banks was not reached.,
"",Comment on 2014-05-26: The Eonia Swap rate could not be calculated for 26.05.2014 as the necessary quorum of contributing banks was not reached.,
"",Comment on 2014-06-02: The Eonia Swap rate could not be calculated for 02.06.2014 as the necessary quorum of contributing banks was not reached.,
"",Comment on 2014-06-17: The Eonia Swap rate could not be calculated for 17.06.2014 as the necessary quorum of contributing banks was not reached.,
