"",BBK01.TU2028,BBK01.TU2028_FLAGS
2000-07,21.836,
2000-08,21.892,
2000-09,21.922,
2000-10,21.982,
2000-11,21.929,
2000-12,21.976,
2001-01,21.889,
2001-02,21.964,
2001-03,22.096,
2001-04,23.150,
2001-05,23.671,
2001-06,23.748,
2001-07,23.488,
2001-08,23.772,
2001-09,23.758,
2001-10,23.913,
2001-11,24.050,
2001-12,24.040,
2002-01,24.287,
2002-02,24.283,
2002-03,24.281,
2002-04,24.462,
2002-05,24.983,
2002-06,24.917,
2002-07,25.022,
2002-08,25.091,
2002-09,25.018,
2002-10,24.972,
2002-11,24.967,
2002-12,25.882,
2003-01,25.979,
2003-02,26.244,
2003-03,26.221,
2003-04,24.835,
2003-05,24.735,
2003-06,24.775,
2003-07,24.788,
2003-08,24.833,
2003-09,24.713,
2003-10,24.794,
2003-11,26.566,
2003-12,30.457,
2004-01,28.920,
2004-02,28.919,
2004-03,28.078,
2004-04,28.075,
2004-05,27.847,
2004-06,28.002,
2004-07,28.034,
2004-08,27.045,
2004-09,27.142,
2004-10,27.193,
2004-11,27.155,
2004-12,21.723,
2005-01,21.825,
2005-02,22.866,
2005-03,22.246,
2005-04,22.292,
2005-05,22.507,
2005-06,22.790,
2005-07,22.782,
2005-08,22.967,
2005-09,23.041,
2005-10,21.642,
2005-11,21.346,
2005-12,20.926,
2006-01,21.353,
2006-02,21.392,
2006-03,21.580,
2006-04,21.927,
2006-05,22.483,
2006-06,22.523,
2006-07,22.502,
2006-08,22.466,
2006-09,27.810,
2006-10,27.958,
2006-11,28.215,
2006-12,27.843,
2007-01,27.889,
2007-02,27.566,
2007-03,28.041,
2007-04,28.919,
2007-05,29.841,
2007-06,29.734,
2007-07,29.708,
2007-08,30.059,
2007-09,30.051,
2007-10,30.055,
2007-11,30.058,
2007-12,29.154,
2008-01,29.169,
2008-02,31.613,
2008-03,33.797,
2008-04,33.324,
2008-05,33.963,
2008-06,34.104,
2008-07,33.996,
2008-08,34.156,
2008-09,34.233,
2008-10,34.350,
2008-11,34.963,
2008-12,35.610,
2009-01,36.211,
2009-02,36.212,
2009-03,36.161,
2009-04,36.484,
2009-05,35.946,
2009-06,35.655,
2009-07,35.935,
2009-08,35.780,
2009-09,35.677,
2009-10,34.695,
2009-11,34.593,
2009-12,33.916,
2010-01,34.154,
2010-02,34.250,
2010-03,34.081,
2010-04,34.156,
2010-05,35.226,
2010-06,35.221,
2010-07,34.658,
2010-08,34.916,
2010-09,34.364,
2010-10,34.107,
2010-11,34.236,
2010-12,34.705,
2011-01,34.973,
2011-02,35.004,
2011-03,34.513,
2011-04,34.319,
2011-05,36.589,
2011-06,36.851,
2011-07,37.070,
2011-08,37.160,
2011-09,37.725,
2011-10,38.114,
2011-11,38.312,
2011-12,38.557,
2012-01,38.478,
2012-02,38.801,
2012-03,38.865,
2012-04,38.945,
2012-05,39.256,
2012-06,38.869,
2012-07,39.257,
2012-08,39.132,
2012-09,38.887,
2012-10,38.789,
2012-11,38.201,
2012-12,39.936,
2013-01,40.124,
2013-02,40.905,
2013-03,41.223,
2013-04,41.016,
2013-05,40.957,
2013-06,40.660,
2013-07,40.149,
2013-08,40.146,
2013-09,39.942,
2013-10,39.929,
2013-11,39.405,
2013-12,41.171,
2014-01,40.861,
2014-02,40.443,
2014-03,40.464,
2014-04,40.354,
2014-05,40.276,
2014-06,40.952,
2014-07,41.618,
2014-08,41.673,
2014-09,42.129,
2014-10,41.878,
2014-11,42.863,
