"",BBK01.TVD421,BBK01.TVD421_FLAGS
1991-01,-59,
1991-02,291,
1991-03,327,
1991-04,50,
1991-05,165,
1991-06,291,
1991-07,-213,
1991-08,85,
1991-09,162,
1991-10,97,
1991-11,576,
1991-12,167,
1992-01,133,
1992-02,794,
1992-03,-35,
1992-04,293,
1992-05,20,
1992-06,570,
1992-07,-104,
1992-08,-52,
1992-09,-186,
1992-10,670,
1992-11,530,
1992-12,-105,
1993-01,23,
1993-02,830,
1993-03,667,
1993-04,387,
1993-05,213,
1993-06,269,
1993-07,-42,
1993-08,-139,
1993-09,93,
1993-10,405,
1993-11,222,
1993-12,724,
1994-01,-222,
1994-02,1427,
1994-03,-45,
1994-04,66,
1994-05,154,
1994-06,-42,
1994-07,543,
1994-08,0,
1994-09,276,
1994-10,-341,
1994-11,215,
1994-12,12,
1995-01,408,
1995-02,529,
1995-03,740,
1995-04,145,
1995-05,1136,
1995-06,3,
1995-07,-170,
1995-08,297,
1995-09,946,
1995-10,110,
1995-11,695,
1995-12,396,
1996-01,85,
1996-02,1117,
1996-03,2122,
1996-04,404,
1996-05,133,
1996-06,393,
1996-07,1304,
1996-08,-501,
1996-09,268,
1996-10,268,
1996-11,1567,
1996-12,1624,
1997-01,706,
1997-02,1265,
1997-03,-17,
1997-04,2162,
1997-05,945,
1997-06,2209,
1997-07,6026,
1997-08,-216,
1997-09,-56,
1997-10,2803,
1997-11,-1119,
1997-12,1343,
1998-01,3353,
1998-02,759,
1998-03,1264,
1998-04,945,
1998-05,6751,
1998-06,2534,
1998-07,-118,
1998-08,-436,
1998-09,-394,
1998-10,7186,
1998-11,1413,
1998-12,6532,
1999-01,4898,
1999-02,-1964,
1999-03,6972,
1999-04,6194,
1999-05,5766,
1999-06,1155,
1999-07,1658,
1999-08,2503,
1999-09,4335,
1999-10,4027,
1999-11,-326,
1999-12,1013,
2000-01,2559,
2000-02,2046,
2000-03,1967,
2000-04,-575,
2000-05,-373,
2000-06,-559,
2000-07,-2200,
2000-08,-1254,
2000-09,1894,
2000-10,550,
2000-11,-2394,
2000-12,-708,
2001-01,4533,
2001-02,-195,
2001-03,-839,
2001-04,904,
2001-05,3471,
2001-06,-3006,
2001-07,883,
2001-08,4472,
2001-09,-1135,
2001-10,-4130,
2001-11,-1190,
2001-12,3169,
2002-01,970,
2002-02,512,
2002-03,3798,
2002-04,465,
2002-05,1379,
2002-06,-149,
2002-07,3849,
2002-08,408,
2002-09,1337,
2002-10,-3000,
2002-11,-887,
2002-12,-6517,
2003-01,3045,
2003-02,-3484,
2003-03,-4459,
2003-04,-2685,
2003-05,-1675,
2003-06,-1425,
2003-07,-3592,
2003-08,-5759,
2003-09,9327,
2003-10,2168,
2003-11,-434,
2003-12,2208,
2004-01,2687,
2004-02,4609,
2004-03,5651,
2004-04,1855,
2004-05,-451,
2004-06,78,
2004-07,1537,
2004-08,1099,
2004-09,-2392,
2004-10,6615,
2004-11,-3138,
2004-12,288,
2005-01,4782,
2005-02,4571,
2005-03,6951,
2005-04,11642,
2005-05,-3204,
2005-06,-2942,
2005-07,-2031,
2005-08,-719,
2005-09,-1979,
2005-10,-2879,
2005-11,6135,
2005-12,-2148,
2006-01,7695,
2006-02,-1552,
2006-03,1723,
2006-04,-138,
2006-05,-221,
2006-06,-1085,
2006-07,-3269,
2006-08,-2760,
2006-09,-1063,
2006-10,-383,
2006-11,394,
2006-12,-4489,
2007-01,5214,
2007-02,-2125,
2007-03,-228,
2007-04,-3536,
2007-05,2548,
2007-06,-2333,
2007-07,-4986,
2007-08,-6153,
2007-09,-3673,
2007-10,50,
2007-11,-5009,
2007-12,1676,
2008-01,5305,
2008-02,2465,
2008-03,448,
2008-04,-2069,
2008-05,-2008,
2008-06,3010,
2008-07,-3478,
2008-08,-2334,
2008-09,-3066,
2008-10,-1084,
2008-11,117,
2008-12,-1828,
2009-01,-497,
2009-02,273,
2009-03,-1081,
2009-04,-1717,
2009-05,2748,
2009-06,-2735,
2009-07,1872,
2009-08,-2079,
2009-09,1598,
2009-10,3168,
2009-11,-1070,
2009-12,-444,
2010-01,3811,
2010-02,2694,
2010-03,536,
2010-04,-361,
2010-05,-1350,
2010-06,501,
2010-07,2316,
2010-08,-291,
2010-09,5312,
2010-10,2122,
2010-11,-5108,
2010-12,-3396,
2011-01,5472,
2011-02,-371,
2011-03,-1312,
2011-04,779,
2011-05,359,
2011-06,-3341,
2011-07,4855,
2011-08,455,
2011-09,-3364,
2011-10,2220,
2011-11,-7652,
2011-12,-839,
2012-01,1956,
2012-02,214,
2012-03,-226,
2012-04,-2838,
2012-05,1213,
2012-06,-39,
2012-07,-2885,
2012-08,963,
2012-09,2205,
2012-10,1605,
2012-11,-1499,
2012-12,-163,
2013-01,2961,
2013-02,-2678,
2013-03,-1086,
2013-04,938,
2013-05,5132,
2013-06,-1818,
2013-07,1468,
2013-08,3083,
2013-09,-4102,
2013-10,618,
2013-11,323,
2013-12,-4368,
2014-01,2044,
2014-02,3613,
2014-03,775,
2014-04,1192,
2014-05,-165,
2014-06,-775,
2014-07,2159,
2014-08,-1000,
2014-09,4000,
2014-10,2425,
2014-11,1819,
2014-12,-1526,
2015-01,5096,
