"",BBK01.TU2062,BBK01.TU2062_FLAGS
2005-12,35.776,
2006-01,36.165,
2006-02,35.821,
2006-03,35.498,
2006-04,35.890,
2006-05,37.405,
2006-06,40.612,
2006-07,46.805,
2006-08,46.346,
2006-09,44.332,
2006-10,44.245,
2006-11,44.738,
2006-12,36.404,
2007-01,34.134,
2007-02,34.119,
2007-03,33.604,
2007-04,33.681,
2007-05,35.099,
2007-06,34.953,
2007-07,34.814,
2007-08,35.192,
2007-09,34.800,
2007-10,34.831,
2007-11,35.314,
2007-12,36.816,
2008-01,37.414,
2008-02,38.669,
2008-03,39.513,
2008-04,39.111,
2008-05,39.536,
2008-06,38.739,
2008-07,39.313,
2008-08,39.474,
2008-09,39.035,
2008-10,41.659,
2008-11,43.242,
2008-12,41.635,
2009-01,42.966,
2009-02,43.028,
2009-03,42.601,
2009-04,42.899,
2009-05,42.458,
2009-06,41.767,
2009-07,41.256,
2009-08,40.488,
2009-09,40.381,
2009-10,40.377,
2009-11,40.474,
2009-12,38.369,
2010-01,38.472,
2010-02,38.204,
2010-03,37.443,
2010-04,37.747,
2010-05,37.955,
2010-06,38.358,
2010-07,39.386,
2010-08,39.025,
2010-09,37.837,
2010-10,36.533,
2010-11,37.472,
2010-12,37.406,
2011-01,37.731,
2011-02,37.104,
2011-03,35.952,
2011-04,35.111,
2011-05,35.612,
2011-06,36.163,
2011-07,36.269,
2011-08,36.090,
2011-09,36.253,
2011-10,36.153,
2011-11,36.298,
2011-12,35.238,
2012-01,34.658,
2012-02,33.990,
2012-03,33.791,
2012-04,33.573,
2012-05,34.038,
2012-06,33.385,
2012-07,33.060,
2012-08,32.561,
2012-09,31.425,
2012-10,31.675,
2012-11,31.370,
2012-12,30.326,
2013-01,29.644,
2013-02,29.411,
2013-03,29.069,
2013-04,28.215,
2013-05,28.576,
2013-06,28.143,
2013-07,28.342,
2013-08,28.193,
2013-09,27.979,
2013-10,27.599,
2013-11,27.439,
2013-12,25.758,
2014-01,25.143,
2014-02,25.003,
2014-03,24.546,
2014-04,24.669,
2014-05,24.322,
2014-06,24.269,
2014-07,21.018,
2014-08,21.077,
2014-09,21.114,
2014-10,21.136,
2014-11,21.020,
