"",BBK01.TU2073,BBK01.TU2073_FLAGS
1992-07,26.326,
1992-08,25.868,
1992-09,24.215,
1992-10,26.141,
1992-11,25.925,
1992-12,28.079,
1993-01,30.196,
1993-02,30.769,
1993-03,31.751,
1993-04,32.788,
1993-05,31.908,
1993-06,31.472,
1993-07,32.866,
1993-08,32.135,
1993-09,32.278,
1993-10,34.871,
1993-11,34.121,
1993-12,34.411,
1994-01,35.342,
1994-02,35.185,
1994-03,35.779,
1994-04,35.512,
1994-05,35.325,
1994-06,33.689,
1994-07,33.446,
1994-08,33.425,
1994-09,33.400,
1994-10,34.602,
1994-11,33.937,
1994-12,30.413,
1995-01,30.035,
1995-02,28.987,
1995-03,29.717,
1995-04,29.141,
1995-05,29.499,
1995-06,29.333,
1995-07,28.605,
1995-08,28.520,
1995-09,28.130,
1995-10,28.605,
1995-11,27.697,
1995-12,27.241,
1996-01,25.217,
1996-02,25.632,
1996-03,25.934,
1996-04,25.738,
1996-05,25.824,
1996-06,24.989,
1996-07,23.700,
1996-08,23.010,
1996-09,23.078,
1996-10,23.752,
1996-11,25.115,
1996-12,25.001,
1997-01,25.192,
1997-02,25.092,
1997-03,25.329,
1997-04,24.147,
1997-05,24.078,
1997-06,23.056,
1997-07,24.220,
1997-08,22.945,
1997-09,23.268,
1997-10,23.995,
1997-11,22.797,
1997-12,21.493,
1998-01,21.776,
1998-02,22.078,
1998-03,22.806,
1998-04,23.021,
1998-05,23.047,
1998-06,21.515,
1998-07,22.169,
1998-08,21.781,
1998-09,20.613,
1998-10,21.418,
1998-11,21.008,
1998-12,21.267,
1999-01,21.183,
1999-02,20.682,
1999-03,21.648,
1999-04,21.288,
1999-05,20.173,
1999-06,18.703,
1999-07,20.619,
1999-08,19.864,
1999-09,19.915,
1999-10,19.393,
1999-11,19.117,
1999-12,18.306,
2000-01,18.645,
2000-02,20.397,
2000-03,20.667,
2000-04,21.106,
2000-05,19.635,
2000-06,20.699,
2000-07,21.735,
2000-08,26.523,
2000-09,21.121,
2000-10,23.084,
2000-11,22.727,
2000-12,21.877,
2001-01,21.703,
2001-02,19.752,
2001-03,22.070,
2001-04,20.154,
2001-05,23.012,
2001-06,21.730,
2001-07,27.126,
2001-08,22.759,
2001-09,22.980,
2001-10,22.443,
2001-11,21.757,
2001-12,23.911,
2002-01,25.729,
2002-02,24.096,
2002-03,24.094,
2002-04,25.360,
2002-05,24.387,
2002-06,24.033,
2002-07,20.610,
2002-08,22.819,
2002-09,23.613,
2002-10,22.597,
2002-11,21.588,
2002-12,21.058,
2003-01,22.884,
2003-02,23.149,
2003-03,22.869,
2003-04,23.006,
2003-05,24.403,
2003-06,23.736,
2003-07,26.642,
2003-08,23.332,
2003-09,25.304,
2003-10,23.475,
2003-11,24.419,
2003-12,23.958,
2004-01,25.686,
2004-02,25.682,
2004-03,28.309,
2004-04,25.778,
2004-05,24.227,
2004-06,25.075,
2004-07,25.255,
2004-08,23.296,
2004-09,23.375,
2004-10,21.302,
2004-11,21.030,
2004-12,26.528,
2005-01,23.013,
2005-02,22.467,
2005-03,23.371,
2005-04,21.023,
2005-05,20.732,
2005-06,20.874,
2005-07,19.875,
2005-08,22.439,
2005-09,24.518,
2005-10,22.446,
2005-11,21.551,
2005-12,27.113,
2006-01,23.532,
2006-02,25.325,
2006-03,25.689,
2006-04,24.925,
2006-05,26.998,
2006-06,24.643,
2006-07,25.329,
2006-08,24.544,
2006-09,27.379,
2006-10,26.604,
2006-11,31.066,
2006-12,31.610,
2007-01,30.649,
2007-02,30.483,
2007-03,31.087,
2007-04,33.007,
2007-05,32.407,
2007-06,30.646,
2007-07,29.434,
2007-08,30.202,
2007-09,30.201,
2007-10,30.148,
2007-11,30.397,
2007-12,29.507,
2008-01,33.793,
2008-02,31.371,
2008-03,31.609,
2008-04,30.642,
2008-05,27.062,
2008-06,25.322,
2008-07,24.904,
2008-08,25.066,
2008-09,25.752,
2008-10,22.160,
2008-11,23.410,
2008-12,23.582,
2009-01,24.089,
2009-02,24.440,
2009-03,24.686,
2009-04,24.516,
2009-05,24.241,
2009-06,24.608,
2009-07,22.554,
2009-08,21.839,
2009-09,21.680,
2009-10,22.329,
2009-11,21.120,
2009-12,29.382,
2010-01,26.643,
2010-02,27.319,
2010-03,27.314,
2010-04,26.746,
2010-05,23.519,
2010-06,22.628,
2010-07,23.678,
2010-08,24.098,
2010-09,23.102,
2010-10,23.420,
2010-11,21.958,
2010-12,22.971,
2011-01,24.764,
2011-02,23.797,
2011-03,23.658,
2011-04,23.413,
2011-05,22.161,
2011-06,22.713,
2011-07,23.265,
2011-08,23.530,
2011-09,23.660,
2011-10,23.052,
2011-11,22.386,
2011-12,19.763,
2012-01,22.089,
2012-02,22.046,
2012-03,20.860,
2012-04,19.881,
2012-05,18.997,
2012-06,20.474,
2012-07,18.978,
2012-08,17.655,
2012-09,18.193,
2012-10,20.781,
2012-11,20.315,
2012-12,17.624,
2013-01,18.119,
2013-02,18.215,
2013-03,18.054,
2013-04,18.055,
2013-05,17.618,
2013-06,16.176,
2013-07,17.279,
2013-08,18.403,
2013-09,17.139,
2013-10,18.683,
2013-11,18.908,
2013-12,16.414,
2014-01,18.478,
2014-02,17.773,
2014-03,17.578,
2014-04,17.070,
2014-05,16.577,
2014-06,14.968,
2014-07,15.374,
2014-08,14.806,
2014-09,15.110,
2014-10,14.216,
2014-11,14.425,
