"",BBK01.TXI388,BBK01.TXI388_FLAGS
1991-07,267956,
1991-08,271194,
1991-09,275884,
1991-10,278862,
1991-11,282799,
1991-12,282431,
1992-01,291335,
1992-02,296497,
1992-03,300132,
1992-04,303761,
1992-05,305920,
1992-06,306377,
1992-07,308767,
1992-08,312515,
1992-09,317241,
1992-10,323579,
1992-11,328885,
1992-12,325130,
1993-01,331998,
1993-02,337162,
1993-03,341312,
1993-04,341575,
1993-05,344070,
1993-06,346452,
1993-07,353896,
1993-08,357858,
1993-09,359724,
1993-10,365987,
1993-11,369470,
1993-12,362792,
1994-01,369474,
1994-02,371192,
1994-03,367554,
1994-04,367838,
1994-05,369530,
1994-06,372858,
1994-07,378605,
1994-08,382008,
1994-09,385694,
1994-10,389549,
1994-11,396333,
1994-12,404968,
1995-01,416545,
1995-02,420664,
1995-03,425012,
1995-04,428457,
1995-05,433215,
1995-06,437610,
1995-07,443648,
1995-08,449580,
1995-09,452762,
1995-10,458344,
1995-11,461087,
1995-12,461437,
1996-01,472185,
1996-02,481775,
1996-03,482170,
1996-04,484934,
1996-05,490509,
1996-06,492449,
1996-07,495530,
1996-08,498606,
1996-09,501184,
1996-10,504717,
1996-11,510085,
1996-12,509012,
1997-01,514463,
1997-02,522896,
1997-03,528752,
1997-04,532035,
1997-05,535229,
1997-06,538811,
1997-07,543678,
1997-08,543531,
1997-09,555941,
1997-10,553747,
1997-11,558014,
1997-12,554645,
1998-01,559442,
1998-02,566854,
1998-03,571289,
1998-04,575187,
1998-05,575080,
1998-06,578143,
1998-07,590771,
1998-08,590986,
1998-09,593377,
1998-10,591253,
1998-11,596868,
1998-12,593191,
1999-01,616638,
1999-02,623188,
1999-03,631417,
1999-04,646260,
1999-05,653021,
1999-06,653192,
1999-07,654276,
1999-08,660699,
1999-09,684119,
1999-10,687915,
1999-11,710620,
1999-12,710901,
2000-01,695228,
2000-02,702790,
2000-03,705106,
2000-04,709972,
2000-05,720142,
2000-06,719349,
2000-07,724852,
2000-08,725677,
2000-09,720081,
2000-10,723143,
2000-11,711792,
2000-12,711186,
2001-01,717023,
2001-02,725519,
2001-03,725619,
2001-04,718765,
2001-05,718430,
2001-06,723572,
2001-07,727449,
2001-08,731360,
2001-09,734584,
2001-10,733958,
2001-11,702613,
2001-12,699508,
2002-01,700301,
2002-02,706398,
2002-03,715027,
2002-04,712930,
2002-05,712597,
2002-06,712238,
2002-07,715683,
2002-08,733565,
2002-09,733679,
2002-10,730679,
2002-11,728722,
2002-12,716629,
2003-01,702114,
2003-02,710345,
2003-03,701006,
2003-04,699787,
2003-05,698664,
2003-06,699724,
2003-07,696390,
2003-08,688373,
2003-09,689818,
2003-10,692380,
2003-11,698628,
2003-12,693262,
2004-01,695539,
2004-02,695246,
2004-03,698534,
2004-04,698905,
2004-05,701455,
2004-06,697131,
2004-07,692429,
2004-08,696870,
2004-09,699728,
2004-10,691211,
2004-11,687488,
2004-12,678109,
2005-01,673722,
2005-02,671105,
2005-03,671630,
2005-04,676502,
2005-05,676142,
2005-06,681464,
2005-07,682405,
2005-08,678394,
2005-09,678085,
2005-10,679865,
2005-11,668924,
2005-12,660153,
2006-01,664654,
2006-02,665800,
2006-03,663425,
2006-04,656501,
2006-05,657773,
2006-06,663329,
2006-07,662633,
2006-08,661074,
2006-09,663115,
2006-10,657159,
2006-11,654003,
2006-12,646531,
2007-01,655331,
2007-02,655753,
2007-03,659450,
2007-04,663046,
2007-05,667569,
2007-06,658247,
2007-07,665499,
2007-08,662491,
2007-09,655690,
2007-10,658284,
2007-11,655490,
2007-12,646659,
2008-01,652759,
2008-02,642200,
2008-03,648278,
2008-04,644058,
2008-05,630362,
2008-06,626244,
2008-07,619300,
2008-08,619409,
2008-09,607391,
2008-10,600172,
2008-11,607102,
2008-12,596360,
2009-01,575399,
2009-02,563925,
2009-03,542718,
2009-04,531532,
2009-05,537994,
2009-06,521538,
2009-07,510616,
2009-08,507729,
2009-09,498073,
2009-10,492765,
2009-11,482974,
2009-12,470672,
2010-01,466229,
2010-02,456331,
2010-03,458182,
2010-04,451031,
2010-05,451888,
2010-06,450872,
2010-07,436986,
2010-08,436075,
2010-09,437053,
2010-10,427547,
2010-11,433923,
2010-12,425794,
2011-01,426819,
2011-02,424478,
2011-03,426152,
2011-04,420590,
2011-05,417871,
2011-06,415403,
2011-07,410881,
2011-08,412434,
2011-09,406930,
2011-10,407918,
2011-11,411601,
2011-12,404517,
2012-01,384347,
2012-02,389876,
2012-03,379326,
2012-04,380567,
2012-05,373761,
2012-06,374051,
2012-07,371057,
2012-08,366516,
2012-09,367695,
2012-10,362034,
2012-11,357617,
2012-12,350292,
2013-01,345129,
2013-02,346123,
2013-03,338395,
2013-04,340122,
2013-05,330664,
2013-06,326392,
2013-07,322102,
2013-08,316230,
2013-09,316456,
2013-10,316492,
2013-11,314053,
2013-12,309544,
2014-01,304362,
2014-02,303518,
2014-03,305346,
2014-04,293656,
2014-05,296693,
2014-06,294265,
2014-07,291468,
2014-08,289598,
2014-09,285651,
2014-10,287709,
2014-11,285701,
2014-12,280725,
2015-01,283093,
