"",BBK01.RU2718,BBK01.RU2718_FLAGS
2001-10,12.900,
2001-11,13.195,
2001-12,13.537,
2002-01,11.992,
2002-02,13.534,
2002-03,14.437,
2002-04,14.230,
2002-05,15.196,
2002-06,13.221,
2002-07,12.864,
2002-08,12.213,
2002-09,11.298,
2002-10,11.570,
2002-11,10.280,
2002-12,11.108,
2003-01,9.346,
2003-02,9.451,
2003-03,10.006,
2003-04,8.963,
2003-05,9.115,
2003-06,9.494,
2003-07,8.145,
2003-08,9.713,
2003-09,10.033,
2003-10,9.906,
2003-11,9.926,
2003-12,9.401,
2004-01,9.773,
2004-02,8.915,
2004-03,9.620,
2004-04,9.067,
2004-05,8.721,
2004-06,9.116,
2004-07,9.260,
2004-08,10.858,
2004-09,10.133,
2004-10,8.667,
2004-11,10.481,
2004-12,9.486,
2005-01,7.646,
2005-02,9.248,
2005-03,8.536,
2005-04,8.933,
2005-05,8.382,
2005-06,8.725,
2005-07,8.487,
2005-08,8.007,
2005-09,10.675,
2005-10,8.580,
2005-11,9.148,
2005-12,11.025,
2006-01,9.009,
2006-02,8.484,
2006-03,8.979,
2006-04,5.977,
2006-05,4.344,
2006-06,7.030,
2006-07,6.287,
2006-08,5.500,
2006-09,4.432,
2006-10,4.703,
2006-11,5.075,
2006-12,6.574,
2007-01,7.863,
2007-02,6.178,
2007-03,6.512,
2007-04,7.924,
2007-05,7.674,
2007-06,8.767,
2007-07,10.458,
2007-08,9.147,
2007-09,7.013,
2007-10,10.567,
2007-11,10.813,
2007-12,10.673,
2008-01,10.867,
2008-02,11.860,
2008-03,11.073,
2008-04,10.191,
2008-05,11.845,
2008-06,17.211,
2008-07,15.066,
2008-08,12.886,
2008-09,15.116,
2008-10,13.052,
2008-11,12.830,
2008-12,9.078,
2009-01,8.646,
2009-02,7.672,
2009-03,7.164,
2009-04,6.665,
2009-05,6.859,
2009-06,6.698,
2009-07,8.458,
2009-08,7.779,
2009-09,7.930,
2009-10,7.452,
2009-11,7.655,
2009-12,8.446,
2010-01,7.254,
2010-02,7.610,
2010-03,8.551,
2010-04,8.842,
2010-05,9.165,
2010-06,9.289,
2010-07,9.263,
2010-08,9.913,
2010-09,8.620,
2010-10,8.622,
2010-11,8.522,
2010-12,7.695,
2011-01,6.971,
2011-02,7.873,
2011-03,6.818,
2011-04,7.200,
2011-05,7.013,
2011-06,7.875,
2011-07,6.334,
2011-08,7.191,
2011-09,6.767,
2011-10,6.729,
2011-11,6.724,
2011-12,8.496,
2012-01,8.896,
2012-02,9.137,
2012-03,9.729,
2012-04,8.179,
2012-05,7.788,
2012-06,7.913,
2012-07,7.774,
2012-08,8.024,
2012-09,8.141,
2012-10,7.471,
2012-11,7.795,
2012-12,7.854,
2013-01,7.143,
2013-02,7.183,
2013-03,8.158,
2013-04,8.256,
2013-05,6.878,
2013-06,6.653,
2013-07,6.046,
2013-08,6.218,
2013-09,7.311,
2013-10,6.186,
2013-11,6.137,
2013-12,6.092,
2014-01,6.129,
2014-02,7.157,
2014-03,6.436,
2014-04,7.065,
2014-05,7.547,
2014-06,7.832,
2014-07,7.756,
2014-08,7.007,
2014-09,7.755,
2014-10,6.936,
2014-11,9.949,
2014-12,7.984,
