"",BBK01.OUP213,BBK01.OUP213_FLAGS
2004-05,0.047,
2004-06,0.316,
2004-07,0.085,
2004-08,0.071,
2004-09,0.268,
2004-10,0.230,
2004-11,0.052,
2004-12,0.069,
2005-01,0.018,
2005-02,0.051,
2005-03,0.108,
2005-04,0.191,
2005-05,0.090,
2005-06,0.120,
2005-07,0.097,
2005-08,0.055,
2005-09,0.596,
2005-10,0.574,
2005-11,0.270,
2005-12,0.310,
2006-01,0.392,
2006-02,0.455,
2006-03,0.544,
2006-04,0.419,
2006-05,0.320,
2006-06,0.722,
2006-07,0.303,
2006-08,0.458,
2006-09,1.052,
2006-10,0.988,
2006-11,0.562,
2006-12,0.572,
2007-01,1.015,
2007-02,0.651,
2007-03,0.799,
2007-04,0.850,
2007-05,0.615,
2007-06,1.273,
2007-07,1.481,
2007-08,1.109,
2007-09,0.911,
2007-10,0.887,
2007-11,1.165,
2007-12,1.830,
2008-01,1.605,
2008-02,1.338,
2008-03,1.071,
2008-04,1.323,
2008-05,1.417,
2008-06,2.237,
2008-07,2.517,
2008-08,2.485,
2008-09,1.748,
2008-10,1.343,
2008-11,1.059,
2008-12,0.866,
2009-01,0.929,
2009-02,0.950,
2009-03,0.937,
2009-04,0.778,
2009-05,1.393,
2009-06,2.128,
2009-07,1.372,
2009-08,1.412,
2009-09,1.202,
2009-10,0.499,
2009-11,0.405,
2009-12,0.516,
2010-01,0.381,
2010-02,0.810,
2010-03,0.802,
2010-04,1.030,
2010-05,0.957,
2010-06,1.499,
2010-07,1.370,
2010-08,1.575,
2010-09,2.163,
2010-10,1.326,
2010-11,0.974,
2010-12,1.175,
2011-01,1.329,
2011-02,1.329,
2011-03,1.392,
2011-04,1.307,
2011-05,1.864,
2011-06,1.926,
2011-07,1.462,
2011-08,1.512,
2011-09,1.919,
2011-10,1.229,
2011-11,0.816,
2011-12,1.064,
2012-01,1.671,
2012-02,2.185,
2012-03,1.931,
2012-04,2.023,
2012-05,1.986,
2012-06,2.129,
2012-07,1.860,
2012-08,1.755,
2012-09,1.638,
2012-10,1.247,
2012-11,1.187,
2012-12,1.066,
2013-01,1.179,
2013-02,1.186,
2013-03,1.485,
2013-04,2.035,
2013-05,1.987,
2013-06,1.961,
2013-07,1.944,
2013-08,1.949,
2013-09,1.844,
2013-10,1.428,
2013-11,1.488,
2013-12,1.263,
2014-01,1.397,
2014-02,1.458,
2014-03,1.618,
2014-04,1.407,
2014-05,1.733,
2014-06,2.014,
2014-07,1.871,
2014-08,2.222,
2014-09,1.656,
2014-10,1.001,
2014-11,0.891,
2014-12,0.878,Provisional value
