"",BBK01.EU8231,BBK01.EU8231_FLAGS
1990-05,27202.348,
1990-06,26943.292,
1990-07,25852.942,
1990-08,26284.752,
1990-09,26651.872,
1990-10,26603.761,
1990-11,26502.229,
1990-12,26719.496,
1991-01,26921.768,
1991-02,25350.813,
1991-03,25853.434,
1991-04,26003.729,
1991-05,26165.209,
1991-06,24325.919,
1991-07,24058.225,
1991-08,23511.581,
1991-09,23119.459,
1991-10,23022.194,
1991-11,21824.602,
1991-12,21645.575,
1992-01,21243.541,
1992-02,21505.389,
1992-03,20397.086,
1992-04,20490.932,
1992-05,18453.460,
1992-06,17772.188,
1992-07,17224.657,
1992-08,17510.308,
1992-09,14899.394,
1992-10,14414.893,
1992-11,14124.554,
1992-12,13552.383,
1993-01,13583.448,
1993-02,13925.171,
1993-03,13545.552,
1993-04,13639.425,
1993-05,13638.975,
1993-06,13369.700,
1993-07,12831.016,
1993-08,13106.367,
1993-09,12717.048,
1993-10,12505.077,
1993-11,12532.828,
1993-12,11851.207,
1994-01,11789.035,
1994-02,11902.362,
1994-03,11417.083,
1994-04,11555.635,
1994-05,10726.644,
1994-06,9574.144,
1994-07,9224.727,
1994-08,9212.804,
1994-09,9217.198,
1994-10,9388.766,
1994-11,9599.424,
1994-12,10011.583,
1995-01,9836.458,
1995-02,9863.569,
1995-03,9585.786,
1995-04,8823.427,
1995-05,8609.151,
1995-06,8316.195,
1995-07,8606.908,
1995-08,8215.452,
1995-09,8072.327,
1995-10,8229.097,
1995-11,8312.129,
1995-12,8380.182,
1996-01,8349.160,
1996-02,8563.867,
1996-03,8547.632,
1996-04,8587.709,
1996-05,8595.828,
1996-06,8671.639,
1996-07,8482.111,
1996-08,8620.578,
1996-09,8222.863,
1996-10,8337.705,
1996-11,8158.143,
1996-12,7978.073,
1997-01,8060.976,
1997-02,8288.675,
1997-03,7888.892,
1997-04,7903.876,
1997-05,7991.415,
1997-06,8138.570,
1997-07,8190.935,
1997-08,8235.894,
1997-09,8284.500,
1997-10,8368.270,
1997-11,8439.616,
1997-12,8656.899,
1998-01,8843.511,
1998-02,8930.032,
1998-03,9320.849,
1998-04,9359.255,
1998-05,9330.287,
1998-06,9428.381,
1998-07,9486.467,
1998-08,9781.517,
1998-09,9632.778,
1998-10,10111.518,
1998-11,7422.149,
1998-12,8169.421,
