"",BBK01.TVD422,BBK01.TVD422_FLAGS
2005-08,-1258,
2005-09,1387,
2005-10,-884,
2005-11,-1504,
2005-12,449,
2006-01,1173,
2006-02,-682,
2006-03,-122,
2006-04,-317,
2006-05,397,
2006-06,360,
2006-07,-93,
2006-08,-952,
2006-09,-208,
2006-10,-987,
2006-11,40,
2006-12,47,
2007-01,-312,
2007-02,-112,
2007-03,-610,
2007-04,424,
2007-05,-737,
2007-06,637,
2007-07,-233,
2007-08,481,
2007-09,-739,
2007-10,112,
2007-11,489,
2007-12,647,
2008-01,-105,
2008-02,207,
2008-03,233,
2008-04,-236,
2008-05,41,
2008-06,226,
2008-07,-270,
2008-08,277,
2008-09,1618,
2008-10,-35,
2008-11,365,
2008-12,-736,
2009-01,-1728,
2009-02,-271,
2009-03,-201,
2009-04,-505,
2009-05,-333,
2009-06,-1651,
2009-07,864,
2009-08,134,
2009-09,-2,
2009-10,20,
2009-11,-134,
2009-12,-63,
2010-01,167,
2010-02,-43,
2010-03,-1425,
2010-04,-390,
2010-05,4369,
2010-06,-343,
2010-07,-214,
2010-08,-70,
2010-09,1983,
2010-10,129,
2010-11,-85,
2010-12,-1028,
2011-01,1434,
2011-02,135,
2011-03,184,
2011-04,36,
2011-05,-261,
2011-06,-293,
2011-07,5419,
2011-08,-84,
2011-09,-319,
2011-10,-426,
2011-11,614,
2011-12,1520,
2012-01,-222,
2012-02,60,
2012-03,-872,
2012-04,-114,
2012-05,132,
2012-06,212,
2012-07,-706,
2012-08,636,
2012-09,-444,
2012-10,613,
2012-11,72,
2012-12,-1604,
2013-01,-91,
2013-02,37,
2013-03,-168,
2013-04,676,
2013-05,-110,
2013-06,-719,
2013-07,-31,
2013-08,782,
2013-09,-485,
2013-10,678,
2013-11,-120,
2013-12,-3065,
2014-01,53,
2014-02,488,
2014-03,-232,
2014-04,561,
2014-05,-73,
2014-06,-709,
2014-07,315,
2014-08,362,
2014-09,-184,
2014-10,738,
2014-11,-625,
2014-12,203,
2015-01,-119,
