"",BBK01.WZ3439,BBK01.WZ3439_FLAGS
2008-11,3.96,
2008-12,3.73,
2009-01,4.15,
2009-02,4.07,
2009-03,4.04,
2009-04,4.17,
2009-05,4.49,
2009-06,4.30,
2009-07,4.16,
2009-08,3.96,
2009-09,3.96,
2009-10,4.11,
2009-11,3.96,
2009-12,4.17,
2010-01,3.99,
2010-02,3.94,
2010-03,3.88,
2010-04,3.75,
2010-05,3.39,
2010-06,3.34,
2010-07,3.41,
2010-08,2.69,
2010-09,2.89,
2010-10,3.15,
2010-11,3.34,
2010-12,3.65,
2011-01,3.74,
2011-02,3.73,
2011-03,3.91,
2011-04,3.82,
2011-05,3.61,
2011-06,3.70,
2011-07,3.36,
2011-08,2.93,
2011-09,2.64,
2011-10,2.93,
2011-11,3.10,
2011-12,2.55,
2012-01,2.63,
2012-02,2.58,
2012-03,2.61,
2012-04,2.47,
2012-05,1.93,
2012-06,2.35,
2012-07,2.09,
2012-08,2.07,
2012-09,2.17,
2012-10,2.23,
2012-11,2.13,
2012-12,2.02,
2013-01,2.23,
2013-02,2.20,
2013-03,2.03,
2013-04,1.91,
2013-05,2.19,
2013-06,2.38,
2013-07,2.41,
2013-08,2.58,
2013-09,2.52,
2013-10,2.47,
2013-11,2.55,
2013-12,2.75,
2014-01,2.42,
2014-02,2.35,
2014-03,2.33,
2014-04,2.27,
2014-05,2.10,
2014-06,1.99,
2014-07,1.85,
2014-08,1.52,
2014-09,1.62,
2014-10,1.39,
2014-11,1.23,
2014-12,1.05,
2015-01,0.68,
