"",BBK01.ST0334,BBK01.ST0334_FLAGS
2005-03-12,.,No value available
2005-03-13,.,No value available
2005-03-14,2.234,
2005-03-15,2.234,
2005-03-16,2.228,
2005-03-17,2.247,
2005-03-18,2.254,
2005-03-19,.,No value available
2005-03-20,.,No value available
2005-03-21,2.268,
2005-03-22,2.278,
2005-03-23,2.302,
2005-03-24,2.295,
2005-03-25,.,No value available
2005-03-26,.,No value available
2005-03-27,.,No value available
2005-03-28,.,No value available
2005-03-29,2.301,
2005-03-30,2.296,
2005-03-31,2.279,
2005-04-01,2.263,
2005-04-02,.,No value available
2005-04-03,.,No value available
2005-04-04,2.254,
2005-04-05,2.261,
2005-04-06,2.252,
2005-04-07,2.245,
2005-04-08,2.236,
2005-04-09,.,No value available
2005-04-10,.,No value available
2005-04-11,2.226,
2005-04-12,2.226,
2005-04-13,2.219,
2005-04-14,2.215,
2005-04-15,2.205,
2005-04-16,.,No value available
2005-04-17,.,No value available
2005-04-18,2.186,
2005-04-19,2.199,
2005-04-20,2.192,
2005-04-21,2.188,
2005-04-22,2.192,
2005-04-23,.,No value available
2005-04-24,.,No value available
2005-04-25,2.187,
2005-04-26,2.186,
2005-04-27,2.188,
2005-04-28,2.176,
2005-04-29,2.172,
2005-04-30,.,No value available
2005-05-01,.,No value available
2005-05-02,2.172,
2005-05-03,2.168,
2005-05-04,2.156,
2005-05-05,2.160,
2005-05-06,2.155,
2005-05-07,.,No value available
2005-05-08,.,No value available
2005-05-09,2.170,
2005-05-10,2.162,
2005-05-11,2.154,
2005-05-12,2.163,
2005-05-13,2.160,
2005-05-14,.,No value available
2005-05-15,.,No value available
2005-05-16,2.167,
2005-05-17,2.166,
2005-05-18,2.166,
2005-05-19,2.166,
2005-05-20,2.173,
2005-05-21,.,No value available
2005-05-22,.,No value available
2005-05-23,2.184,
2005-05-24,2.170,
2005-05-25,2.157,
2005-05-26,2.153,
2005-05-27,2.151,
2005-05-28,.,No value available
2005-05-29,.,No value available
2005-05-30,2.150,
2005-05-31,2.154,
2005-06-01,2.133,
2005-06-02,2.116,
2005-06-03,2.120,
2005-06-04,.,No value available
2005-06-05,.,No value available
2005-06-06,2.118,
2005-06-07,2.117,
2005-06-08,2.103,
2005-06-09,2.105,
2005-06-10,2.105,
2005-06-11,.,No value available
2005-06-12,.,No value available
2005-06-13,2.102,
2005-06-14,2.107,
2005-06-15,2.109,
2005-06-16,2.131,
2005-06-17,2.126,
2005-06-18,.,No value available
2005-06-19,.,No value available
2005-06-20,2.126,
2005-06-21,2.092,
2005-06-22,2.071,
2005-06-23,2.065,
2005-06-24,2.068,
2005-06-25,.,No value available
2005-06-26,.,No value available
2005-06-27,2.073,
2005-06-28,2.076,
2005-06-29,2.086,
2005-06-30,2.084,
2005-07-01,2.092,
2005-07-02,.,No value available
2005-07-03,.,No value available
2005-07-04,2.114,
2005-07-05,2.130,
2005-07-06,2.127,
2005-07-07,2.126,
2005-07-08,2.124,
2005-07-09,.,No value available
2005-07-10,.,No value available
2005-07-11,2.131,
2005-07-12,2.140,
2005-07-13,2.149,
2005-07-14,2.154,
2005-07-15,2.161,
2005-07-16,.,No value available
2005-07-17,.,No value available
2005-07-18,2.157,
2005-07-19,2.163,
2005-07-20,2.163,
2005-07-21,2.157,
2005-07-22,2.162,
2005-07-23,.,No value available
2005-07-24,.,No value available
2005-07-25,2.158,
2005-07-26,2.161,
2005-07-27,2.162,
2005-07-28,2.164,
2005-07-29,2.170,
2005-07-30,.,No value available
2005-07-31,.,No value available
2005-08-01,2.187,
2005-08-02,2.186,
2005-08-03,2.192,
2005-08-04,2.193,
2005-08-05,2.196,
2005-08-06,.,No value available
2005-08-07,.,No value available
2005-08-08,2.204,
2005-08-09,2.213,
2005-08-10,2.209,
2005-08-11,2.214,
2005-08-12,2.199,
2005-08-13,.,No value available
2005-08-14,.,No value available
2005-08-15,2.195,
2005-08-16,2.195,
2005-08-17,2.176,
2005-08-18,2.171,
2005-08-19,2.167,
2005-08-20,.,No value available
2005-08-21,.,No value available
2005-08-22,2.171,
2005-08-23,2.166,
2005-08-24,2.174,
2005-08-25,2.183,
2005-08-26,2.178,
2005-08-27,.,No value available
2005-08-28,.,No value available
2005-08-29,2.180,
2005-08-30,2.189,
2005-08-31,2.179,
2005-09-01,2.168,
2005-09-02,2.144,
2005-09-03,.,No value available
2005-09-04,.,No value available
2005-09-05,2.145,
2005-09-06,2.155,
2005-09-07,2.160,
2005-09-08,2.161,
2005-09-09,2.168,
2005-09-10,.,No value available
2005-09-11,.,No value available
2005-09-12,2.177,
2005-09-13,2.193,
2005-09-14,2.189,
2005-09-15,2.199,
2005-09-16,2.202,
2005-09-17,.,No value available
2005-09-18,.,No value available
2005-09-19,2.194,
2005-09-20,2.191,
2005-09-21,2.191,
2005-09-22,2.179,
2005-09-23,2.184,
2005-09-24,.,No value available
2005-09-25,.,No value available
2005-09-26,2.216,
2005-09-27,2.221,
2005-09-28,2.229,
2005-09-29,2.235,
2005-09-30,2.263,
2005-10-01,.,No value available
2005-10-02,.,No value available
2005-10-03,2.272,
2005-10-04,2.276,
2005-10-05,2.275,
2005-10-06,2.277,
2005-10-07,2.317,
2005-10-08,.,No value available
2005-10-09,.,No value available
2005-10-10,2.314,
2005-10-11,2.325,
2005-10-12,2.319,
2005-10-13,2.317,
2005-10-14,2.317,
2005-10-15,.,No value available
2005-10-16,.,No value available
2005-10-17,2.338,
2005-10-18,2.348,
2005-10-19,2.346,
2005-10-20,2.345,
2005-10-21,2.354,
2005-10-22,.,No value available
2005-10-23,.,No value available
2005-10-24,2.348,
2005-10-25,2.361,
2005-10-26,2.406,
2005-10-27,2.425,
2005-10-28,2.464,
2005-10-29,.,No value available
2005-10-30,.,No value available
2005-10-31,2.471,
2005-11-01,2.471,
2005-11-02,2.483,
2005-11-03,2.513,
2005-11-04,2.514,
2005-11-05,.,No value available
2005-11-06,.,No value available
2005-11-07,2.547,
2005-11-08,2.587,
2005-11-09,2.559,
2005-11-10,2.591,
2005-11-11,2.584,
2005-11-12,.,No value available
2005-11-13,.,No value available
2005-11-14,2.584,
2005-11-15,2.614,
2005-11-16,2.598,
2005-11-17,2.589,
2005-11-18,2.602,
2005-11-19,.,No value available
2005-11-20,.,No value available
2005-11-21,2.694,
2005-11-22,2.676,
2005-11-23,2.668,
2005-11-24,2.664,
2005-11-25,2.649,
2005-11-26,.,No value available
2005-11-27,.,No value available
2005-11-28,2.674,
2005-11-29,2.679,
2005-11-30,2.693,
2005-12-01,2.685,
2005-12-02,2.637,
2005-12-03,.,No value available
2005-12-04,.,No value available
2005-12-05,2.644,
2005-12-06,2.645,
2005-12-07,2.639,
2005-12-08,2.640,
2005-12-09,2.674,
2005-12-10,.,No value available
2005-12-11,.,No value available
2005-12-12,2.685,
2005-12-13,2.685,
2005-12-14,2.695,
2005-12-15,2.704,
2005-12-16,2.713,
2005-12-17,.,No value available
2005-12-18,.,No value available
2005-12-19,2.714,
2005-12-20,2.726,
2005-12-21,2.741,
2005-12-22,2.754,
2005-12-23,2.751,
2005-12-24,.,No value available
2005-12-25,.,No value available
2005-12-26,.,No value available
2005-12-27,2.752,
2005-12-28,2.752,
2005-12-29,2.746,
2005-12-30,2.751,
2005-12-31,.,No value available
2006-01-01,.,No value available
2006-01-02,2.759,
2006-01-03,2.762,
2006-01-04,2.742,
2006-01-05,2.715,
2006-01-06,2.703,
2006-01-07,.,No value available
2006-01-08,.,No value available
2006-01-09,2.699,
2006-01-10,2.724,
2006-01-11,2.738,
2006-01-12,2.756,
2006-01-13,2.735,
2006-01-14,.,No value available
2006-01-15,.,No value available
2006-01-16,2.735,
2006-01-17,2.727,
2006-01-18,2.710,
2006-01-19,2.753,
2006-01-20,2.757,
2006-01-21,.,No value available
2006-01-22,.,No value available
2006-01-23,2.755,
2006-01-24,2.766,
2006-01-25,2.776,
2006-01-26,2.775,
2006-01-27,2.785,
2006-01-28,.,No value available
2006-01-29,.,No value available
2006-01-30,2.798,
2006-01-31,2.809,
2006-02-01,2.808,
2006-02-02,2.819,
2006-02-03,2.819,
2006-02-04,.,No value available
2006-02-05,.,No value available
2006-02-06,2.816,
2006-02-07,2.815,
2006-02-08,2.816,
2006-02-09,2.822,
2006-02-10,2.817,
2006-02-11,.,No value available
2006-02-12,.,No value available
2006-02-13,2.822,
2006-02-14,2.816,
2006-02-15,2.813,
2006-02-16,2.818,
2006-02-17,2.814,
2006-02-18,.,No value available
2006-02-19,.,No value available
2006-02-20,2.808,
2006-02-21,2.807,
2006-02-22,2.833,
2006-02-23,2.856,
2006-02-24,2.872,
2006-02-25,.,No value available
2006-02-26,.,No value available
2006-02-27,2.876,
2006-02-28,2.894,
2006-03-01,2.896,
2006-03-02,2.909,
2006-03-03,2.945,
2006-03-04,.,No value available
2006-03-05,.,No value available
2006-03-06,2.947,
2006-03-07,2.956,
2006-03-08,2.949,
2006-03-09,2.956,
2006-03-10,2.966,
2006-03-11,.,No value available
2006-03-12,.,No value available
2006-03-13,2.980,
2006-03-14,2.984,
2006-03-15,2.978,
2006-03-16,2.983,
2006-03-17,2.987,
2006-03-18,.,No value available
2006-03-19,.,No value available
2006-03-20,3.017,
2006-03-21,3.022,
2006-03-22,3.025,
2006-03-23,3.028,
2006-03-24,3.033,
2006-03-25,.,No value available
2006-03-26,.,No value available
2006-03-27,3.026,
2006-03-28,3.067,
2006-03-29,3.104,
2006-03-30,3.119,
2006-03-31,3.123,
2006-04-01,.,No value available
2006-04-02,.,No value available
2006-04-03,3.135,
2006-04-04,3.149,
2006-04-05,3.152,
2006-04-06,3.153,
2006-04-07,3.052,
2006-04-08,.,No value available
2006-04-09,.,No value available
2006-04-10,3.060,
2006-04-11,3.061,
2006-04-12,3.062,
2006-04-13,3.069,
2006-04-14,.,No value available
2006-04-15,.,No value available
2006-04-16,.,No value available
2006-04-17,.,No value available
2006-04-18,3.078,
2006-04-19,3.067,
2006-04-20,3.081,
2006-04-21,3.081,
2006-04-22,.,No value available
2006-04-23,.,No value available
2006-04-24,3.082,
2006-04-25,3.103,
2006-04-26,3.153,
2006-04-27,3.184,
2006-04-28,3.198,
2006-04-29,.,No value available
2006-04-30,.,No value available
2006-05-01,.,No value available
2006-05-02,3.193,
2006-05-03,3.194,
2006-05-04,3.180,
2006-05-05,3.196,
2006-05-06,.,No value available
2006-05-07,.,No value available
2006-05-08,3.195,
2006-05-09,3.212,
2006-05-10,3.223,
2006-05-11,3.224,
2006-05-12,3.243,
2006-05-13,.,No value available
2006-05-14,.,No value available
2006-05-15,3.209,
2006-05-16,3.199,
2006-05-17,3.186,
2006-05-18,3.199,
2006-05-19,3.204,
2006-05-20,.,No value available
2006-05-21,.,No value available
2006-05-22,3.187,
2006-05-23,3.187,
2006-05-24,3.189,
2006-05-25,3.177,
2006-05-26,3.183,
2006-05-27,.,No value available
2006-05-28,.,No value available
2006-05-29,3.185,
2006-05-30,3.192,
2006-05-31,3.212,
2006-06-01,3.259,
2006-06-02,3.261,
2006-06-03,.,No value available
2006-06-04,.,No value available
2006-06-05,3.254,
2006-06-06,3.283,
2006-06-07,3.286,
2006-06-08,3.284,
2006-06-09,3.234,
2006-06-10,.,No value available
2006-06-11,.,No value available
2006-06-12,3.231,
2006-06-13,3.208,
2006-06-14,3.226,
2006-06-15,3.250,
2006-06-16,3.254,
2006-06-17,.,No value available
2006-06-18,.,No value available
2006-06-19,3.269,
2006-06-20,3.274,
2006-06-21,3.306,
2006-06-22,3.316,
2006-06-23,3.325,
2006-06-24,.,No value available
2006-06-25,.,No value available
2006-06-26,3.346,
2006-06-27,3.397,
2006-06-28,3.396,
2006-06-29,3.396,
2006-06-30,3.388,
2006-07-01,.,No value available
2006-07-02,.,No value available
2006-07-03,3.386,
2006-07-04,3.388,
2006-07-05,3.408,
2006-07-06,3.416,
2006-07-07,3.434,
2006-07-08,.,No value available
2006-07-09,.,No value available
2006-07-10,3.435,
2006-07-11,3.426,
2006-07-12,3.437,
2006-07-13,3.429,
2006-07-14,3.411,
2006-07-15,.,No value available
2006-07-16,.,No value available
2006-07-17,3.402,
2006-07-18,3.416,
2006-07-19,3.437,
2006-07-20,3.442,
2006-07-21,3.432,
2006-07-22,.,No value available
2006-07-23,.,No value available
2006-07-24,3.437,
2006-07-25,3.433,
2006-07-26,3.443,
2006-07-27,3.436,
2006-07-28,3.446,
2006-07-29,.,No value available
2006-07-30,.,No value available
2006-07-31,3.446,
2006-08-01,3.445,
2006-08-02,3.444,
2006-08-03,3.453,
2006-08-04,3.504,
2006-08-05,.,No value available
2006-08-06,.,No value available
2006-08-07,3.495,
2006-08-08,3.497,
2006-08-09,3.506,
2006-08-10,3.502,
2006-08-11,3.524,
2006-08-12,.,No value available
2006-08-13,.,No value available
2006-08-14,3.546,
2006-08-15,3.551,
2006-08-16,3.557,
2006-08-17,3.561,
2006-08-18,3.574,
2006-08-19,.,No value available
2006-08-20,.,No value available
2006-08-21,3.565,
2006-08-22,3.567,
2006-08-23,3.534,
2006-08-24,3.555,
2006-08-25,3.543,
2006-08-26,.,No value available
2006-08-27,.,No value available
2006-08-28,3.537,
2006-08-29,3.553,
2006-08-30,3.547,
2006-08-31,3.555,
2006-09-01,3.568,
2006-09-02,.,No value available
2006-09-03,.,No value available
2006-09-04,3.581,
2006-09-05,3.591,
2006-09-06,3.610,
2006-09-07,3.628,
2006-09-08,3.623,
2006-09-09,.,No value available
2006-09-10,.,No value available
2006-09-11,3.646,
2006-09-12,3.669,
2006-09-13,3.662,
2006-09-14,3.665,
2006-09-15,3.668,
2006-09-16,.,No value available
2006-09-17,.,No value available
2006-09-18,3.672,
2006-09-19,3.677,
2006-09-20,3.661,
2006-09-21,3.677,
2006-09-22,3.659,
2006-09-23,.,No value available
2006-09-24,.,No value available
2006-09-25,3.619,
2006-09-26,3.619,
2006-09-27,3.648,
2006-09-28,3.661,
2006-09-29,3.664,
2006-09-30,.,No value available
2006-10-01,.,No value available
2006-10-02,3.687,
2006-10-03,3.681,
2006-10-04,3.698,
2006-10-05,3.694,
2006-10-06,3.684,
2006-10-07,.,No value available
2006-10-08,.,No value available
2006-10-09,3.706,
2006-10-10,3.716,
2006-10-11,3.730,
2006-10-12,3.747,
2006-10-13,3.734,
2006-10-14,.,No value available
2006-10-15,.,No value available
2006-10-16,3.742,
2006-10-17,3.734,
2006-10-18,3.738,
2006-10-19,3.729,
2006-10-20,3.736,
2006-10-21,.,No value available
2006-10-22,.,No value available
2006-10-23,3.764,
2006-10-24,3.774,
2006-10-25,3.786,
2006-10-26,3.794,
2006-10-27,3.799,
2006-10-28,.,No value available
2006-10-29,.,No value available
2006-10-30,3.796,
2006-10-31,3.796,
2006-11-01,3.776,
2006-11-02,3.778,
2006-11-03,3.785,
2006-11-04,.,No value available
2006-11-05,.,No value available
2006-11-06,3.816,
2006-11-07,3.818,
2006-11-08,3.822,
2006-11-09,3.848,
2006-11-10,3.827,
2006-11-11,.,No value available
2006-11-12,.,No value available
2006-11-13,3.813,
2006-11-14,3.831,
2006-11-15,3.824,
2006-11-16,3.832,
2006-11-17,3.837,
2006-11-18,.,No value available
2006-11-19,.,No value available
2006-11-20,3.802,
2006-11-21,3.793,
2006-11-22,3.803,
2006-11-23,3.815,
2006-11-24,3.809,
2006-11-25,.,No value available
2006-11-26,.,No value available
2006-11-27,3.803,
2006-11-28,3.798,
2006-11-29,3.803,
2006-11-30,3.814,
2006-12-01,3.812,
2006-12-02,.,No value available
2006-12-03,.,No value available
2006-12-04,3.774,
2006-12-05,3.783,
2006-12-06,3.796,
2006-12-07,3.802,
2006-12-08,3.840,
2006-12-09,.,No value available
2006-12-10,.,No value available
2006-12-11,3.851,
2006-12-12,3.853,
2006-12-13,3.854,
2006-12-14,3.873,
2006-12-15,3.879,
2006-12-16,.,No value available
2006-12-17,.,No value available
2006-12-18,3.883,
2006-12-19,3.896,
2006-12-20,3.908,
2006-12-21,3.924,
2006-12-22,3.925,
2006-12-23,.,No value available
2006-12-24,.,No value available
2006-12-25,.,No value available
2006-12-26,.,No value available
2006-12-27,3.931,
2006-12-28,3.946,
2006-12-29,3.952,
2006-12-30,.,No value available
2006-12-31,.,No value available
2007-01-01,.,No value available
2007-01-02,3.958,
2007-01-03,3.958,
2007-01-04,3.958,
2007-01-05,3.956,
2007-01-06,.,No value available
2007-01-07,.,No value available
2007-01-08,3.973,
2007-01-09,3.980,
2007-01-10,3.987,
2007-01-11,4.005,
2007-01-12,3.979,
2007-01-13,.,No value available
2007-01-14,.,No value available
2007-01-15,3.989,
2007-01-16,3.989,
2007-01-17,3.986,
2007-01-18,3.996,
2007-01-19,3.995,
2007-01-20,.,No value available
2007-01-21,.,No value available
2007-01-22,4.003,
2007-01-23,3.999,
2007-01-24,4.003,
2007-01-25,4.008,
2007-01-26,4.014,
2007-01-27,.,No value available
2007-01-28,.,No value available
2007-01-29,4.016,
2007-01-30,4.018,
2007-01-31,4.018,
2007-02-01,4.016,
2007-02-02,4.018,
2007-02-03,.,No value available
2007-02-04,.,No value available
2007-02-05,3.988,
2007-02-06,3.996,
2007-02-07,4.003,
2007-02-08,4.017,
2007-02-09,4.038,
2007-02-10,.,No value available
2007-02-11,.,No value available
2007-02-12,4.028,
2007-02-13,4.034,
2007-02-14,4.036,
2007-02-15,4.035,
2007-02-16,4.035,
2007-02-17,.,No value available
2007-02-18,.,No value available
2007-02-19,4.053,
2007-02-20,4.055,
2007-02-21,4.046,
2007-02-22,4.055,
2007-02-23,4.062,
2007-02-24,.,No value available
2007-02-25,.,No value available
2007-02-26,4.058,
2007-02-27,4.053,
2007-02-28,4.015,
2007-03-01,4.028,
2007-03-02,4.009,
2007-03-03,.,No value available
2007-03-04,.,No value available
2007-03-05,3.962,
2007-03-06,4.003,
2007-03-07,4.014,
2007-03-08,4.024,
2007-03-09,4.046,
2007-03-10,.,No value available
2007-03-11,.,No value available
2007-03-12,4.069,
2007-03-13,4.063,
2007-03-14,4.047,
2007-03-15,4.067,
2007-03-16,4.062,
2007-03-17,.,No value available
2007-03-18,.,No value available
2007-03-19,4.083,
2007-03-20,4.086,
2007-03-21,4.083,
2007-03-22,4.077,
2007-03-23,4.078,
2007-03-24,.,No value available
2007-03-25,.,No value available
2007-03-26,4.092,
2007-03-27,4.103,
2007-03-28,4.107,
2007-03-29,4.119,
2007-03-30,4.127,
2007-03-31,.,No value available
2007-04-01,.,No value available
2007-04-02,4.138,
2007-04-03,4.149,
2007-04-04,4.149,
2007-04-05,4.156,
2007-04-06,.,No value available
2007-04-07,.,No value available
2007-04-08,.,No value available
2007-04-09,.,No value available
2007-04-10,4.179,
2007-04-11,4.183,
2007-04-12,4.193,
2007-04-13,4.196,
2007-04-14,.,No value available
2007-04-15,.,No value available
2007-04-16,4.203,
2007-04-17,4.203,
2007-04-18,4.197,
2007-04-19,4.199,
2007-04-20,4.211,
2007-04-21,.,No value available
2007-04-22,.,No value available
2007-04-23,4.206,
2007-04-24,4.206,
2007-04-25,4.211,
2007-04-26,4.217,
2007-04-27,4.225,
2007-04-28,.,No value available
2007-04-29,.,No value available
2007-04-30,4.229,
2007-05-01,.,No value available
2007-05-02,4.234,
2007-05-03,4.246,
2007-05-04,4.247,
2007-05-05,.,No value available
2007-05-06,.,No value available
2007-05-07,4.257,
2007-05-08,4.256,
2007-05-09,4.256,
2007-05-10,4.262,
2007-05-11,4.245,
2007-05-12,.,No value available
2007-05-13,.,No value available
2007-05-14,4.268,
2007-05-15,4.276,
2007-05-16,4.297,
2007-05-17,4.319,
2007-05-18,4.323,
2007-05-19,.,No value available
2007-05-20,.,No value available
2007-05-21,4.328,
2007-05-22,4.328,
2007-05-23,4.343,
2007-05-24,4.336,
2007-05-25,4.336,
2007-05-26,.,No value available
2007-05-27,.,No value available
2007-05-28,4.349,
2007-05-29,4.356,
2007-05-30,4.355,
2007-05-31,4.366,
2007-06-01,4.374,
2007-06-02,.,No value available
2007-06-03,.,No value available
2007-06-04,4.381,
2007-06-05,4.382,
2007-06-06,4.387,
2007-06-07,4.388,
2007-06-08,4.391,
2007-06-09,.,No value available
2007-06-10,.,No value available
2007-06-11,4.393,
2007-06-12,4.396,
2007-06-13,4.413,
2007-06-14,4.403,
2007-06-15,4.404,
2007-06-16,.,No value available
2007-06-17,.,No value available
2007-06-18,4.406,
2007-06-19,4.415,
2007-06-20,4.399,
2007-06-21,4.423,
2007-06-22,4.416,
2007-06-23,.,No value available
2007-06-24,.,No value available
2007-06-25,4.406,
2007-06-26,4.412,
2007-06-27,4.413,
2007-06-28,4.428,
2007-06-29,4.432,
2007-06-30,.,No value available
2007-07-01,.,No value available
2007-07-02,4.433,
2007-07-03,4.435,
2007-07-04,4.442,
2007-07-05,4.456,
2007-07-06,4.471,
2007-07-07,.,No value available
2007-07-08,.,No value available
2007-07-09,4.473,
2007-07-10,4.474,
2007-07-11,4.458,
2007-07-12,4.481,
2007-07-13,4.488,
2007-07-14,.,No value available
2007-07-15,.,No value available
2007-07-16,4.487,
2007-07-17,4.478,
2007-07-18,4.483,
2007-07-19,4.487,
2007-07-20,4.489,
2007-07-21,.,No value available
2007-07-22,.,No value available
2007-07-23,4.471,
2007-07-24,4.489,
2007-07-25,4.482,
2007-07-26,4.488,
2007-07-27,4.456,
2007-07-28,.,No value available
2007-07-29,.,No value available
2007-07-30,4.454,
2007-07-31,4.464,
2007-08-01,4.458,
2007-08-02,4.495,
2007-08-03,4.506,
2007-08-04,.,No value available
2007-08-05,.,No value available
2007-08-06,4.479,
2007-08-07,4.497,
2007-08-08,4.526,
2007-08-09,4.554,
2007-08-10,4.568,
2007-08-11,.,No value available
2007-08-12,.,No value available
2007-08-13,4.602,
2007-08-14,4.612,
2007-08-15,4.607,
2007-08-16,4.630,
2007-08-17,4.651,
2007-08-18,.,No value available
2007-08-19,.,No value available
2007-08-20,4.668,
2007-08-21,4.675,
2007-08-22,4.706,
2007-08-23,4.767,
2007-08-24,4.767,
2007-08-25,.,No value available
2007-08-26,.,No value available
2007-08-27,4.753,
2007-08-28,4.734,
2007-08-29,4.741,
2007-08-30,4.748,
2007-08-31,4.766,
2007-09-01,.,No value available
2007-09-02,.,No value available
2007-09-03,4.770,
2007-09-04,4.782,
2007-09-05,4.799,
2007-09-06,4.776,
2007-09-07,4.764,
2007-09-08,.,No value available
2007-09-09,.,No value available
2007-09-10,4.729,
2007-09-11,4.734,
2007-09-12,4.739,
2007-09-13,4.729,
2007-09-14,4.711,
2007-09-15,.,No value available
2007-09-16,.,No value available
2007-09-17,4.703,
2007-09-18,4.712,
2007-09-19,4.701,
2007-09-20,4.690,
2007-09-21,4.699,
2007-09-22,.,No value available
2007-09-23,.,No value available
2007-09-24,4.711,
2007-09-25,4.718,
2007-09-26,4.721,
2007-09-27,4.745,
2007-09-28,4.735,
2007-09-29,.,No value available
2007-09-30,.,No value available
2007-10-01,4.730,
2007-10-02,4.732,
2007-10-03,4.725,
2007-10-04,4.713,
2007-10-05,4.697,
2007-10-06,.,No value available
2007-10-07,.,No value available
2007-10-08,4.705,
2007-10-09,4.698,
2007-10-10,4.692,
2007-10-11,4.686,
2007-10-12,4.645,
2007-10-13,.,No value available
2007-10-14,.,No value available
2007-10-15,4.659,
2007-10-16,4.651,
2007-10-17,4.658,
2007-10-18,4.652,
2007-10-19,4.630,
2007-10-20,.,No value available
2007-10-21,.,No value available
2007-10-22,4.598,
2007-10-23,4.596,
2007-10-24,4.581,
2007-10-25,4.574,
2007-10-26,4.572,
2007-10-27,.,No value available
2007-10-28,.,No value available
2007-10-29,4.582,
2007-10-30,4.597,
2007-10-31,4.599,
2007-11-01,4.626,
2007-11-02,4.607,
2007-11-03,.,No value available
2007-11-04,.,No value available
2007-11-05,4.600,
2007-11-06,4.603,
2007-11-07,4.598,
2007-11-08,4.581,
2007-11-09,4.574,
2007-11-10,.,No value available
2007-11-11,.,No value available
2007-11-12,4.563,
2007-11-13,4.563,
2007-11-14,4.573,
2007-11-15,4.581,
2007-11-16,4.581,
2007-11-17,.,No value available
2007-11-18,.,No value available
2007-11-19,4.603,
2007-11-20,4.605,
2007-11-21,4.617,
2007-11-22,4.628,
2007-11-23,4.639,
2007-11-24,.,No value available
2007-11-25,.,No value available
2007-11-26,4.651,
2007-11-27,4.653,
2007-11-28,4.678,
2007-11-29,4.704,
2007-11-30,4.711,
2007-12-01,.,No value available
2007-12-02,.,No value available
2007-12-03,4.736,
2007-12-04,4.753,
2007-12-05,4.752,
2007-12-06,4.747,
2007-12-07,4.792,
2007-12-08,.,No value available
2007-12-09,.,No value available
2007-12-10,4.825,
2007-12-11,4.854,
2007-12-12,4.881,
2007-12-13,4.871,
2007-12-14,4.889,
2007-12-15,.,No value available
2007-12-16,.,No value available
2007-12-17,4.891,
2007-12-18,4.828,
2007-12-19,4.813,
2007-12-20,4.791,
2007-12-21,4.777,
2007-12-22,.,No value available
2007-12-23,.,No value available
2007-12-24,4.772,
2007-12-25,.,No value available
2007-12-26,.,No value available
2007-12-27,4.776,
2007-12-28,4.732,
2007-12-29,.,No value available
2007-12-30,.,No value available
2007-12-31,4.725,
2008-01-01,.,No value available
2008-01-02,4.719,
2008-01-03,4.687,
2008-01-04,4.663,
2008-01-05,.,No value available
2008-01-06,.,No value available
2008-01-07,4.653,
2008-01-08,4.650,
2008-01-09,4.645,
2008-01-10,4.643,
2008-01-11,4.645,
2008-01-12,.,No value available
2008-01-13,.,No value available
2008-01-14,4.594,
2008-01-15,4.578,
2008-01-16,4.516,
2008-01-17,4.450,
2008-01-18,4.421,
2008-01-19,.,No value available
2008-01-20,.,No value available
2008-01-21,4.385,
2008-01-22,4.310,
2008-01-23,4.288,
2008-01-24,4.304,
2008-01-25,4.387,
2008-01-26,.,No value available
2008-01-27,.,No value available
2008-01-28,4.353,
2008-01-29,4.374,
2008-01-30,4.368,
2008-01-31,4.334,
2008-02-01,4.338,
2008-02-02,.,No value available
2008-02-03,.,No value available
2008-02-04,4.347,
2008-02-05,4.355,
2008-02-06,4.332,
2008-02-07,4.333,
2008-02-08,4.289,
2008-02-09,.,No value available
2008-02-10,.,No value available
2008-02-11,4.301,
2008-02-12,4.302,
2008-02-13,4.327,
2008-02-14,4.327,
2008-02-15,4.349,
2008-02-16,.,No value available
2008-02-17,.,No value available
2008-02-18,4.354,
2008-02-19,4.353,
2008-02-20,4.370,
2008-02-21,4.377,
2008-02-22,4.366,
2008-02-23,.,No value available
2008-02-24,.,No value available
2008-02-25,4.381,
2008-02-26,4.392,
2008-02-27,4.390,
2008-02-28,4.388,
2008-02-29,4.382,
2008-03-01,.,No value available
2008-03-02,.,No value available
2008-03-03,4.378,
2008-03-04,4.393,
2008-03-05,4.403,
2008-03-06,4.435,
2008-03-07,4.492,
2008-03-08,.,No value available
2008-03-09,.,No value available
2008-03-10,4.546,
2008-03-11,4.556,
2008-03-12,4.587,
2008-03-13,4.586,
2008-03-14,4.606,
2008-03-15,.,No value available
2008-03-16,.,No value available
2008-03-17,4.632,
2008-03-18,4.646,
2008-03-19,4.654,
2008-03-20,4.673,
2008-03-21,.,No value available
2008-03-22,.,No value available
2008-03-23,.,No value available
2008-03-24,.,No value available
2008-03-25,4.710,
2008-03-26,4.718,
2008-03-27,4.730,
2008-03-28,4.735,
2008-03-29,.,No value available
2008-03-30,.,No value available
2008-03-31,4.724,
2008-04-01,4.735,
2008-04-02,4.743,
2008-04-03,4.750,
2008-04-04,4.750,
2008-04-05,.,No value available
2008-04-06,.,No value available
2008-04-07,4.749,
2008-04-08,4.748,
2008-04-09,4.748,
2008-04-10,4.747,
2008-04-11,4.754,
2008-04-12,.,No value available
2008-04-13,.,No value available
2008-04-14,4.759,
2008-04-15,4.769,
2008-04-16,4.778,
2008-04-17,4.795,
2008-04-18,4.800,
2008-04-19,.,No value available
