"",BBK01.TU2006,BBK01.TU2006_FLAGS
1985-01,0.594,
1985-02,0.605,
1985-03,0.551,
1985-04,0.550,
1985-05,0.542,
1985-06,0.544,
1985-07,0.588,
1985-08,0.596,
1985-09,0.601,
1985-10,0.622,
1985-11,0.605,
1985-12,0.603,
1986-01,0.595,
1986-02,0.711,
1986-03,0.616,
1986-04,0.666,
1986-05,0.732,
1986-06,0.691,
1986-07,0.713,
1986-08,0.725,
1986-09,0.751,
1986-10,0.713,
1986-11,0.729,
1986-12,0.736,
1987-01,0.759,
1987-02,0.757,
1987-03,0.728,
1987-04,0.746,
1987-05,0.759,
1987-06,0.768,
1987-07,0.721,
1987-08,0.727,
1987-09,0.689,
1987-10,0.739,
1987-11,0.849,
1987-12,0.780,
1988-01,0.759,
1988-02,0.810,
1988-03,0.748,
1988-04,0.686,
1988-05,0.694,
1988-06,0.696,
1988-07,0.764,
1988-08,0.769,
1988-09,0.754,
1988-10,0.721,
1988-11,0.738,
1988-12,0.756,
1989-01,0.795,
1989-02,0.790,
1989-03,0.798,
1989-04,0.777,
1989-05,0.766,
1989-06,0.818,
1989-07,0.855,
1989-08,0.858,
1989-09,0.843,
1989-10,0.873,
1989-11,0.828,
1989-12,0.767,
1990-01,0.750,
1990-02,0.737,
1990-03,0.756,
1990-04,0.744,
1990-05,0.696,
1990-06,0.709,
1990-07,0.816,
1990-08,0.816,
1990-09,0.818,
1990-10,0.715,
1990-11,0.707,
1990-12,0.711,
1991-01,0.709,
1991-02,0.712,
1991-03,0.714,
1991-04,0.789,
1991-05,0.751,
1991-06,0.718,
1991-07,0.712,
1991-08,0.669,
1991-09,0.673,
1991-10,0.681,
1991-11,0.735,
1991-12,0.682,
1992-01,0.678,
1992-02,0.661,
1992-03,0.658,
1992-04,0.628,
1992-05,0.582,
1992-06,0.607,
1992-07,0.890,
1992-08,1.138,
1992-09,1.464,
1992-10,1.533,
1992-11,1.453,
1992-12,1.490,
1993-01,1.566,
1993-02,1.542,
1993-03,1.431,
1993-04,1.631,
1993-05,1.424,
1993-06,1.441,
1993-07,1.468,
1993-08,1.444,
1993-09,1.469,
1993-10,1.826,
1993-11,1.876,
1993-12,43.390,
1994-01,43.131,
1994-02,41.027,
1994-03,43.045,
1994-04,45.938,
1994-05,46.770,
1994-06,47.276,
1994-07,50.121,
1994-08,52.222,
1994-09,50.722,
1994-10,55.001,
1994-11,52.558,
1994-12,58.998,
1995-01,63.469,
1995-02,66.054,
1995-03,65.817,
1995-04,71.559,
1995-05,72.615,
1995-06,77.226,
1995-07,76.320,
1995-08,81.843,
1995-09,84.594,
1995-10,80.816,
1995-11,76.507,
1995-12,74.254,
1996-01,70.392,
1996-02,72.116,
1996-03,73.461,
1996-04,73.575,
1996-05,72.369,
1996-06,76.198,
1996-07,67.002,
1996-08,63.919,
1996-09,65.204,
1996-10,68.812,
1996-11,72.952,
1996-12,71.931,
1997-01,73.861,
1997-02,76.147,
1997-03,85.421,
1997-04,89.337,
1997-05,87.411,
1997-06,94.951,
1997-07,93.894,
1997-08,93.142,
1997-09,95.187,
1997-10,105.201,
1997-11,107.926,
1997-12,106.096,
1998-01,110.071,
1998-02,115.503,
1998-03,123.137,
1998-04,123.629,
1998-05,131.252,
1998-06,137.335,
1998-07,126.523,
1998-08,116.383,
1998-09,126.660,
1998-10,142.003,
1998-11,160.280,
1998-12,142.772,
1999-01,142.944,
1999-02,134.424,
1999-03,156.295,
1999-04,147.982,
1999-05,149.405,
1999-06,151.386,
1999-07,141.870,
1999-08,149.798,
1999-09,152.990,
1999-10,157.243,
1999-11,166.664,
1999-12,176.969,
2000-01,190.162,
2000-02,188.383,
2000-03,202.348,
2000-04,217.948,
2000-05,221.195,
2000-06,209.123,
2000-07,200.772,
2000-08,205.440,
2000-09,209.416,
2000-10,205.836,
2000-11,213.508,
2000-12,210.980,
2001-01,215.410,
2001-02,226.929,
2001-03,277.635,
2001-04,269.718,
2001-05,268.140,
2001-06,258.392,
2001-07,228.905,
2001-08,234.062,
2001-09,233.480,
2001-10,225.054,
2001-11,231.308,
2001-12,213.579,
2002-01,226.465,
2002-02,218.584,
2002-03,216.028,
2002-04,230.174,
2002-05,219.532,
2002-06,206.401,
2002-07,201.080,
2002-08,203.241,
2002-09,201.699,
2002-10,209.972,
2002-11,216.864,
2002-12,198.263,
2003-01,202.511,
2003-02,197.446,
2003-03,186.018,
2003-04,192.200,
2003-05,192.742,
2003-06,190.627,
2003-07,192.427,
2003-08,177.802,
2003-09,171.247,
2003-10,168.252,
2003-11,173.709,
2003-12,185.577,
2004-01,191.528,
2004-02,189.971,
2004-03,198.474,
2004-04,207.572,
2004-05,199.088,
2004-06,190.258,
2004-07,177.586,
2004-08,174.446,
2004-09,179.729,
2004-10,171.628,
2004-11,176.708,
2004-12,170.171,
2005-01,174.919,
2005-02,170.988,
2005-03,181.323,
2005-04,191.040,
2005-05,194.763,
2005-06,194.701,
2005-07,176.311,
2005-08,174.729,
2005-09,173.272,
2005-10,185.182,
2005-11,193.746,
2005-12,180.145,
2006-01,184.955,
2006-02,207.497,
2006-03,214.247,
2006-04,215.688,
2006-05,224.289,
2006-06,219.715,
2006-07,199.465,
2006-08,188.214,
2006-09,205.320,
2006-10,196.564,
2006-11,196.118,
2006-12,194.072,
2007-01,208.402,
2007-02,208.097,
2007-03,225.392,
2007-04,225.860,
2007-05,232.868,
2007-06,224.645,
2007-07,221.425,
2007-08,238.528,
2007-09,250.392,
2007-10,256.706,
2007-11,247.554,
2007-12,238.607,
2008-01,255.174,
2008-02,248.055,
2008-03,255.008,
2008-04,265.805,
2008-05,273.417,
2008-06,244.389,
2008-07,235.924,
2008-08,234.991,
2008-09,281.500,
2008-10,274.257,
2008-11,253.565,
2008-12,244.858,
2009-01,257.636,
2009-02,252.599,
2009-03,257.749,
2009-04,276.306,
2009-05,266.746,
2009-06,260.853,
2009-07,251.954,
2009-08,248.052,
2009-09,230.587,
2009-10,229.121,
2009-11,205.648,
2009-12,210.147,
2010-01,214.754,
2010-02,211.459,
2010-03,218.983,
2010-04,239.215,
2010-05,233.300,
2010-06,226.827,
2010-07,230.650,
2010-08,235.719,
2010-09,228.801,
2010-10,225.682,
2010-11,232.115,
2010-12,232.032,
2011-01,221.797,
2011-02,210.604,
2011-03,199.496,
2011-04,213.579,
2011-05,203.981,
2011-06,179.123,
2011-07,182.415,
2011-08,193.102,
2011-09,194.221,
2011-10,185.549,
2011-11,181.503,
2011-12,199.111,
2012-01,223.392,
2012-02,212.265,
2012-03,228.041,
2012-04,226.444,
2012-05,214.921,
2012-06,199.112,
2012-07,194.104,
2012-08,192.024,
2012-09,183.708,
2012-10,188.809,
2012-11,180.268,
2012-12,179.521,
2013-01,182.651,
2013-02,165.899,
2013-03,162.410,
2013-04,163.045,
2013-05,160.577,
2013-06,162.139,
2013-07,156.694,
2013-08,147.640,
2013-09,143.193,
2013-10,145.557,
2013-11,146.683,
2013-12,141.619,
2014-01,146.078,
2014-02,147.819,
2014-03,158.951,
2014-04,157.390,
2014-05,154.910,
2014-06,148.296,
2014-07,137.729,
2014-08,170.636,
2014-09,154.090,
2014-10,154.670,
2014-11,173.626,
