"",BBK01.WZ3402,BBK01.WZ3402_FLAGS
1986-03,5.12,
1986-04,4.99,
1986-05,5.38,
1986-06,5.36,
1986-07,5.16,
1986-08,5.04,
1986-09,5.16,
1986-10,5.32,
1986-11,5.31,
1986-12,5.28,
1987-01,4.90,
1987-02,4.81,
1987-03,4.67,
1987-04,4.55,
1987-05,4.42,
1987-06,4.59,
1987-07,4.89,
1987-08,5.09,
1987-09,5.30,
1987-10,5.31,
1987-11,4.82,
1987-12,4.75,
1988-01,4.72,
1988-02,4.49,
1988-03,4.57,
1988-04,4.84,
1988-05,5.03,
1988-06,5.37,
1988-07,5.90,
1988-08,6.08,
1988-09,5.71,
1988-10,5.39,
1988-11,5.57,
1988-12,5.89,
1989-01,6.47,
1989-02,7.08,
1989-03,6.90,
1989-04,6.85,
1989-05,7.13,
1989-06,6.94,
1989-07,6.71,
1989-08,6.96,
1989-09,7.33,
1989-10,7.56,
1989-11,7.82,
1989-12,7.69,
1990-01,8.13,
1990-02,8.91,
1990-03,8.84,
1990-04,8.99,
1990-05,8.92,
1990-06,8.80,
1990-07,8.60,
1990-08,8.99,
1990-09,9.07,
1990-10,8.94,
1990-11,9.02,
1990-12,9.05,
1991-01,9.01,
1991-02,8.62,
1991-03,8.70,
1991-04,8.74,
1991-05,8.60,
1991-06,8.80,
1991-07,9.09,
1991-08,8.89,
1991-09,8.92,
1991-10,8.93,
1991-11,8.92,
1991-12,8.82,
1992-01,8.35,
1992-02,8.39,
1992-03,8.64,
1992-04,8.74,
1992-05,8.66,
1992-06,8.79,
1992-07,8.90,
1992-08,8.81,
1992-09,7.99,
1992-10,7.36,
1992-11,7.27,
1992-12,7.02,
1993-01,6.89,
1993-02,6.27,
1993-03,6.19,
1993-04,6.31,
1993-05,6.35,
1993-06,6.17,
1993-07,5.94,
1993-08,5.73,
1993-09,5.62,
1993-10,5.28,
1993-11,5.11,
1993-12,4.92,
1994-01,5.00,
1994-02,5.57,
1994-03,5.60,
1994-04,5.79,
1994-05,5.92,
1994-06,6.10,
1994-07,6.00,
1994-08,6.33,
1994-09,6.73,
1994-10,6.67,
1994-11,6.64,
1994-12,7.02,
1995-01,6.74,
1995-02,6.59,
1995-03,5.94,
1995-04,5.80,
1995-05,5.27,
1995-06,5.70,
1995-07,5.48,
1995-08,5.25,
1995-09,5.04,
1995-10,4.86,
1995-11,4.47,
1995-12,4.29,
1996-01,4.13,
1996-02,4.56,
1996-03,4.59,
1996-04,4.37,
1996-05,4.49,
1996-06,4.83,
1996-07,4.64,
1996-08,4.45,
1996-09,4.27,
1996-10,4.23,
1996-11,4.04,
1996-12,4.01,
1997-01,3.89,
1997-02,3.89,
1997-03,4.17,
1997-04,4.07,
1997-05,4.15,
1997-06,3.93,
1997-07,4.13,
1997-08,4.33,
1997-09,4.41,
1997-10,4.68,
1997-11,4.61,
1997-12,4.46,
1998-01,4.16,
1998-02,4.15,
1998-03,4.30,
1998-04,4.44,
1998-05,4.24,
1998-06,4.15,
1998-07,4.14,
1998-08,3.65,
1998-09,3.55,
1998-10,3.49,
1998-11,3.39,
1998-12,3.24,
1999-01,2.99,
1999-02,3.28,
1999-03,3.10,
1999-04,2.89,
1999-05,3.04,
1999-06,3.56,
1999-07,3.79,
1999-08,3.95,
1999-09,4.11,
1999-10,4.37,
1999-11,4.41,
1999-12,4.57,
2000-01,4.82,
2000-02,4.81,
2000-03,4.70,
2000-04,4.86,
2000-05,5.09,
2000-06,5.03,
2000-07,5.19,
2000-08,5.31,
2000-09,5.13,
2000-10,5.13,
2000-11,4.88,
2000-12,4.53,
2001-01,4.45,
2001-02,4.39,
2001-03,4.25,
2001-04,4.63,
2001-05,4.52,
2001-06,4.38,
2001-07,4.22,
2001-08,4.01,
2001-09,3.70,
2001-10,3.41,
2001-11,3.70,
2001-12,4.01,
2002-01,4.30,
2002-02,4.18,
2002-03,4.58,
2002-04,4.37,
2002-05,4.49,
2002-06,4.23,
2002-07,3.94,
2002-08,3.71,
2002-09,3.37,
2002-10,3.45,
2002-11,3.41,
2002-12,3.04,
2003-01,2.87,
2003-02,2.63,
2003-03,2.77,
2003-04,2.81,
2003-05,2.37,
2003-06,2.48,
2003-07,2.74,
2003-08,3.01,
2003-09,2.67,
2003-10,3.12,
2003-11,3.21,
2003-12,3.01,
2004-01,2.91,
2004-02,2.62,
2004-03,2.51,
2004-04,2.92,
2004-05,3.01,
2004-06,3.13,
2004-07,3.03,
2004-08,2.85,
2004-09,2.88,
2004-10,2.76,
2004-11,2.63,
2004-12,2.75,
2005-01,2.64,
2005-02,2.79,
2005-03,2.77,
2005-04,2.46,
2005-05,2.37,
2005-06,2.19,
2005-07,2.41,
2005-08,2.38,
2005-09,2.53,
2005-10,2.78,
2005-11,2.90,
2005-12,2.94,
2006-01,3.10,
2006-02,3.15,
2006-03,3.42,
2006-04,3.58,
2006-05,3.52,
2006-06,3.71,
2006-07,3.61,
2006-08,3.56,
2006-09,3.55,
2006-10,3.71,
2006-11,3.65,
2006-12,3.89,
2007-01,4.00,
2007-02,3.87,
2007-03,4.01,
2007-04,4.17,
2007-05,4.39,
2007-06,4.50,
2007-07,4.31,
2007-08,4.09,
2007-09,4.12,
2007-10,4.06,
2007-11,3.80,
2007-12,4.11,
2008-01,3.47,
2008-02,3.21,
2008-03,3.56,
2008-04,3.85,
2008-05,4.30,
2008-06,4.58,
2008-07,4.35,
2008-08,4.06,
2008-09,3.52,
2008-10,2.72,
2008-11,2.31,
2008-12,2.04,
2009-01,1.94,
2009-02,1.69,
2009-03,1.65,
2009-04,1.80,
2009-05,1.90,
2009-06,1.87,
2009-07,1.90,
2009-08,1.87,
2009-09,1.80,
2009-10,1.84,
2009-11,1.66,
2009-12,1.78,
2010-01,1.61,
2010-02,1.37,
2010-03,1.41,
2010-04,1.26,
2010-05,0.85,
2010-06,0.83,
2010-07,1.13,
2010-08,0.81,
2010-09,1.00,
2010-10,1.26,
2010-11,1.17,
2010-12,1.24,
2011-01,1.81,
2011-02,1.81,
2011-03,2.15,
2011-04,2.17,
2011-05,1.90,
2011-06,1.83,
2011-07,1.46,
2011-08,0.87,
2011-09,0.81,
2011-10,0.79,
2011-11,0.70,
2011-12,0.36,
2012-01,0.36,
2012-02,0.39,
2012-03,0.39,
2012-04,0.23,
2012-05,0.11,
2012-06,0.27,
2012-07,0.03,
2012-08,0.07,
2012-09,0.14,
2012-10,0.15,
2012-11,0.09,
2012-12,0.04,
2013-01,0.40,
2013-02,0.12,
2013-03,0.00,
2013-04,0.06,
2013-05,0.14,
2013-06,0.33,
2013-07,0.30,
2013-08,0.39,
2013-09,0.26,
2013-10,0.25,
2013-11,0.24,
2013-12,0.44,
2014-01,0.20,
2014-02,0.23,
2014-03,0.24,
2014-04,0.25,
2014-05,0.13,
2014-06,0.08,
2014-07,0.07,
2014-08,0.01,
2014-09,-0.05,
2014-10,-0.03,
2014-11,-0.04,
2014-12,-0.10,
2015-01,-0.16,
