"",BBK01.WZ9802,BBK01.WZ9802_FLAGS
1996-03,-5.50659,
1996-04,-4.29553,
1996-05,-5.13207,
1996-06,-4.14763,
1996-07,-4.16240,
1996-08,-4.99184,
1996-09,-4.82516,
1996-10,-4.52593,
1996-11,-4.36068,
1996-12,-4.41866,
1997-01,-4.36724,
1997-02,-4.06812,
1997-03,-4.44010,
1997-04,-4.48237,
1997-05,-4.72850,
1997-06,-4.53477,
1997-07,-3.53710,
1997-08,-4.14505,
1997-09,-3.73383,
1997-10,-3.60941,
1997-11,-3.23901,
1997-12,-3.12267,
1998-01,-4.19448,
1998-02,-2.78855,
1998-03,-2.90830,
1998-04,-3.17537,
1998-05,-3.10069,
1998-06,7.44496,
1998-07,-2.77547,
1998-08,0.52878,
1998-09,-3.34715,
1998-10,-4.64406,
1998-11,-2.90358,
1998-12,-4.78614,
1999-01,-3.09092,
1999-02,-3.25373,
1999-03,-3.59138,
1999-04,-3.53091,
1999-05,-3.90830,
1999-06,-4.55014,
1999-07,-4.76824,
1999-08,-4.76169,
1999-09,-5.12154,
1999-10,-5.51164,
1999-11,-5.69899,
1999-12,-4.36873,
2000-01,-4.87151,
2000-02,-3.89747,
2000-03,-3.37010,
2000-04,-2.23916,
2000-05,-1.51186,
2000-06,-1.49129,
2000-07,-1.25556,
2000-08,-0.92322,
2000-09,-2.08397,
2000-10,-3.61831,
2000-11,-1.26644,
2000-12,-1.72393,
2001-01,-1.52847,
2001-02,-1.84007,
2001-03,-1.75445,
2001-04,-1.66302,
2001-05,-1.95877,
2001-06,-2.00214,
2001-07,-1.88997,
2001-08,-1.98596,
2001-09,-2.85153,
2001-10,-2.47115,
2001-11,-2.54552,
2001-12,-2.65276,
2002-01,-2.38344,
2002-02,-2.57918,
2002-03,-2.95705,
2002-04,-3.11625,
2002-05,-2.70577,
2002-06,-2.37447,
2002-07,-2.55365,
2002-08,-2.42158,
2002-09,-2.40544,
2002-10,-2.63612,
2002-11,-2.89320,
2002-12,-2.85132,
2003-01,-2.57503,
2003-02,-3.20026,
2003-03,-3.28447,
2003-04,-3.33753,
2003-05,-3.29219,
2003-06,-3.80738,
2003-07,-3.90146,
2003-08,-3.84374,
2003-09,-3.83403,
2003-10,-3.90607,
2003-11,-3.89727,
2003-12,-3.82514,
2004-01,-3.86489,
2004-02,-3.82302,
2004-03,-3.83211,
2004-04,-3.84808,
2004-05,-3.90118,
2004-06,-3.90253,
2004-07,-3.91431,
2004-08,-3.72363,
2004-09,-3.72471,
2004-10,-3.31980,
2004-11,-3.04943,
2004-12,-3.17425,
2005-01,-2.64591,
2005-02,-2.67385,
2005-03,-2.25565,
2005-04,-2.52321,
2005-05,-2.46637,
2005-06,-2.20261,
2005-07,-2.27341,
2005-08,-1.88822,
2005-09,-2.13114,
2005-10,-2.19942,
2005-11,-1.89741,
2005-12,-1.36063,
2006-01,-1.70589,
2006-02,-1.64063,
2006-03,-1.79560,
2006-04,-2.02010,
2006-05,-2.03871,
2006-06,-2.14018,
2006-07,-1.79417,
2006-08,-1.51782,
2006-09,-1.11752,
2006-10,-0.00873,
2006-11,-0.37640,
2006-12,-0.84550,
2007-01,-0.94302,
2007-02,-0.69791,
2007-03,-0.73378,
2007-04,-0.79316,
2007-05,-1.00690,
2007-06,-0.96883,
2007-07,-0.53827,
2007-08,-0.32122,
2007-09,-0.72663,
2007-10,-1.08708,
2007-11,-1.69410,
2007-12,0.87585,
2008-01,-0.96720,
2008-02,-0.89056,
2008-03,-2.27601,
2008-04,-0.00216,
2008-05,-0.59055,
2008-06,1.21742,
2008-07,1.80442,
2008-08,1.97046,
2008-09,-7.52725,
2008-10,-1.05631,
2008-11,0.16658,
2008-12,-0.12890,
2009-01,-1.00225,
2009-02,-0.99462,
2009-03,-1.34752,
2009-04,-1.43903,
2009-05,-1.41163,
2009-06,-1.52175,
2009-07,-1.03742,
2009-08,-1.61500,
2009-09,-1.71230,
2009-10,-1.91801,
2009-11,-1.70437,
2009-12,-2.02414,
2010-01,-1.83272,
2010-02,-1.57354,
2010-03,-2.26016,
2010-04,-1.92368,
2010-05,-2.81695,
2010-06,-2.93192,
2010-07,-2.09750,
2010-08,-1.04403,
2010-09,-0.36621,
2010-10,-0.15239,
2010-11,-1.18737,
2010-12,-1.09827,
2011-01,-0.95128,
2011-02,-0.88820,
2011-03,-0.58429,
2011-04,-0.43415,
2011-05,-0.88780,
2011-06,-0.56030,
2011-07,-0.36940,
2011-08,-1.79700,
2011-09,-0.49657,
2011-10,-0.55673,
2011-11,-1.09986,
2011-12,-0.44972,
2012-01,-0.38705,
2012-02,-0.27425,
2012-03,-0.33482,
2012-04,-0.24398,
2012-05,0.12230,
2012-06,-0.30466,
2012-07,-1.14780,
2012-08,-0.99697,
2012-09,-0.59247,
2012-10,-1.19090,
2012-11,-0.73512,
2012-12,-0.60829,
2013-01,-0.27304,
2013-02,-0.20893,
2013-03,-0.04564,
2013-04,0.00522,
2013-05,-0.26603,
2013-06,-0.73449,
2013-07,-0.41968,
2013-08,-0.90743,
2013-09,-0.42920,
2013-10,-0.44077,
2013-11,-0.46261,
2013-12,-0.62676,
2014-01,-0.64016,
2014-02,-0.90934,
2014-03,-0.67116,
2014-04,-0.63501,
2014-05,-0.09817,
2014-06,-0.07889,
2014-07,0.00080,
2014-08,0.06495,
2014-09,0.03407,
2014-10,-2.73011,
2014-11,-2.52380,
2014-12,-2.37645,
2015-01,-1.72069,
