"",BBK01.TXI359,BBK01.TXI359_FLAGS
1991-04,11377,
1991-05,11415,
1991-06,11985,
1991-07,12409,
1991-08,12473,
1991-09,13208,
1991-10,13525,
1991-11,13993,
1991-12,14585,
1992-01,14410,
1992-02,15569,
1992-03,15618,
1992-04,15627,
1992-05,15753,
1992-06,17334,
1992-07,16917,
1992-08,17832,
1992-09,18365,
1992-10,19317,
1992-11,20226,
1992-12,21940,
1993-01,25846,
1993-02,25704,
1993-03,27144,
1993-04,28547,
1993-05,28771,
1993-06,30232,
1993-07,30570,
1993-08,29685,
1993-09,32077,
1993-10,34024,
1993-11,33966,
1993-12,39083,
1994-01,39395,
1994-02,41182,
1994-03,43391,
1994-04,47696,
1994-05,47460,
1994-06,48651,
1994-07,50769,
1994-08,52302,
1994-09,52608,
1994-10,56134,
1994-11,55005,
1994-12,68271,
1995-01,61459,
1995-02,59952,
1995-03,57123,
1995-04,56890,
1995-05,55900,
1995-06,54981,
1995-07,53584,
1995-08,52614,
1995-09,53305,
1995-10,51631,
1995-11,51421,
1995-12,50338,
1996-01,48672,
1996-02,47247,
1996-03,47338,
1996-04,47742,
1996-05,47371,
1996-06,46590,
1996-07,47379,
1996-08,46869,
1996-09,46148,
1996-10,45124,
1996-11,45460,
1996-12,43860,
1997-01,43156,
1997-02,43608,
1997-03,44293,
1997-04,44428,
1997-05,44907,
1997-06,44247,
1997-07,45066,
1997-08,44834,
1997-09,45166,
1997-10,44545,
1997-11,43864,
1997-12,40942,
1998-01,41905,
1998-02,42113,
1998-03,42088,
1998-04,44091,
1998-05,44555,
1998-06,43369,
1998-07,42030,
1998-08,43163,
1998-09,43308,
1998-10,44673,
1998-11,43274,
1998-12,40256,
1999-01,48523,
1999-02,46530,
1999-03,49002,
1999-04,49121,
1999-05,48214,
1999-06,48565,
1999-07,48121,
1999-08,49634,
1999-09,48421,
1999-10,47606,
1999-11,47466,
1999-12,46424,
2000-01,45639,
2000-02,47150,
2000-03,46089,
2000-04,46277,
2000-05,46890,
2000-06,48624,
2000-07,49368,
2000-08,49704,
2000-09,50329,
2000-10,50702,
2000-11,50676,
2000-12,51009,
2001-01,52053,
2001-02,54676,
2001-03,57404,
2001-04,59035,
2001-05,60964,
2001-06,60582,
2001-07,62029,
2001-08,62826,
2001-09,63663,
2001-10,64399,
2001-11,64802,
2001-12,65993,
2002-01,66947,
2002-02,65140,
2002-03,67181,
2002-04,68960,
2002-05,69169,
2002-06,69657,
2002-07,69839,
2002-08,67092,
2002-09,66457,
2002-10,69799,
2002-11,69613,
2002-12,66607,
2003-01,66051,
2003-02,66451,
2003-03,67188,
2003-04,67341,
2003-05,67860,
2003-06,66979,
2003-07,64358,
2003-08,64537,
2003-09,64245,
2003-10,66539,
2003-11,66893,
2003-12,68994,
2004-01,68440,
2004-02,67899,
2004-03,66614,
2004-04,65357,
2004-05,66169,
2004-06,66538,
2004-07,70699,
2004-08,69097,
2004-09,69483,
2004-10,69319,
2004-11,68531,
2004-12,68691,
2005-01,68747,
2005-02,69620,
2005-03,71636,
2005-04,74735,
2005-05,76071,
2005-06,80823,
2005-07,80382,
2005-08,80147,
2005-09,80175,
2005-10,82132,
2005-11,83495,
2005-12,87699,
2006-01,88419,
2006-02,91071,
2006-03,93443,
2006-04,94469,
2006-05,95545,
2006-06,103282,
2006-07,103947,
2006-08,103640,
2006-09,108414,
2006-10,112851,
2006-11,117877,
2006-12,120710,
2007-01,118122,
2007-02,120508,
2007-03,123475,
2007-04,130136,
2007-05,131630,
2007-06,133744,
2007-07,139804,
2007-08,141248,
2007-09,145184,
2007-10,150403,
2007-11,151509,
2007-12,148749,
2008-01,145825,
2008-02,144369,
2008-03,163666,
2008-04,161403,
2008-05,162486,
2008-06,162835,
2008-07,162067,
2008-08,187194,
2008-09,188384,
2008-10,186737,
2008-11,191576,
2008-12,224477,
2009-01,219878,
2009-02,235816,
2009-03,235076,
2009-04,234854,
2009-05,234043,
2009-06,245968,
2009-07,245769,
2009-08,242883,
2009-09,242764,
2009-10,240383,
2009-11,240283,
2009-12,235517,
2010-01,239803,
2010-02,237676,
2010-03,233891,
2010-04,231302,
2010-05,209097,
2010-06,205486,
2010-07,200676,
2010-08,199626,
2010-09,198783,
2010-10,197757,
2010-11,195272,
2010-12,192636,
2011-01,194111,
2011-02,193440,
2011-03,190177,
2011-04,189770,
2011-05,189161,
2011-06,187458,
2011-07,185601,
2011-08,183421,
2011-09,181373,
2011-10,178975,
2011-11,181717,
2011-12,183151,
2012-01,182403,
2012-02,179864,
2012-03,182066,
2012-04,179815,
2012-05,178181,
2012-06,156543,
2012-07,153988,
2012-08,153022,
2012-09,153349,
2012-10,147635,
2012-11,148325,
2012-12,147871,
2013-01,146464,
2013-02,148193,
2013-03,150017,
2013-04,148612,
2013-05,146331,
2013-06,148441,
2013-07,147692,
2013-08,145663,
2013-09,144313,
2013-10,145362,
2013-11,146930,
2013-12,145263,
2014-01,144771,
2014-02,143152,
2014-03,144309,
2014-04,145224,
2014-05,146472,
2014-06,145779,
2014-07,143918,
2014-08,142558,
2014-09,143952,
2014-10,141735,
2014-11,145534,
2014-12,143797,
2015-01,142306,
