"",BBK01.TVD436,BBK01.TVD436_FLAGS
1990-11,-2599,
1990-12,8959,
1991-01,-1668,
1991-02,-1634,
1991-03,-1551,
1991-04,-2283,
1991-05,-1501,
1991-06,-1100,
1991-07,-1210,
1991-08,455,
1991-09,-91,
1991-10,846,
1991-11,730,
1991-12,11747,
1992-01,-809,
1992-02,-608,
1992-03,-981,
1992-04,-679,
1992-05,-275,
1992-06,-377,
1992-07,773,
1992-08,-490,
1992-09,-1779,
1992-10,-619,
1992-11,102,
1992-12,10345,
1993-01,3187,
1993-02,2851,
1993-03,1324,
1993-04,1124,
1993-05,1050,
1993-06,-1021,
1993-07,268,
1993-08,573,
1993-09,1685,
1993-10,2350,
1993-11,3042,
1993-12,16956,
1994-01,4261,
1994-02,2857,
1994-03,1391,
1994-04,1287,
1994-05,1160,
1994-06,1705,
1994-07,1827,
1994-08,2050,
1994-09,1786,
1994-10,2077,
1994-11,2364,
1994-12,11433,
1995-01,4502,
1995-02,2773,
1995-03,848,
1995-04,1942,
1995-05,2104,
1995-06,2808,
1995-07,2059,
1995-08,3052,
1995-09,3801,
1995-10,5248,
1995-11,4782,
1995-12,16760,
1996-01,9470,
1996-02,7344,
1996-03,4573,
1996-04,4018,
1996-05,2525,
1996-06,2123,
1996-07,1939,
1996-08,2637,
1996-09,2262,
1996-10,3509,
1996-11,2661,
1996-12,16354,
1997-01,6706,
1997-02,3379,
1997-03,919,
1997-04,612,
1997-05,1370,
1997-06,-226,
1997-07,69,
1997-08,1457,
1997-09,581,
1997-10,745,
1997-11,1382,
1997-12,13858,
1998-01,3150,
1998-02,2133,
1998-03,-506,
1998-04,-750,
1998-05,216,
1998-06,-628,
1998-07,-429,
1998-08,202,
1998-09,-277,
1998-10,1629,
1998-11,1573,
1998-12,15146,
1999-01,3555,
1999-02,2758,
1999-03,-2148,
1999-04,1058,
1999-05,2154,
1999-06,-1013,
1999-07,-617,
1999-08,-1611,
1999-09,-1524,
1999-10,-1495,
1999-11,-3267,
1999-12,9544,
2000-01,-4231,
2000-02,-4955,
2000-03,-6336,
2000-04,-6082,
2000-05,-7136,
2000-06,-6855,
2000-07,-6254,
2000-08,-5507,
2000-09,-4880,
2000-10,-4499,
2000-11,-5045,
2000-12,8202,
2001-01,-4122,
2001-02,-2090,
2001-03,-1229,
2001-04,-896,
2001-05,-1675,
2001-06,-301,
2001-07,-1130,
2001-08,19,
2001-09,985,
2001-10,2794,
2001-11,2752,
2001-12,16303,
2002-01,2420,
2002-02,-423,
2002-03,-51,
2002-04,-7069,
2002-05,-577,
2002-06,-1013,
2002-07,-1466,
2002-08,133,
2002-09,972,
2002-10,2203,
2002-11,3292,
2002-12,12627,
2003-01,4111,
2003-02,2972,
2003-03,1671,
2003-04,1075,
2003-05,724,
2003-06,999,
2003-07,2095,
2003-08,2763,
2003-09,927,
2003-10,998,
2003-11,686,
2003-12,8938,
2004-01,1316,
2004-02,1209,
2004-03,112,
2004-04,898,
2004-05,270,
2004-06,-273,
2004-07,536,
2004-08,702,
2004-09,140,
2004-10,534,
2004-11,-67,
2004-12,9274,
2005-01,897,
2005-02,345,
2005-03,-973,
2005-04,122,
2005-05,-291,
2005-06,-799,
2005-07,-55,
2005-08,-516,
2005-09,59,
2005-10,-1112,
2005-11,-1417,
2005-12,6622,
2006-01,-1265,
2006-02,-432,
2006-03,-2016,
2006-04,-1856,
2006-05,-3466,
2006-06,-2601,
2006-07,-3980,
2006-08,-4441,
2006-09,-3796,
2006-10,-4818,
2006-11,-6130,
2006-12,3079,
2007-01,-6155,
2007-02,-3841,
2007-03,-3266,
2007-04,-4128,
2007-05,-4241,
2007-06,-4078,
2007-07,-5725,
2007-08,-3906,
2007-09,-3568,
2007-10,-4741,
2007-11,-4050,
2007-12,6318,
2008-01,-4805,
2008-02,-2053,
2008-03,-1635,
2008-04,-2704,
2008-05,-2050,
2008-06,-2092,
2008-07,-5073,
2008-08,-3149,
2008-09,-3279,
2008-10,-1380,
2008-11,-1117,
2008-12,8092,
2009-01,3772,
2009-02,5312,
2009-03,2763,
2009-04,3099,
2009-05,2433,
2009-06,3646,
2009-07,4595,
2009-08,4513,
2009-09,3098,
2009-10,4196,
2009-11,2954,
2009-12,9931,
2010-01,4727,
2010-02,5907,
2010-03,1774,
2010-04,1980,
2010-05,2012,
2010-06,645,
2010-07,3645,
2010-08,1704,
2010-09,2622,
2010-10,2712,
2010-11,2029,
2010-12,8562,
2011-01,2667,
2011-02,2084,
2011-03,800,
2011-04,-1330,
2011-05,-2279,
2011-06,-1909,
2011-07,-1226,
2011-08,-1402,
2011-09,-1026,
2011-10,-255,
2011-11,-241,
2011-12,5426,
2012-01,2086,
2012-02,3840,
2012-03,422,
2012-04,-1169,
2012-05,11,
2012-06,-55,
2012-07,727,
2012-08,859,
2012-09,343,
2012-10,165,
2012-11,550,
2012-12,6310,
2013-01,959,
2013-02,1360,
2013-03,-1360,
2013-04,-629,
2013-05,406,
2013-06,-207,
2013-07,-552,
2013-08,240,
2013-09,-326,
2013-10,48,
2013-11,-37,
2013-12,4092,
2014-01,-556,
2014-02,455,
2014-03,-1227,
2014-04,-1633,
2014-05,-546,
2014-06,-354,
2014-07,-838,
2014-08,571,
2014-09,100,
2014-10,-256,
2014-11,-368,
2014-12,2219,
2015-01,-1132,
