"",BBK01.TXI360,BBK01.TXI360_FLAGS
1997-11,109107,
1997-12,113107,
1998-01,122994,
1998-02,128766,
1998-03,140142,
1998-04,145015,
1998-05,146141,
1998-06,141880,
1998-07,140474,
1998-08,139652,
1998-09,139651,
1998-10,140436,
1998-11,150429,
1998-12,164808,
1999-01,176527,
1999-02,179348,
1999-03,196396,
1999-04,204050,
1999-05,210031,
1999-06,192768,
1999-07,193709,
1999-08,193637,
1999-09,196592,
1999-10,197945,
1999-11,203903,
1999-12,215977,
2000-01,218147,
2000-02,222347,
2000-03,255103,
2000-04,260585,
2000-05,268088,
2000-06,233425,
2000-07,236272,
2000-08,237669,
2000-09,237964,
2000-10,238649,
2000-11,242762,
2000-12,247673,
2001-01,253961,
2001-02,258539,
2001-03,272190,
2001-04,282796,
2001-05,281224,
2001-06,253809,
2001-07,250917,
2001-08,247019,
2001-09,241618,
2001-10,244167,
2001-11,243429,
2001-12,252918,
2002-01,253425,
2002-02,251600,
2002-03,240064,
2002-04,243666,
2002-05,243162,
2002-06,231579,
2002-07,228363,
2002-08,238022,
2002-09,237304,
2002-10,241713,
2002-11,246231,
2002-12,259777,
2003-01,258673,
2003-02,256985,
2003-03,254997,
2003-04,260870,
2003-05,263242,
2003-06,261130,
2003-07,263028,
2003-08,263862,
2003-09,260472,
2003-10,254557,
2003-11,259474,
2003-12,258049,
2004-01,260934,
2004-02,256207,
2004-03,267034,
2004-04,281484,
2004-05,272271,
2004-06,259236,
2004-07,255816,
2004-08,252050,
2004-09,252571,
2004-10,254254,
2004-11,256198,
2004-12,265888,
2005-01,272047,
2005-02,265965,
2005-03,270100,
2005-04,312246,
2005-05,293429,
2005-06,272907,
2005-07,277864,
2005-08,280427,
2005-09,282349,
2005-10,282891,
2005-11,287284,
2005-12,294643,
2006-01,307087,
2006-02,309142,
2006-03,315472,
2006-04,344219,
2006-05,335772,
2006-06,309763,
2006-07,309735,
2006-08,310916,
2006-09,312285,
2006-10,312966,
2006-11,315212,
2006-12,316234,
2007-01,326871,
2007-02,316457,
2007-03,319526,
2007-04,347353,
2007-05,330857,
2007-06,302635,
2007-07,300896,
2007-08,295619,
2007-09,297087,
2007-10,286240,
2007-11,286304,
2007-12,288183,
2008-01,310271,
2008-02,293264,
2008-03,299502,
2008-04,330838,
2008-05,315473,
2008-06,289989,
2008-07,293702,
2008-08,296083,
2008-09,296908,
2008-10,289452,
2008-11,285799,
2008-12,281094,
2009-01,288359,
2009-02,278555,
2009-03,274288,
2009-04,286803,
2009-05,277838,
2009-06,270439,
2009-07,267312,
2009-08,263596,
2009-09,263619,
2009-10,260931,
2009-11,263215,
2009-12,259135,
2010-01,265523,
2010-02,256786,
2010-03,249588,
2010-04,276757,
2010-05,247893,
2010-06,241770,
2010-07,241958,
2010-08,245148,
2010-09,241200,
2010-10,243903,
2010-11,251810,
2010-12,246879,
2011-01,262023,
2011-02,254302,
2011-03,256837,
2011-04,279813,
2011-05,255566,
2011-06,244860,
2011-07,242724,
2011-08,238757,
2011-09,235352,
2011-10,234416,
2011-11,233349,
2011-12,226800,
2012-01,230449,
2012-02,226813,
2012-03,232900,
2012-04,248023,
2012-05,228727,
2012-06,221696,
2012-07,223590,
2012-08,226160,
2012-09,230783,
2012-10,231471,
2012-11,231354,
2012-12,228885,
2013-01,240943,
2013-02,235800,
2013-03,242012,
2013-04,260717,
2013-05,249039,
2013-06,240326,
2013-07,242114,
2013-08,241703,
2013-09,244832,
2013-10,244621,
2013-11,244892,
2013-12,240033,
2014-01,249794,
2014-02,243132,
2014-03,247937,
2014-04,260977,
2014-05,250367,
2014-06,250002,
2014-07,254557,
2014-08,252655,
2014-09,253466,
2014-10,251888,
2014-11,255684,
2014-12,260336,
2015-01,269427,
