"",BBK01.TUD432,BBK01.TUD432_FLAGS
1991-05,183188,
1991-06,185781,
1991-07,187703,
1991-08,185339,
1991-09,188048,
1991-10,187103,
1991-11,201451,
1991-12,209884,
1992-01,190225,
1992-02,190308,
1992-03,190252,
1992-04,191936,
1992-05,194106,
1992-06,198281,
1992-07,194101,
1992-08,197685,
1992-09,200617,
1992-10,201955,
1992-11,227803,
1992-12,227270,
1993-01,205863,
1993-02,207035,
1993-03,205223,
1993-04,206675,
1993-05,209445,
1993-06,214434,
1993-07,212074,
1993-08,216003,
1993-09,218122,
1993-10,221384,
1993-11,246379,
1993-12,250314,
1994-01,234444,
1994-02,232181,
1994-03,224560,
1994-04,230183,
1994-05,233110,
1994-06,238201,
1994-07,234355,
1994-08,235637,
1994-09,235956,
1994-10,241731,
1994-11,258991,
1994-12,260945,
1995-01,241163,
1995-02,240517,
1995-03,233089,
1995-04,237380,
1995-05,242282,
1995-06,243536,
1995-07,245025,
1995-08,243754,
1995-09,246059,
1995-10,251201,
1995-11,271024,
1995-12,281108,
1996-01,262329,
1996-02,265227,
1996-03,263414,
1996-04,267342,
1996-05,267437,
1996-06,273235,
1996-07,272057,
1996-08,271675,
1996-09,279077,
1996-10,283280,
1996-11,302422,
1996-12,326277,
1997-01,294727,
1997-02,295237,
1997-03,294284,
1997-04,296343,
1997-05,300432,
1997-06,307653,
1997-07,306661,
1997-08,306851,
1997-09,308385,
1997-10,309108,
1997-11,327933,
1997-12,334646,
1998-01,314989,
1998-02,317314,
1998-03,320407,
1998-04,326574,
1998-05,326998,
1998-06,334726,
1998-07,327991,
1998-08,337028,
1998-09,340062,
1998-10,347229,
1998-11,371458,
1998-12,384271,
1999-01,374651,
1999-02,378490,
1999-03,374434,
1999-04,382222,
1999-05,393528,
1999-06,400799,
1999-07,397850,
1999-08,398604,
1999-09,404240,
1999-10,405235,
1999-11,428815,
1999-12,419467,
2000-01,424438,
2000-02,431233,
2000-03,425961,
2000-04,435159,
2000-05,428272,
2000-06,425471,
2000-07,422280,
2000-08,415009,
2000-09,412434,
2000-10,416745,
2000-11,438098,
2000-12,441355,
2001-01,429948,
2001-02,442124,
2001-03,440711,
2001-04,450767,
2001-05,453925,
2001-06,462131,
2001-07,458802,
2001-08,461885,
2001-09,479231,
2001-10,482529,
2001-11,509551,
2001-12,525017,
2002-01,510981,
2002-02,510531,
2002-03,507950,
2002-04,515134,
2002-05,523460,
2002-06,535555,
2002-07,531175,
2002-08,526656,
2002-09,540257,
2002-10,542037,
2002-11,571827,
2002-12,574785,
2003-01,564395,
2003-02,571068,
2003-03,578333,
2003-04,585833,
2003-05,591380,
2003-06,608151,
2003-07,595188,
2003-08,597795,
2003-09,607260,
2003-10,609506,
2003-11,632687,
2003-12,622061,
2004-01,630522,
2004-02,633802,
2004-03,632929,
2004-04,641651,
2004-05,639984,
2004-06,640698,
2004-07,634672,
2004-08,636156,
2004-09,645775,
2004-10,646833,
2004-11,672539,
2004-12,646154,
2005-01,665146,
2005-02,670367,
2005-03,672277,
2005-04,675509,
2005-05,683328,
2005-06,691425,
2005-07,694760,
2005-08,697124,
2005-09,702987,
2005-10,706652,
2005-11,722475,
2005-12,715843,
2006-01,716053,
2006-02,714273,
2006-03,720909,
2006-04,725734,
2006-05,734592,
2006-06,735091,
2006-07,728037,
2006-08,723016,
2006-09,722567,
2006-10,715315,
2006-11,742349,
2006-12,745757,
2007-01,744529,
2007-02,744489,
2007-03,745899,
2007-04,745782,
2007-05,751670,
2007-06,759996,
2007-07,764702,
2007-08,759141,
2007-09,768541,
2007-10,757613,
2007-11,785831,
2007-12,769631,
2008-01,769971,
2008-02,768792,
2008-03,769732,
2008-04,758937,
2008-05,761518,
2008-06,768753,
2008-07,746191,
2008-08,748731,
2008-09,757981,
2008-10,786879,
2008-11,804330,
2008-12,809453,
2009-01,857706,
2009-02,882604,
2009-03,879265,
2009-04,895839,
2009-05,898834,
2009-06,918749,
2009-07,922270,
2009-08,933788,
2009-09,953270,
2009-10,981290,
2009-11,1005495,
2009-12,997783,
2010-01,1025201,
2010-02,1025465,
2010-03,1009410,
2010-04,1044654,
2010-05,1063062,
2010-06,1067126,
2010-07,1062641,
2010-08,1066494,
2010-09,1068818,
2010-10,1070411,
2010-11,1092724,
2010-12,1089071,
2011-01,1099112,
2011-02,1086245,
2011-03,1088205,
2011-04,1090517,
2011-05,1093046,
2011-06,1098869,
2011-07,1096821,
2011-08,1108910,
2011-09,1114999,
2011-10,1123587,
2011-11,1148768,
2011-12,1143270,
2012-01,1144430,
2012-02,1147209,
2012-03,1157425,
2012-04,1170034,
2012-05,1185849,
2012-06,1203270,
2012-07,1207722,
2012-08,1221513,
2012-09,1241784,
2012-10,1265654,
2012-11,1293104,
2012-12,1294861,
2013-01,1305120,
2013-02,1310156,
2013-03,1310503,
2013-04,1322250,
2013-05,1337745,
2013-06,1345274,
2013-07,1351732,
2013-08,1367690,
2013-09,1375894,
2013-10,1387418,
2013-11,1409850,
2013-12,1405254,
2014-01,1411279,
2014-02,1416925,
2014-03,1412213,
2014-04,1427348,
2014-05,1442918,
2014-06,1438842,
2014-07,1450384,
2014-08,1468078,
2014-09,1470157,
2014-10,1490732,
2014-11,1514531,
2014-12,1514259,
2015-01,1530549,
