"",BBK01.RU5821,BBK01.RU5821_FLAGS
1991-01,1.470,
1991-02,1.437,
1991-03,1.481,
1991-04,1.461,
1991-05,1.401,
1991-06,1.350,
1991-07,1.381,
1991-08,1.333,
1991-09,1.446,
1991-10,1.297,
1991-11,1.223,
1991-12,1.129,
1992-01,1.124,
1992-02,1.096,
1992-03,1.145,
1992-04,1.271,
1992-05,1.151,
1992-06,1.211,
1992-07,1.203,
1992-08,1.380,
1992-09,1.415,
1992-10,1.387,
1992-11,1.397,
1992-12,1.496,
1993-01,1.447,
1993-02,1.298,
1993-03,1.073,
1993-04,1.085,
1993-05,1.292,
1993-06,1.386,
1993-07,1.262,
1993-08,1.267,
1993-09,1.157,
1993-10,1.268,
1993-11,1.548,
1993-12,0.865,
1994-01,1.179,
1994-02,0.969,
1994-03,1.244,
1994-04,1.675,
1994-05,1.283,
1994-06,2.463,
1994-07,2.741,
1994-08,2.602,
1994-09,3.075,
1994-10,2.786,
1994-11,3.354,
1994-12,2.901,
1995-01,2.655,
1995-02,2.502,
1995-03,2.569,
1995-04,2.554,
1995-05,4.503,
1995-06,2.691,
1995-07,2.628,
1995-08,2.593,
1995-09,2.454,
1995-10,2.553,
1995-11,2.564,
1995-12,2.520,
1996-01,2.605,
1996-02,2.677,
1996-03,3.653,
1996-04,3.142,
1996-05,3.694,
1996-06,4.101,
1996-07,3.327,
1996-08,3.676,
1996-09,3.594,
1996-10,3.284,
1996-11,3.118,
1996-12,2.728,
1997-01,3.240,
1997-02,2.764,
1997-03,2.668,
1997-04,4.168,
1997-05,3.867,
1997-06,3.679,
1997-07,4.005,
1997-08,3.570,
1997-09,3.862,
1997-10,3.969,
1997-11,3.978,
1997-12,3.880,
1998-01,4.861,
1998-02,4.455,
1998-03,4.472,
1998-04,5.126,
1998-05,5.322,
1998-06,5.665,
1998-07,5.864,
1998-08,5.092,
1998-09,5.430,
1998-10,5.302,
1998-11,5.625,
1998-12,5.576,
1999-01,5.881,
1999-02,5.902,
1999-03,6.176,
1999-04,6.184,
1999-05,6.400,
1999-06,7.076,
1999-07,7.435,
1999-08,8.133,
1999-09,7.063,
1999-10,7.245,
1999-11,9.303,
1999-12,11.605,
2000-01,9.384,
2000-02,12.286,
2000-03,10.787,
2000-04,13.203,
2000-05,11.492,
2000-06,11.963,
2000-07,11.629,
2000-08,12.010,
2000-09,12.346,
2000-10,13.093,
2000-11,11.414,
2000-12,11.141,
2001-01,12.782,
2001-02,12.966,
2001-03,13.146,
2001-04,13.696,
2001-05,13.352,
2001-06,13.876,
2001-07,12.899,
2001-08,12.957,
2001-09,12.770,
2001-10,14.362,
2001-11,15.678,
2001-12,15.166,
2002-01,16.130,
2002-02,14.601,
2002-03,14.248,
2002-04,13.435,
2002-05,13.973,
2002-06,13.382,
2002-07,12.678,
2002-08,11.684,
2002-09,12.400,
2002-10,11.516,
2002-11,10.668,
2002-12,9.329,
2003-01,9.605,
2003-02,9.986,
2003-03,9.171,
2003-04,9.516,
2003-05,8.942,
2003-06,8.937,
2003-07,9.426,
2003-08,5.585,
2003-09,6.023,
2003-10,6.054,
2003-11,5.098,
2003-12,4.891,
2004-01,5.345,
2004-02,4.578,
2004-03,4.974,
2004-04,4.372,
2004-05,4.317,
2004-06,3.792,
2004-07,3.682,
2004-08,3.934,
2004-09,3.939,
2004-10,3.795,
2004-11,3.669,
2004-12,3.576,
2005-01,3.416,
2005-02,3.590,
2005-03,3.320,
2005-04,3.704,
2005-05,3.979,
2005-06,4.154,
2005-07,4.100,
2005-08,4.491,
2005-09,4.874,
2005-10,5.214,
2005-11,5.418,
2005-12,5.487,
2006-01,5.233,
2006-02,5.614,
2006-03,4.998,
2006-04,4.269,
2006-05,4.671,
2006-06,3.320,
2006-07,4.308,
2006-08,5.455,
2006-09,4.978,
2006-10,4.707,
2006-11,5.165,
2006-12,4.894,
2007-01,4.401,
2007-02,5.100,
2007-03,4.017,
2007-04,4.682,
2007-05,5.948,
2007-06,5.420,
2007-07,5.123,
2007-08,8.816,
2007-09,7.111,
2007-10,8.006,
2007-11,9.418,
2007-12,10.113,
2008-01,8.546,
2008-02,9.371,
2008-03,6.175,
2008-04,8.328,
2008-05,5.990,
2008-06,6.628,
2008-07,6.958,
2008-08,8.021,
2008-09,6.645,
2008-10,5.493,
2008-11,5.693,
2008-12,7.988,
2009-01,9.185,
2009-02,8.861,
2009-03,8.087,
2009-04,10.304,
2009-05,9.455,
2009-06,7.636,
2009-07,7.912,
2009-08,8.076,
2009-09,7.742,
2009-10,8.040,
2009-11,7.237,
2009-12,9.471,
2010-01,6.632,
2010-02,6.956,
2010-03,9.087,
2010-04,8.567,
2010-05,11.597,
2010-06,9.374,
2010-07,11.898,
2010-08,9.857,
2010-09,7.335,
2010-10,6.829,
2010-11,9.589,
2010-12,8.880,
2011-01,9.128,
2011-02,8.418,
2011-03,8.049,
2011-04,8.270,
2011-05,6.647,
2011-06,6.820,
2011-07,6.467,
2011-08,6.563,
2011-09,6.157,
2011-10,7.109,
2011-11,7.218,
2011-12,10.198,
2012-01,9.711,
2012-02,9.247,
2012-03,7.819,
2012-04,8.739,
2012-05,9.114,
2012-06,10.379,
2012-07,10.462,
2012-08,10.905,
2012-09,12.672,
2012-10,13.467,
2012-11,13.424,
2012-12,11.719,
2013-01,12.084,
2013-02,12.481,
2013-03,9.084,
2013-04,9.469,
2013-05,8.743,
2013-06,7.320,
2013-07,6.556,
2013-08,6.922,
2013-09,5.834,
2013-10,7.563,
2013-11,6.723,
2013-12,5.608,
2014-01,5.994,
2014-02,6.387,
2014-03,6.484,
2014-04,6.118,
2014-05,7.290,
2014-06,7.291,
2014-07,8.321,
2014-08,7.272,
2014-09,7.069,
2014-10,9.147,
2014-11,9.305,
2014-12,10.125,
