"",BBK01.TUD437,BBK01.TUD437_FLAGS
1993-01,30601,
1993-02,31834,
1993-03,32008,
1993-04,31756,
1993-05,32155,
1993-06,33337,
1993-07,33846,
1993-08,33970,
1993-09,33561,
1993-10,34529,
1993-11,35195,
1993-12,36114,
1994-01,37465,
1994-02,39279,
1994-03,40977,
1994-04,40995,
1994-05,42562,
1994-06,42320,
1994-07,42443,
1994-08,42294,
1994-09,43007,
1994-10,44354,
1994-11,45466,
1994-12,40935,
1995-01,41939,
1995-02,42233,
1995-03,42734,
1995-04,43171,
1995-05,44451,
1995-06,46481,
1995-07,47260,
1995-08,47952,
1995-09,47972,
1995-10,49924,
1995-11,51257,
1995-12,56280,
1996-01,57798,
1996-02,60311,
1996-03,60850,
1996-04,62710,
1996-05,63804,
1996-06,64031,
1996-07,65315,
1996-08,65626,
1996-09,67071,
1996-10,66903,
1996-11,67774,
1996-12,70201,
1997-01,70420,
1997-02,72527,
1997-03,73339,
1997-04,75372,
1997-05,76628,
1997-06,77824,
1997-07,80667,
1997-08,80271,
1997-09,80829,
1997-10,81978,
1997-11,82512,
1997-12,83089,
1998-01,84143,
1998-02,88371,
1998-03,89728,
1998-04,93107,
1998-05,93461,
1998-06,93561,
1998-07,94147,
1998-08,97160,
1998-09,96309,
1998-10,95968,
1998-11,96432,
1998-12,95802,
1999-01,99785,
1999-02,108017,
1999-03,109834,
1999-04,110327,
1999-05,109814,
1999-06,113622,
1999-07,110025,
1999-08,109612,
1999-09,109874,
1999-10,111293,
1999-11,113958,
1999-12,111057,
2000-01,111168,
2000-02,110346,
2000-03,111992,
2000-04,113447,
2000-05,109793,
2000-06,110475,
2000-07,109676,
2000-08,110678,
2000-09,110383,
2000-10,111070,
2000-11,110570,
2000-12,107877,
2001-01,107383,
2001-02,105604,
2001-03,108399,
2001-04,108049,
2001-05,110869,
2001-06,109244,
2001-07,106867,
2001-08,105533,
2001-09,105625,
2001-10,107107,
2001-11,107496,
2001-12,105216,
2002-01,105043,
2002-02,102850,
2002-03,105144,
2002-04,104129,
2002-05,101129,
2002-06,99918,
2002-07,99516,
2002-08,87402,
2002-09,87543,
2002-10,86618,
2002-11,90058,
2002-12,87407,
2003-01,87448,
2003-02,88457,
2003-03,87975,
2003-04,86451,
2003-05,87410,
2003-06,86742,
2003-07,85691,
2003-08,85511,
2003-09,84217,
2003-10,85371,
2003-11,83136,
2003-12,81759,
2004-01,80894,
2004-02,79459,
2004-03,77812,
2004-04,74486,
2004-05,75807,
2004-06,76664,
2004-07,72859,
2004-08,73972,
2004-09,75954,
2004-10,73499,
2004-11,73416,
2004-12,71936,
2005-01,74652,
2005-02,73748,
2005-03,70919,
2005-04,66507,
2005-05,67864,
2005-06,67397,
2005-07,61074,
2005-08,60242,
2005-09,61461,
2005-10,60304,
2005-11,61173,
2005-12,62165,
2006-01,63446,
2006-02,60739,
2006-03,60081,
2006-04,68115,
2006-05,60162,
2006-06,61320,
2006-07,58156,
2006-08,56966,
2006-09,59223,
2006-10,61755,
2006-11,63827,
2006-12,62043,
2007-01,60025,
2007-02,58159,
2007-03,61656,
2007-04,59648,
2007-05,60253,
2007-06,62644,
2007-07,64210,
2007-08,62966,
2007-09,68648,
2007-10,68919,
2007-11,70473,
2007-12,75124,
2008-01,74062,
2008-02,73729,
2008-03,79323,
2008-04,76414,
2008-05,80385,
2008-06,79823,
2008-07,81650,
2008-08,81609,
2008-09,86414,
2008-10,77621,
2008-11,74962,
2008-12,74241,
2009-01,80672,
2009-02,73403,
2009-03,73248,
2009-04,74398,
2009-05,74234,
2009-06,73162,
2009-07,73176,
2009-08,73673,
2009-09,76221,
2009-10,74910,
2009-11,73014,
2009-12,63919,
2010-01,66594,
2010-02,69572,
2010-03,69681,
2010-04,77894,
2010-05,69051,
2010-06,69516,
2010-07,71792,
2010-08,70440,
2010-09,69698,
2010-10,69852,
2010-11,76296,
2010-12,68436,
2011-01,69028,
2011-02,66504,
2011-03,68708,
2011-04,71853,
2011-05,71321,
2011-06,73429,
2011-07,72910,
2011-08,75564,
2011-09,80698,
2011-10,80027,
2011-11,77278,
2011-12,78752,
2012-01,82828,
2012-02,83690,
2012-03,77344,
2012-04,77428,
2012-05,78161,
2012-06,78885,
2012-07,78518,
2012-08,76292,
2012-09,77452,
2012-10,76340,
2012-11,76755,
2012-12,77268,
2013-01,77019,
2013-02,76260,
2013-03,77228,
2013-04,76954,
2013-05,74264,
2013-06,78223,
2013-07,76303,
2013-08,76472,
2013-09,78548,
2013-10,75059,
2013-11,77779,
2013-12,81319,
2014-01,77652,
2014-02,77192,
2014-03,79343,
2014-04,80717,
2014-05,79882,
2014-06,78121,
2014-07,76345,
2014-08,78944,
2014-09,80091,
2014-10,80092,
2014-11,80967,
2014-12,79696,
2015-01,82430,
