"",BBK01.TUD426,BBK01.TUD426_FLAGS
1988-08,50560,
1988-09,50993,
1988-10,50858,
1988-11,52765,
1988-12,52901,
1989-01,53211,
1989-02,53738,
1989-03,52255,
1989-04,50607,
1989-05,51963,
1989-06,51089,
1989-07,51644,
1989-08,51684,
1989-09,51914,
1989-10,52674,
1989-11,54340,
1989-12,55839,
1990-01,54783,
1990-02,56518,
1990-03,55056,
1990-04,54062,
1990-05,54220,
1990-06,58613,
1990-07,60386,
1990-08,62681,
1990-09,65383,
1990-10,61804,
1990-11,61699,
1990-12,63162,
1991-01,64777,
1991-02,64984,
1991-03,64435,
1991-04,62064,
1991-05,62242,
1991-06,62832,
1991-07,63920,
1991-08,63619,
1991-09,68637,
1991-10,68609,
1991-11,71684,
1991-12,70927,
1992-01,74380,
1992-02,75182,
1992-03,76998,
1992-04,75915,
1992-05,77220,
1992-06,76878,
1992-07,77596,
1992-08,82028,
1992-09,78868,
1992-10,83502,
1992-11,85276,
1992-12,82815,
1993-01,82085,
1993-02,83338,
1993-03,78936,
1993-04,76118,
1993-05,77883,
1993-06,76231,
1993-07,77804,
1993-08,80277,
1993-09,80278,
1993-10,83446,
1993-11,89384,
1993-12,92612,
1994-01,91661,
1994-02,94046,
1994-03,90478,
1994-04,90653,
1994-05,90507,
1994-06,89117,
1994-07,89442,
1994-08,89183,
1994-09,90455,
1994-10,91817,
1994-11,93085,
1994-12,96751,
1995-01,99413,
1995-02,102877,
1995-03,100175,
1995-04,99755,
1995-05,91502,
1995-06,93693,
1995-07,92191,
1995-08,96571,
1995-09,100031,
1995-10,99265,
1995-11,101801,
1995-12,107064,
1996-01,108048,
1996-02,109482,
1996-03,110210,
1996-04,108022,
1996-05,110431,
1996-06,109729,
1996-07,108546,
1996-08,109290,
1996-09,112566,
1996-10,111056,
1996-11,111668,
1996-12,114757,
1997-01,113827,
1997-02,116458,
1997-03,116094,
1997-04,115024,
1997-05,114408,
1997-06,118228,
1997-07,120457,
1997-08,124442,
1997-09,123964,
1997-10,127294,
1997-11,128411,
1997-12,129389,
1998-01,135838,
1998-02,133727,
1998-03,131932,
1998-04,131411,
1998-05,138328,
1998-06,141129,
1998-07,145653,
1998-08,146995,
1998-09,150863,
1998-10,153221,
1998-11,155972,
1998-12,154521,
1999-01,159783,
1999-02,162540,
1999-03,164656,
1999-04,162108,
1999-05,166608,
1999-06,169887,
1999-07,162598,
1999-08,167899,
1999-09,166107,
1999-10,173011,
1999-11,185846,
1999-12,185825,
2000-01,184712,
2000-02,185991,
2000-03,187016,
2000-04,192166,
2000-05,197195,
2000-06,194174,
2000-07,202438,
2000-08,208673,
2000-09,222447,
2000-10,228886,
2000-11,227380,
2000-12,218127,
2001-01,216127,
2001-02,218554,
2001-03,229295,
2001-04,231943,
2001-05,238390,
2001-06,230437,
2001-07,214075,
2001-08,212553,
2001-09,214620,
2001-10,215464,
2001-11,182811,
2001-12,174299,
2002-01,173077,
2002-02,172643,
2002-03,178261,
2002-04,179337,
2002-05,176140,
2002-06,171657,
2002-07,174168,
2002-08,170661,
2002-09,174915,
2002-10,176664,
2002-11,182374,
2002-12,179944,
2003-01,177069,
2003-02,182958,
2003-03,175765,
2003-04,172935,
2003-05,170328,
2003-06,162834,
2003-07,157286,
2003-08,156600,
2003-09,161854,
2003-10,163298,
2003-11,162201,
2003-12,163566,
2004-01,153420,
2004-02,154004,
2004-03,157952,
2004-04,158092,
2004-05,161594,
2004-06,160799,
2004-07,161300,
2004-08,157888,
2004-09,159579,
2004-10,161930,
2004-11,164574,
2004-12,171376,
2005-01,163061,
2005-02,166175,
2005-03,159080,
2005-04,164239,
2005-05,169826,
2005-06,164483,
2005-07,165109,
2005-08,164931,
2005-09,165231,
2005-10,168217,
2005-11,174862,
2005-12,166671,
2006-01,162766,
2006-02,160155,
2006-03,159612,
2006-04,165955,
2006-05,172035,
2006-06,166107,
2006-07,165606,
2006-08,163846,
2006-09,169151,
2006-10,172211,
2006-11,179014,
2006-12,188783,
2007-01,182633,
2007-02,185913,
2007-03,184643,
2007-04,192348,
2007-05,205108,
2007-06,204256,
2007-07,203080,
2007-08,211046,
2007-09,220891,
2007-10,221509,
2007-11,223060,
2007-12,224443,
2008-01,215160,
2008-02,223056,
2008-03,222968,
2008-04,234124,
2008-05,235178,
2008-06,237614,
2008-07,241157,
2008-08,238954,
2008-09,243288,
2008-10,260837,
2008-11,274699,
2008-12,275707,
2009-01,281448,
2009-02,281554,
2009-03,312736,
2009-04,298667,
2009-05,267086,
2009-06,234795,
2009-07,228752,
2009-08,249487,
2009-09,248832,
2009-10,250679,
2009-11,254959,
2009-12,237463,
2010-01,236001,
2010-02,225915,
2010-03,242590,
2010-04,239849,
2010-05,255223,
2010-06,268366,
2010-07,262741,
2010-08,273256,
2010-09,261566,
2010-10,258192,
2010-11,268528,
2010-12,1181112,
2011-01,1081016,
2011-02,1033005,
2011-03,955609,
2011-04,961847,
2011-05,1006242,
2011-06,927117,
2011-07,1047886,
2011-08,1206837,
2011-09,1341081,
2011-10,1228165,
2011-11,1223144,
2011-12,1313802,
2012-01,1314349,
2012-02,1285036,
2012-03,1227407,
2012-04,1262612,
2012-05,1518791,
2012-06,1362829,
2012-07,1444501,
2012-08,1408917,
2012-09,1352243,
2012-10,1295626,
2012-11,1274465,
2012-12,1239398,
2013-01,1137713,
2013-02,1140018,
2013-03,1141194,
2013-04,1143848,
2013-05,1048117,
2013-06,962748,
2013-07,941999,
2013-08,873296,
2013-09,904237,
2013-10,906081,
2013-11,902818,
2013-12,849678,
2014-01,868425,
2014-02,838835,
2014-03,824141,
2014-04,827383,
2014-05,860957,
2014-06,863536,
2014-07,888929,
2014-08,977201,
2014-09,960558,
2014-10,964815,
2014-11,1011578,
2014-12,1046503,
2015-01,1179689,
