"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
1995-12,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.11,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,109.27,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91,111.91
1996-01,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.31,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,122.60,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56,125.56
1996-02,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.18,108.21,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,118.15,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1996-03,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.75,109.78,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,109.84,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,119.86,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75,122.75
1996-04,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.43,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,115.10,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88
1996-05,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.72,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84,114.84
1996-06,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.31,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,99.35,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,108.40,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02,111.02
1996-07,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.26,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,118.16,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01,121.01
1996-08,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.78,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64,112.64
1996-09,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.37,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78,117.78
1996-10,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.59,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,109.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,119.62,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51,122.51
1996-11,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.84,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,107.87,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55,120.55
1996-12,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.10,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,93.13,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07
1997-01,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.37,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,115.03,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81,117.81
1997-02,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.32,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,108.43,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05
1997-03,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.87,97.93,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47,109.47
1997-04,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.28,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,119.28,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16,122.16
1997-05,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.18,90.20,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,90.22,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,98.45,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82
1997-06,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.13,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,112.56,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27,115.27
1997-07,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.11,107.19,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,116.98,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80,119.80
1997-08,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,92.52,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39
1997-09,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.84,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34,118.34
1997-10,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.26,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,118.14,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99,120.99
1997-11,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.76,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,113.23,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96
1997-12,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.72,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93
1998-01,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,100.03,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,100.04,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80,111.80
1998-02,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.06,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,108.10,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72
1998-03,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,108.93,109.00,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,118.95,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82,121.82
1998-04,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,110.82,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50
1998-05,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51
1998-06,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66
1998-07,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,106.75,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30,119.30
