"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
2009-04,,,,,,,,,,880.8391,900.1614,900.6792,900.6789,911.1948,911.1948,911.1948,909.8806,969.0900,969.0923,969.0900,968.0300,965.4000,965.4000,965.4354,965.4354,963.5832,963.5832,963.4544,963.4544,944.2941,944.2941
2009-07,,,,,,,,,,,895.2214,898.5767,898.5759,910.8252,910.8252,910.8252,910.6509,979.0900,979.0851,979.0900,979.4900,976.0000,976.0000,975.0056,975.0056,972.4039,972.4039,972.1444,972.1444,955.5026,955.5026
2009-10,,,,,,,,,,,,909.2913,906.0766,915.2226,915.2226,915.2226,917.1568,994.0400,994.0371,994.0400,996.7800,993.2000,993.2000,993.6031,993.6031,991.3048,991.3048,991.9796,991.9796,965.2303,965.2303
2010-01,,,,,,,,,,,,,911.0317,918.9815,917.6964,919.7436,918.5075,982.5500,982.5525,982.5500,978.4200,971.6200,971.6200,973.2378,973.2378,967.7423,967.7423,967.2239,967.2239,943.2616,943.2616
2010-04,,,,,,,,,,,,,,926.0810,930.4692,931.6380,929.4868,996.9500,996.9456,996.9500,994.9000,996.7200,996.7200,996.4034,996.4034,987.6054,987.6054,987.5161,987.5161,970.0710,970.0710
2010-07,,,,,,,,,,,,,,,937.3458,940.7967,939.3672,1003.2100,1003.2134,1003.2100,1004.4900,1005.7600,1005.7600,1003.3017,1003.3017,995.6839,995.6839,995.3810,995.3810,976.9813,976.9813
2010-10,,,,,,,,,,,,,,,,935.5460,938.8337,1011.2100,1011.2073,1011.2100,1016.1100,1014.2400,1014.2400,1015.4077,1015.4077,1010.4834,1010.4834,1011.3940,1011.3940,996.3927,996.3927
2011-01,,,,,,,,,,,,,,,,,948.1652,1014.4900,1019.5856,1019.6600,1014.0100,1010.2700,1010.2700,1013.2972,1013.2972,1009.3318,1009.3318,1008.5477,1008.5477,990.1393,990.1393
2011-04,,,,,,,,,,,,,,,,,,1014.5200,1017.6804,1018.5800,1010.7100,1010.3300,1010.3300,1009.3784,1009.3784,1007.4980,1007.4980,1007.4422,1007.4422,984.6192,984.6192
2011-07,,,,,,,,,,,,,,,,,,,1018.1528,1021.1600,1021.0200,1015.2500,1015.2500,1010.8474,1010.8474,1012.7661,1012.7661,1012.4623,1012.4623,986.3871,986.3871
2011-10,,,,,,,,,,,,,,,,,,,,1014.7300,1019.9200,1010.8400,1010.8400,1013.1660,1013.1660,1017.5803,1017.5803,1018.7240,1018.7240,990.9457,990.9457
2012-01,,,,,,,,,,,,,,,,,,,,,1052.4700,1038.4800,1030.0000,1034.2355,1034.5968,1035.4992,1035.4992,1034.4427,1034.4427,1004.7084,1004.7084
2012-04,,,,,,,,,,,,,,,,,,,,,,1018.4300,1018.5400,1016.9769,1017.0545,1015.3129,1015.3129,1015.3154,1015.3154,981.7843,981.7843
2012-07,,,,,,,,,,,,,,,,,,,,,,,1027.2300,1023.5361,1022.3765,1022.6714,1022.6714,1022.3638,1022.3638,985.2138,985.2138
2012-10,,,,,,,,,,,,,,,,,,,,,,,,1011.5535,1011.3976,1011.7342,1011.7342,1013.0958,1013.0958,978.2370,978.2370
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,1017.0770,1012.7385,1011.9925,1012.3264,1012.6362,971.1155,971.1155
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,1025.4066,1029.8967,1031.4010,1032.0856,989.4900,989.4900
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.7451,1039.8760,1039.6695,992.9087,992.9087
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.5680,1020.2975,978.3846,978.3846
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.8480,996.1349,997.9175
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.1481,991.7268
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.7564
