"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
2006-08,,,,,,,,,,,,0.00,98.16,98.16,98.16,98.16,98.27,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,97.76,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17
2006-09,,,,,,,,,,,,,100.09,100.09,100.09,100.09,100.10,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26,93.26
2006-10,,,,,,,,,,,,,,99.22,99.22,99.22,99.39,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25,92.25
2006-11,,,,,,,,,,,,,,,128.78,128.78,129.87,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,130.08,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,128.41,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39,121.39
2006-12,,,,,,,,,,,,,,,,105.72,104.06,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,103.54,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,102.11,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52
2007-01,,,,,,,,,,,,,,,,,,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79
2007-02,,,,,,,,,,,,,,,,,,96.78,96.78,96.78,96.78,96.78,96.78,96.78,96.78,96.78,96.78,96.78,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82,89.82
2007-03,,,,,,,,,,,,,,,,,,,,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.16,102.16,102.16,102.16,102.16,102.16,102.16,102.16,102.16,102.16,102.16,102.16,102.16,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12
2007-04,,,,,,,,,,,,,,,,,,,,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68
2007-05,,,,,,,,,,,,,,,,,,,,,111.50,111.50,111.50,111.50,111.50,111.50,111.50,111.50,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.46,111.46,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,109.98,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96
2007-06,,,,,,,,,,,,,,,,,,,,,,113.78,113.78,113.78,113.78,113.78,113.78,113.78,114.38,114.38,114.38,114.38,114.38,114.38,114.38,114.38,114.38,114.38,114.38,114.38,114.38,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,112.84,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66
2007-07,,,,,,,,,,,,,,,,,,,,,,,106.06,106.06,106.06,106.06,106.06,106.06,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86,105.86,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69
2007-08,,,,,,,,,,,,,,,,,,,,,,,,101.90,101.90,101.90,101.90,101.90,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79
2007-09,,,,,,,,,,,,,,,,,,,,,,,,,101.25,101.25,101.25,101.25,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18
2007-10,,,,,,,,,,,,,,,,,,,,,,,,,,104.05,104.05,104.05,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99
2007-11,,,,,,,,,,,,,,,,,,,,,,,,,,,134.84,134.84,135.96,135.96,135.96,135.96,135.96,135.96,135.96,135.96,135.96,135.96,135.96,135.96,135.96,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,134.15,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81,126.81
2007-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.35,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,107.53,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65
2008-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.17,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,104.46,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,101.95,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90,94.90
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.88,106.88,106.88,106.88,106.88,106.88,106.88,106.88,106.88,106.88,106.94,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.58,113.56,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,111.94,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82,105.82
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.89,115.89,115.89,115.89,115.89,115.89,115.89,115.89,115.86,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,114.17,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93,107.93
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.02,117.02,117.02,117.02,117.02,117.02,117.02,117.20,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.18,110.18,110.18,110.18,110.18,110.18,110.10,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,108.64,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.15,106.15,106.15,106.15,106.15,106.03,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.81,105.81,105.81,105.81,105.72,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47,98.47
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.49,107.49,107.49,107.55,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.88,137.88,138.95,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,137.03,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54,129.54
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.57,112.46,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,110.79,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.23,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20,98.20
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.91,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32,92.32
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.01,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,99.87,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.29,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62,97.62
2009-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.07,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27
2009-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.29,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58
2009-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.05,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38
2009-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.73,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30,91.30
2009-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.55,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,98.50,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11,93.11
2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.97,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61,93.61
2009-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.42,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,127.43,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46,120.46
2009-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.42,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59,97.59
