"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
2007-04,,,,,,,,,,5.783,5.778,5.776,5.776,5.776,5.776,5.776,5.776,5.770,5.770,5.770,5.770,5.770,5.770,5.770,5.770
2007-07,,,,,,,,,,,5.908,5.903,5.892,5.891,5.891,5.891,5.891,5.886,5.886,5.886,5.886,5.886,5.886,5.886,5.886
2007-10,,,,,,,,,,,,6.001,5.999,5.999,5.999,5.999,5.999,5.986,5.986,5.986,5.986,5.986,5.986,5.986,5.986
2008-01,,,,,,,,,,,,,5.930,5.928,5.924,5.914,5.914,5.906,5.906,5.906,5.906,5.906,5.906,5.906,5.906
2008-04,,,,,,,,,,,,,,6.002,5.998,5.993,5.993,5.977,5.977,5.977,5.977,5.977,5.977,5.977,5.977
2008-07,,,,,,,,,,,,,,,6.107,6.101,6.101,6.092,6.092,6.092,6.092,6.092,6.092,6.092,6.092
2008-10,,,,,,,,,,,,,,,,6.126,6.126,6.117,6.117,6.117,6.117,6.117,6.117,6.117,6.117
2009-01,,,,,,,,,,,,,,,,,5.911,5.911,5.907,5.907,5.907,5.907,5.907,5.907,5.907
2009-04,,,,,,,,,,,,,,,,,,5.914,5.890,5.885,5.885,5.884,5.884,5.884,5.884
2009-07,,,,,,,,,,,,,,,,,,,5.963,5.958,5.967,5.967,5.967,5.967,5.967
2009-10,,,,,,,,,,,,,,,,,,,,5.999,6.035,6.030,6.030,6.030,6.030
2010-01,,,,,,,,,,,,,,,,,,,,,5.915,5.922,5.933,5.933,5.933
2010-04,,,,,,,,,,,,,,,,,,,,,,6.001,6.052,6.058,6.058
2010-07,,,,,,,,,,,,,,,,,,,,,,,6.182,6.197,6.202
2010-10,,,,,,,,,,,,,,,,,,,,,,,,6.285,6.287
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,6.201
