"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.206,9.206,9.206
2000-04,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,8.812,8.812,8.812
2000-07,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.453,9.453,9.453
2000-10,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.03,11.03,10.731,10.731,10.731
2001-01,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.65,9.408,9.408,9.408
2001-04,9.23,9.23,9.23,9.23,9.23,9.23,9.23,9.23,9.23,9.23,9.23,9.23,8.992,8.992,8.992
2001-07,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.70,9.423,9.423,9.423
2001-10,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,10.936,10.936,10.936
2002-01,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.585,9.585,9.585
2002-04,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.121,9.121,9.121
2002-07,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.531,9.531,9.531
2002-10,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,10.927,10.927,10.927
2003-01,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.98,9.685,9.685,9.685
2003-04,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.212,9.212,9.212
2003-07,9.90,9.90,9.90,9.90,9.90,9.90,9.90,9.90,9.90,9.90,9.90,9.90,9.599,9.599,9.599
2003-10,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.015,11.015,11.015
2004-01,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,9.755,9.755,9.755
2004-04,9.56,9.56,9.56,9.56,9.56,9.56,9.56,9.56,9.56,9.56,9.56,9.56,9.320,9.320,9.320
2004-07,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.629,9.629,9.629
2004-10,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,10.929,10.929,10.929
2005-01,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.664,9.664,9.664
2005-04,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.120,9.120,9.120
2005-07,9.74,9.74,9.74,9.74,9.74,9.74,9.74,9.74,9.74,9.74,9.74,9.74,9.401,9.401,9.401
2005-10,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,10.748,10.748,10.748
2006-01,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.650,9.650,9.650
2006-04,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.202,9.202,9.202
2006-07,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.84,9.543,9.543,9.543
2006-10,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,10.978,10.978,10.978
2007-01,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,9.958,9.958,9.958
2007-04,9.67,9.67,9.67,9.67,9.67,9.67,9.67,9.67,9.67,9.67,9.67,9.67,9.408,9.408,9.408
2007-07,10.16,10.16,10.16,10.16,10.16,10.16,10.16,10.16,10.16,10.16,10.16,10.16,9.850,9.850,9.850
2007-10,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.107,11.107,11.107
2008-01,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.47,10.123,10.123,10.123
2008-04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04,9.734,9.734,9.734
2008-07,10.40,10.40,10.40,10.40,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.106,10.106,10.106
2008-10,11.93,11.93,11.93,11.93,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.606,11.606,11.606
2009-01,10.85,10.85,10.85,10.85,10.81,10.81,10.81,10.81,10.81,10.81,10.81,10.81,10.473,10.473,10.473
2009-04,10.46,10.46,10.46,10.46,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.100,10.100,10.100
2009-07,10.78,10.78,10.78,10.78,10.79,10.79,10.79,10.79,10.78,10.78,10.78,10.78,10.385,10.385,10.385
2009-10,12.34,12.34,12.34,12.34,12.34,12.34,12.34,12.34,12.35,12.35,12.35,12.35,11.847,11.847,11.847
2010-01,11.19,11.19,11.19,11.19,11.24,11.24,11.24,11.24,11.20,11.20,11.20,11.20,10.687,10.687,10.687
2010-04,10.74,10.74,10.74,10.74,10.79,10.79,10.79,10.79,10.73,10.73,10.73,10.73,10.224,10.224,10.224
2010-07,11.02,11.02,11.02,11.02,11.05,11.05,11.05,11.05,11.01,11.01,11.01,11.01,10.490,10.490,10.490
2010-10,12.48,12.48,12.48,12.48,12.52,12.52,12.52,12.52,12.45,12.45,12.45,12.45,11.984,11.984,11.984
2011-01,11.28,11.26,11.28,11.29,11.38,11.38,11.38,11.38,11.32,11.32,11.32,11.32,10.957,10.957,10.957
2011-04,11.03,10.89,10.91,10.92,11.00,11.00,11.00,11.00,10.97,10.97,10.97,10.97,10.605,10.605,10.605
2011-07,,11.14,11.08,11.12,11.21,11.21,11.21,11.21,11.19,11.19,11.19,11.19,10.788,10.788,10.788
2011-10,,,12.74,12.85,12.92,12.92,12.92,12.92,12.95,12.95,12.95,12.95,12.351,12.351,12.351
2012-01,,,,11.63,11.75,11.75,11.75,11.78,11.86,11.86,11.86,11.86,11.436,11.436,11.436
2012-04,,,,,11.26,11.28,11.27,11.29,11.37,11.37,11.37,11.37,10.930,10.930,10.930
2012-07,,,,,,11.62,11.64,11.68,11.75,11.75,11.75,11.75,11.306,11.306,11.306
2012-10,,,,,,,13.37,13.40,13.44,13.44,13.44,13.44,12.982,12.982,12.982
2013-01,,,,,,,,12.00,12.19,12.19,12.19,12.19,11.788,11.788,11.788
2013-04,,,,,,,,,11.62,11.62,11.64,11.62,11.240,11.240,11.240
2013-07,,,,,,,,,,11.96,11.96,12.02,11.624,11.624,11.624
2013-10,,,,,,,,,,,13.71,13.77,13.328,13.328,13.328
2014-01,,,,,,,,,,,,12.57,12.250,12.252,12.227
2014-04,,,,,,,,,,,,,11.634,11.698,11.670
2014-07,,,,,,,,,,,,,,12.067,12.097
2014-10,,,,,,,,,,,,,,,13.843
