"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1997-07,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.869,0.869,0.869
1997-10,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.875,0.875,0.875
1998-01,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.868,0.868,0.868
1998-04,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.883,0.883,0.883
1998-07,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.896,0.896,0.896
1998-10,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.915,0.915,0.915
1999-01,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.881,0.881,0.881
1999-04,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.895,0.895,0.895
1999-07,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.916,0.916,0.916
1999-10,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.936,0.936,0.936
2000-01,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,0.960,0.960,0.960
2000-04,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,0.977,0.977,0.977
2000-07,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,0.996,0.996,0.996
2000-10,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.019,1.019,1.019
2001-01,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.077,1.020,1.020,1.020
2001-04,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.033,1.033,1.033
2001-07,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.040,1.040,1.040
2001-10,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.053,1.053,1.053
2002-01,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.042,1.042,1.042
2002-04,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.037,1.037,1.037
2002-07,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.027,1.027,1.027
2002-10,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.080,1.021,1.021,1.021
2003-01,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.007,1.007,1.007
2003-04,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.004,1.004,1.004
2003-07,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,0.997,0.997,0.997
2003-10,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.002,1.002,1.002
2004-01,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.000,1.000,1.000
2004-04,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.004,1.004,1.004
2004-07,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.007,1.007,1.007
2004-10,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.005,1.005,1.005
2005-01,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.001,1.001,1.001
2005-04,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.001,1.001,1.001
2005-07,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.003,1.003,1.003
2005-10,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.012,1.012,1.012
2006-01,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.003,1.003,1.003
2006-04,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.014,1.014,1.014
2006-07,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.023,1.023,1.023
2006-10,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.028,1.028,1.028
2007-01,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.078,1.028,1.028,1.028
2007-04,1.089,1.089,1.089,1.089,1.089,1.089,1.089,1.089,1.089,1.089,1.089,1.089,1.036,1.036,1.036
2007-07,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.040,1.040,1.040
2007-10,1.112,1.112,1.112,1.112,1.112,1.112,1.112,1.112,1.112,1.112,1.112,1.112,1.055,1.055,1.055
2008-01,1.078,1.078,1.078,1.078,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.055,1.055,1.055
2008-04,1.083,1.083,1.083,1.083,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.058,1.058,1.058
2008-07,1.081,1.081,1.081,1.081,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.082,1.064,1.064,1.064
2008-10,1.070,1.070,1.070,1.070,1.072,1.072,1.072,1.072,1.072,1.072,1.072,1.072,1.062,1.062,1.062
2009-01,1.059,1.059,1.059,1.059,1.062,1.062,1.062,1.062,1.058,1.058,1.058,1.058,1.055,1.055,1.055
2009-04,1.053,1.053,1.053,1.053,1.056,1.056,1.056,1.056,1.051,1.051,1.051,1.051,1.049,1.049,1.049
2009-07,1.050,1.050,1.050,1.050,1.049,1.049,1.049,1.049,1.044,1.044,1.044,1.044,1.042,1.042,1.042
2009-10,1.050,1.050,1.050,1.050,1.047,1.047,1.047,1.047,1.042,1.042,1.042,1.042,1.039,1.039,1.039
2010-01,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.018,1.018,1.018,1.018,1.016,1.016,1.016
2010-04,1.035,1.035,1.035,1.035,1.037,1.037,1.037,1.037,1.016,1.016,1.016,1.016,1.017,1.017,1.017
2010-07,1.030,1.030,1.030,1.030,1.033,1.033,1.033,1.033,1.011,1.011,1.011,1.011,1.015,1.015,1.015
2010-10,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.019,1.019,1.019,1.019,1.023,1.023,1.023
2011-01,1.038,1.039,1.039,1.039,1.043,1.043,1.043,1.043,1.018,1.018,1.018,1.018,1.022,1.022,1.022
2011-04,1.034,1.045,1.046,1.046,1.049,1.049,1.049,1.049,1.023,1.023,1.023,1.023,1.029,1.029,1.029
2011-07,,1.043,1.048,1.049,1.052,1.052,1.052,1.052,1.026,1.026,1.026,1.026,1.032,1.032,1.032
2011-10,,,1.057,1.058,1.063,1.063,1.063,1.063,1.036,1.036,1.036,1.036,1.042,1.042,1.042
2012-01,,,,1.066,1.069,1.069,1.069,1.069,1.041,1.041,1.041,1.041,1.031,1.031,1.031
2012-04,,,,,1.074,1.074,1.076,1.076,1.049,1.049,1.049,1.049,1.041,1.041,1.041
2012-07,,,,,,1.080,1.088,1.089,1.060,1.060,1.060,1.060,1.049,1.049,1.049
2012-10,,,,,,,1.098,1.101,1.072,1.072,1.072,1.072,1.060,1.060,1.060
2013-01,,,,,,,,1.104,1.075,1.076,1.076,1.076,1.060,1.060,1.060
2013-04,,,,,,,,,1.077,1.080,1.077,1.075,1.063,1.063,1.063
2013-07,,,,,,,,,,1.080,1.077,1.060,1.052,1.052,1.052
2013-10,,,,,,,,,,,1.086,1.069,1.060,1.060,1.060
2014-01,,,,,,,,,,,,1.076,1.070,1.076,1.076
2014-04,,,,,,,,,,,,,1.075,1.080,1.081
2014-07,,,,,,,,,,,,,,1.083,1.081
2014-10,,,,,,,,,,,,,,,1.088
