"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
2008-01,,,,,12271.8648,12231.9384,12266.3160,12267.3564,12267.3564,12256.9524,12256.9524,12256.9524,12256.9524,12237.5494,12237.5494,12237.5494,12237.5494,12156.3087,12156.3087,12156.3087,12156.3087,12154.5345,12154.5345,12154.5345,12154.5345,12154.5345,12154.5345,12154.5345,12154.5345,12356.3677,12356.3677
2008-04,,,,,,11660.3136,11638.5780,11646.6984,11650.2732,11635.9470,11635.9470,11635.9470,11635.9470,11621.3356,11621.3356,11621.3356,11621.3356,11555.0619,11555.0619,11555.0619,11555.0619,11553.4189,11553.4189,11553.4189,11553.4189,11553.4189,11553.4189,11553.4189,11553.4189,11669.2365,11669.2365
2008-07,,,,,,,12303.3732,12321.7578,12318.1560,12334.1157,12334.1157,12334.1157,12334.1157,12315.7780,12315.7780,12315.7780,12315.7780,12234.1948,12234.1948,12234.1948,12234.1948,12233.2447,12233.2447,12233.2447,12233.2447,12233.2447,12233.2447,12233.2447,12233.2447,12393.1395,12393.1395
2008-10,,,,,,,,12263.3200,12245.1575,12261.0375,12261.0375,12261.0375,12261.0375,12232.6477,12232.6477,12232.6477,12232.6477,12090.3760,12090.3760,12090.3760,12090.3760,12088.9784,12088.9784,12088.9784,12088.9784,12088.9784,12088.9784,12088.9784,12088.9784,12279.0553,12279.0553
2009-01,,,,,,,,,11872.4000,11897.9156,11862.8160,11909.0440,11909.0440,11908.1664,11908.1664,11908.1664,11908.1664,11833.2114,11833.2114,11833.2114,11833.2114,11829.8236,11829.8236,11829.8236,11829.8236,11826.0170,11826.0170,11826.0170,11826.0170,12048.0788,12048.0788
2009-04,,,,,,,,,,11001.2670,10957.2699,10984.6599,10984.6599,10990.0800,10990.0800,10990.0800,10990.0800,10882.5890,10882.5890,10882.5890,10882.5890,10881.5187,10881.5187,10881.5187,10881.5187,10877.2237,10877.2237,10877.2237,10877.2237,10988.3202,10988.3202
2009-07,,,,,,,,,,,11819.6265,11862.6816,11859.4632,11866.0275,11866.0275,11866.0275,11866.0275,11732.0695,11732.0695,11732.0695,11732.0695,11728.3079,11728.3079,11728.3079,11728.3079,11721.6022,11721.6022,11721.6022,11721.6022,11918.5028,11918.5028
2009-10,,,,,,,,,,,,12186.6837,12207.7125,12191.9860,12191.9860,12191.9860,12191.9860,12059.7907,12059.7907,12059.7907,12059.7907,12075.4945,12075.4945,12075.4945,12075.4945,12051.4296,12051.4296,12051.4296,12051.4296,11981.6346,11981.6346
2010-01,,,,,,,,,,,,,12046.2498,12041.8324,12044.7429,12048.2886,12062.4714,11940.6659,11940.6659,11940.6659,11940.6659,11949.3224,11949.3224,11949.3224,11949.3224,11925.3648,11925.3648,11925.3648,11925.3648,11927.2822,11927.2822
2010-04,,,,,,,,,,,,,,11299.3170,11365.2916,11363.4789,11375.5292,11212.9328,11212.9328,11212.9328,11212.9328,11236.1782,11236.1782,11236.1782,11236.1782,11220.6186,11220.6186,11220.6186,11220.6186,11247.2220,11247.2220
2010-07,,,,,,,,,,,,,,,12300.6516,12314.8044,12321.5984,12146.5415,12146.5415,12146.5415,12146.5415,12167.6594,12167.6594,12167.6594,12167.6594,12150.6872,12150.6872,12150.6872,12150.6872,12212.8275,12212.8275
2010-10,,,,,,,,,,,,,,,,12601.1620,12609.7670,12424.7966,12424.7966,12424.7966,12424.7966,12438.1166,12438.1166,12438.1166,12438.1166,12416.6691,12416.6691,12416.6691,12416.6691,12458.2392,12458.2392
2011-01,,,,,,,,,,,,,,,,,12461.3305,12260.3848,12301.8216,12299.5802,12322.0692,12317.1429,12317.1429,12317.1429,12317.1429,12313.8708,12313.8708,12313.8708,12313.8708,12382.5534,12382.5534
2011-04,,,,,,,,,,,,,,,,,,11397.5165,11458.4498,11444.4577,11419.4624,11406.8451,11406.8451,11406.8451,11406.8451,11401.1790,11401.1790,11401.1790,11401.1790,11474.8377,11474.8377
2011-07,,,,,,,,,,,,,,,,,,,12339.0365,12350.7314,12341.9543,12320.2067,12320.2067,12320.2067,12320.2067,12319.2091,12319.2091,12319.2091,12319.2091,12419.4321,12419.4321
2011-10,,,,,,,,,,,,,,,,,,,,12507.3757,12469.7292,12485.6882,12485.6882,12485.6882,12485.6882,12448.6455,12448.6455,12448.6455,12448.6455,12424.4332,12424.4332
2012-01,,,,,,,,,,,,,,,,,,,,,12590.0344,12593.5826,12564.5350,12553.4119,12557.6579,12519.7132,12519.7132,12519.7132,12519.7132,12536.6225,12536.6225
2012-04,,,,,,,,,,,,,,,,,,,,,,11540.5099,11508.1539,11459.3612,11454.5995,11430.9752,11430.9752,11430.9752,11430.9752,11428.1517,11428.1517
2012-07,,,,,,,,,,,,,,,,,,,,,,,12258.9933,12351.5345,12351.2386,12357.9267,12357.9267,12357.9267,12357.9267,12374.2613,12374.2613
2012-10,,,,,,,,,,,,,,,,,,,,,,,,12449.7349,12489.2203,12470.4947,12470.4947,12470.4947,12470.4947,12397.3940,12397.3940
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,12442.9800,12377.7588,12327.0791,12308.4817,12307.5748,12286.8008,12286.8008
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,11581.8531,11580.7781,11594.1564,11594.2436,11527.6209,11527.6209
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,12557.0273,12562.5292,12573.7695,12543.0700,12543.0700
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,12581.4652,12583.4186,12475.5371,12475.5371
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12706.1684,12626.2678,12658.3155
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11656.9862,11673.4577
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12714.9580
