"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1996-01,3079.1467,3079.1467,3079.1467,3079.1467,3079.1467,3079.1467,3079.1467,3079.1467,3079.1467,3079.1467,3079.1467,3079.1467,3191.7429,3191.7429
1996-04,2830.3814,2830.3814,2830.3814,2830.3814,2830.3814,2830.3814,2830.3814,2830.3814,2830.3814,2830.3814,2830.3814,2830.3814,2934.8439,2934.8439
1996-07,3056.8733,3056.8733,3056.8733,3056.8733,3056.8733,3056.8733,3056.8733,3056.8733,3056.8733,3056.8733,3056.8733,3056.8733,3179.6318,3179.6318
1996-10,3051.4802,3051.4802,3051.4802,3051.4802,3051.4802,3051.4802,3051.4802,3051.4802,3051.4802,3051.4802,3051.4802,3051.4802,3165.1902,3165.1902
1997-01,3074.4835,3074.4835,3074.4835,3074.4835,3074.4835,3074.4835,3074.4835,3074.4835,3074.4835,3074.4835,3074.4835,3074.4835,3179.3448,3179.3448
1997-04,2847.9256,2847.9256,2847.9256,2847.9256,2847.9256,2847.9256,2847.9256,2847.9256,2847.9256,2847.9256,2847.9256,2847.9256,2950.7979,2950.7979
1997-07,3046.4276,3046.4276,3046.4276,3046.4276,3046.4276,3046.4276,3046.4276,3046.4276,3046.4276,3046.4276,3046.4276,3046.4276,3165.2803,3165.2803
1997-10,3049.9757,3049.9757,3049.9757,3049.9757,3049.9757,3049.9757,3049.9757,3049.9757,3049.9757,3049.9757,3049.9757,3049.9757,3155.6031,3155.6031
1998-01,3091.8258,3091.8258,3091.8258,3091.8258,3091.8258,3091.8258,3091.8258,3091.8258,3091.8258,3091.8258,3091.8258,3091.8258,3183.7440,3183.7440
1998-04,2815.8202,2815.8202,2815.8202,2815.8202,2815.8202,2815.8202,2815.8202,2815.8202,2815.8202,2815.8202,2815.8202,2815.8202,2903.9013,2903.9013
1998-07,3046.3220,3046.3220,3046.3220,3046.3220,3046.3220,3046.3220,3046.3220,3046.3220,3046.3220,3046.3220,3046.3220,3046.3220,3155.9011,3155.9011
1998-10,3097.0055,3097.0055,3097.0055,3097.0055,3097.0055,3097.0055,3097.0055,3097.0055,3097.0055,3097.0055,3097.0055,3097.0055,3190.3483,3190.3483
1999-01,3114.3776,3114.3776,3114.3776,3114.3776,3114.3776,3114.3776,3114.3776,3114.3776,3114.3776,3114.3776,3114.3776,3114.3776,3202.9215,3202.9215
1999-04,2858.0369,2858.0369,2858.0369,2858.0369,2858.0369,2858.0369,2858.0369,2858.0369,2858.0369,2858.0369,2858.0369,2858.0369,2937.9148,2937.9148
1999-07,3090.5687,3090.5687,3090.5687,3090.5687,3090.5687,3090.5687,3090.5687,3090.5687,3090.5687,3090.5687,3090.5687,3090.5687,3165.3748,3165.3748
1999-10,3142.8884,3142.8884,3142.8884,3142.8884,3142.8884,3142.8884,3142.8884,3142.8884,3142.8884,3142.8884,3142.8884,3142.8884,3218.1676,3218.1676
2000-01,3176.8190,3176.8190,3176.8190,3176.8190,3176.8190,3176.8190,3176.8190,3176.8190,3176.8190,3176.8190,3176.8190,3176.8190,3250.2059,3250.2059
2000-04,2890.9224,2890.9224,2890.9224,2890.9224,2890.9224,2890.9224,2890.9224,2890.9224,2890.9224,2890.9224,2890.9224,2890.9224,2948.6664,2948.6664
2000-07,3073.8854,3073.8854,3073.8854,3073.8854,3073.8854,3073.8854,3073.8854,3073.8854,3073.8854,3073.8854,3073.8854,3073.8854,3160.4041,3160.4041
2000-10,3103.3186,3103.3186,3103.3186,3103.3186,3103.3186,3103.3186,3103.3186,3103.3186,3103.3186,3103.3186,3103.3186,3103.3186,3178.2894,3178.2894
2001-01,3159.1459,3159.1459,3159.1459,3159.1459,3159.1459,3159.1459,3159.1459,3159.1459,3159.1459,3159.1459,3159.1459,3159.1459,3235.8921,3235.8921
2001-04,2881.3755,2881.3755,2881.3755,2881.3755,2881.3755,2881.3755,2881.3755,2881.3755,2881.3755,2881.3755,2881.3755,2881.3755,2946.9868,2946.9868
2001-07,3079.2212,3079.2212,3079.2212,3079.2212,3079.2212,3079.2212,3079.2212,3079.2212,3079.2212,3079.2212,3079.2212,3079.2212,3166.6023,3166.6023
2001-10,3115.2984,3115.2984,3115.2984,3115.2984,3115.2984,3115.2984,3115.2984,3115.2984,3115.2984,3115.2984,3115.2984,3115.2984,3196.0692,3196.0692
2002-01,3149.0590,3149.0590,3149.0590,3149.0590,3149.0590,3149.0590,3149.0590,3149.0590,3149.0590,3149.0590,3149.0590,3149.0590,3239.1738,3239.1738
2002-04,2906.1999,2906.1999,2906.1999,2906.1999,2906.1999,2906.1999,2906.1999,2906.1999,2906.1999,2906.1999,2906.1999,2906.1999,2987.9612,2987.9612
2002-07,3110.9931,3110.9931,3110.9931,3110.9931,3110.9931,3110.9931,3110.9931,3110.9931,3110.9931,3110.9931,3110.9931,3110.9931,3211.4580,3211.4580
2002-10,3145.6755,3145.6755,3145.6755,3145.6755,3145.6755,3145.6755,3145.6755,3145.6755,3145.6755,3145.6755,3145.6755,3145.6755,3232.6445,3232.6445
2003-01,3202.9114,3202.9114,3202.9114,3202.9114,3202.9114,3202.9114,3202.9114,3202.9114,3202.9114,3202.9114,3202.9114,3202.9114,3273.8804,3273.8804
2003-04,2919.1413,2919.1413,2919.1413,2919.1413,2919.1413,2919.1413,2919.1413,2919.1413,2919.1413,2919.1413,2919.1413,2919.1413,2981.4357,2981.4357
2003-07,3119.4105,3119.4105,3119.4105,3119.4105,3119.4105,3119.4105,3119.4105,3119.4105,3119.4105,3119.4105,3119.4105,3119.4105,3205.5851,3205.5851
2003-10,3153.8817,3153.8817,3153.8817,3153.8817,3153.8817,3153.8817,3153.8817,3153.8817,3153.8817,3153.8817,3153.8817,3153.8817,3218.2306,3218.2306
2004-01,3223.8424,3223.8424,3223.8424,3223.8424,3223.8424,3223.8424,3223.8424,3223.8424,3223.8424,3223.8424,3223.8424,3223.8424,3278.1366,3278.1366
2004-04,2925.1477,2925.1477,2925.1477,2925.1477,2925.1477,2925.1477,2925.1477,2925.1477,2925.1477,2925.1477,2925.1477,2925.1477,2971.7548,2971.7548
2004-07,3128.1329,3128.1329,3128.1329,3128.1329,3128.1329,3128.1329,3128.1329,3128.1329,3128.1329,3128.1329,3128.1329,3128.1329,3187.6582,3187.6582
2004-10,3211.5562,3211.5562,3211.5562,3211.5562,3211.5562,3211.5562,3211.5562,3211.5562,3211.5562,3211.5562,3211.5562,3211.5562,3255.3955,3255.3955
2005-01,3198.9661,3198.9661,3198.9661,3198.9661,3198.9661,3198.9661,3198.9661,3198.9661,3198.9661,3198.9661,3198.9661,3198.9661,3198.6781,3198.6781
2005-04,2962.0377,2962.0377,2962.0377,2962.0377,2962.0377,2962.0377,2962.0377,2962.0377,2962.0377,2962.0377,2962.0377,2962.0377,2988.6448,2988.6448
2005-07,3136.2386,3136.2386,3136.2386,3136.2386,3136.2386,3136.2386,3136.2386,3136.2386,3136.2386,3136.2386,3136.2386,3136.2386,3190.0393,3190.0393
2005-10,3203.9596,3203.9596,3203.9596,3203.9596,3203.9596,3203.9596,3203.9596,3203.9596,3203.9596,3203.9596,3203.9596,3203.9596,3247.4930,3247.4930
2006-01,3223.5453,3223.5453,3223.5453,3223.5453,3223.5453,3223.5453,3223.5453,3223.5453,3223.5453,3223.5453,3223.5453,3223.5453,3317.2863,3317.2863
2006-04,2934.9798,2934.9798,2934.9798,2934.9798,2934.9798,2934.9798,2934.9798,2934.9798,2934.9798,2934.9798,2934.9798,2934.9798,3021.3651,3021.3651
2006-07,3122.8849,3122.8849,3122.8849,3122.8849,3122.8849,3122.8849,3122.8849,3122.8849,3122.8849,3122.8849,3122.8849,3122.8849,3233.5209,3233.5209
2006-10,3191.4692,3191.4692,3191.4692,3191.4692,3191.4692,3191.4692,3191.4692,3191.4692,3191.4692,3191.4692,3191.4692,3191.4692,3295.1743,3295.1743
2007-01,3244.8735,3244.8735,3244.8735,3244.8735,3244.8735,3244.8735,3244.8735,3244.8735,3244.8735,3244.8735,3244.8735,3244.8735,3340.2002,3340.2002
2007-04,2952.8210,2952.8210,2952.8210,2952.8210,2952.8210,2952.8210,2952.8210,2952.8210,2952.8210,2952.8210,2952.8210,2952.8210,3043.1273,3043.1273
2007-07,3132.5942,3132.5942,3132.5942,3132.5942,3132.5943,3132.5943,3132.5943,3132.5943,3132.5943,3132.5943,3132.5943,3132.5943,3241.1158,3241.1158
2007-10,3186.3443,3186.3443,3186.3443,3186.3443,3186.3443,3186.3443,3186.3443,3186.3443,3186.3443,3186.3443,3186.3443,3186.3443,3289.4936,3289.4936
2008-01,3228.8694,3228.8694,3228.8694,3228.8694,3228.7003,3228.7003,3228.7003,3228.7003,3228.7003,3228.7003,3228.7003,3228.7003,3322.1069,3322.1069
2008-04,3001.5171,3001.5171,3001.5171,3001.5171,3001.2033,3001.2033,3001.2033,3001.2033,3001.2033,3001.2033,3001.2033,3001.2033,3060.7826,3060.7826
2008-07,3163.0143,3163.0143,3163.0143,3163.0143,3161.9760,3161.9760,3161.9760,3161.9760,3161.9760,3161.9760,3161.9760,3161.9760,3244.1815,3244.1815
2008-10,3220.5899,3220.5899,3220.5899,3220.5899,3219.7390,3219.7390,3219.7390,3219.7390,3219.7390,3219.7390,3219.7390,3219.7390,3285.0202,3285.0202
2009-01,3238.9756,3238.9756,3238.9756,3238.9756,3237.7118,3237.7118,3237.7118,3237.7118,3237.0206,3237.0206,3237.0206,3237.0206,3298.8909,3298.8909
2009-04,2979.2815,2979.2815,2979.2815,2979.2815,2977.9049,2977.9049,2977.9049,2977.9049,2976.8959,2976.8959,2976.8959,2976.8959,3018.5742,3018.5742
2009-07,3194.9926,3194.9926,3194.9926,3194.9926,3191.4281,3191.4281,3191.4281,3191.4281,3190.5140,3190.5140,3190.5140,3190.5140,3265.3893,3265.3893
2009-10,3303.7569,3303.7569,3303.7569,3303.7569,3307.2283,3307.2283,3307.2283,3307.2283,3298.8470,3298.8470,3298.8470,3298.8470,3314.2748,3314.2748
2010-01,3342.9955,3342.9955,3342.9955,3342.9955,3337.8990,3337.8990,3337.8990,3337.8990,3322.9510,3322.9510,3322.9510,3322.9510,3379.8440,3379.8440
2010-04,3070.1958,3070.1958,3070.1958,3070.1958,3067.0952,3067.0952,3067.0952,3067.0952,3057.4530,3057.4530,3057.4530,3057.4530,3122.8727,3122.8727
2010-07,3268.4285,3268.4285,3268.4285,3268.4285,3264.9754,3264.9754,3264.9754,3264.9754,3257.8783,3257.8783,3257.8783,3257.8783,3342.9984,3342.9984
2010-10,3350.1871,3350.1871,3350.1871,3350.1871,3344.1790,3344.1790,3344.1790,3344.1790,3335.7866,3335.7866,3335.7866,3335.7866,3414.5028,3414.5028
2011-01,3344.6659,3355.9669,3356.6568,3362.7430,3352.9793,3352.9793,3352.9793,3352.9793,3352.7441,3352.7441,3352.7441,3352.7441,3426.3262,3426.3262
2011-04,3049.2838,3064.2764,3063.4323,3057.3163,3046.9564,3046.9564,3046.9564,3046.9564,3046.3768,3046.3768,3046.3768,3046.3768,3133.5101,3133.5101
2011-07,,3254.3848,3259.5137,3256.1157,3241.1254,3241.1254,3241.1254,3241.1254,3245.2346,3245.2346,3245.2346,3245.2346,3352.2432,3352.2432
2011-10,,,3322.9313,3317.3677,3310.6575,3310.6575,3310.6575,3310.6575,3301.6910,3301.6910,3301.6910,3301.6910,3378.9082,3378.9082
2012-01,,,,3378.2642,3371.2371,3360.7437,3362.1176,3365.1605,3358.5721,3358.5721,3358.5721,3358.5721,3430.2200,3430.2200
2012-04,,,,,3061.5136,3052.0332,3052.9462,3053.3490,3052.5463,3052.5463,3052.5463,3052.5463,3116.7171,3116.7171
2012-07,,,,,,3265.7143,3266.7062,3267.6456,3278.7395,3278.7395,3278.7395,3278.7395,3358.5542,3358.5542
2012-10,,,,,,,3316.7598,3315.6479,3321.0262,3321.0262,3321.0262,3321.0262,3387.4289,3387.4289
2013-01,,,,,,,,3344.8123,3337.5178,3325.8367,3317.5214,3315.4925,3374.9934,3374.9934
2013-04,,,,,,,,,3070.8854,3070.0707,3070.7684,3069.7292,3117.8791,3117.8791
2013-07,,,,,,,,,,3299.1302,3295.4558,3297.6544,3369.9606,3369.9606
2013-10,,,,,,,,,,,3334.8444,3336.4614,3393.9046,3393.9046
2014-01,,,,,,,,,,,,3410.1792,3460.0641,3473.3699
2014-04,,,,,,,,,,,,,3162.2095,3160.3899
2014-07,,,,,,,,,,,,,,3410.2674
