"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,1.98,2.153,2.153,2.153
2000-04,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.169,2.169,2.169
2000-07,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.169,2.169,2.169
2000-10,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.170,2.170,2.170
2001-01,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.188,2.188,2.188
2001-04,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.189,2.189,2.189
2001-07,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.03,2.03,2.03,2.03,2.192,2.192,2.192
2001-10,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.200,2.200,2.200
2002-01,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.208,2.208,2.208
2002-04,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.217,2.217,2.217
2002-07,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.211,2.211,2.211
2002-10,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.206,2.206,2.206
2003-01,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.230,2.230,2.230
2003-04,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.230,2.230,2.230
2003-07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.239,2.239,2.239
2003-10,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.241,2.241,2.241
2004-01,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.199,2.199,2.199
2004-04,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.211,2.211,2.211
2004-07,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.188,2.188,2.188
2004-10,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.190,2.190,2.190
2005-01,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.210,2.210,2.210
2005-04,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.06,2.06,2.06,2.06,2.200,2.200,2.200
2005-07,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.193,2.193,2.193
2005-10,2.05,2.05,2.05,2.05,2.06,2.06,2.06,2.06,2.05,2.05,2.05,2.05,2.205,2.205,2.205
2006-01,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.215,2.215,2.215
2006-04,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.236,2.236,2.236
2006-07,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.254,2.254,2.254
2006-10,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.278,2.278,2.278
2007-01,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.262,2.262,2.262
2007-04,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.09,2.09,2.09,2.09,2.257,2.257,2.257
2007-07,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.258,2.258,2.258
2007-10,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.260,2.260,2.260
2008-01,2.09,2.09,2.09,2.09,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.272,2.272,2.272
2008-04,2.11,2.11,2.11,2.11,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.283,2.283,2.283
2008-07,2.16,2.16,2.16,2.16,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.336,2.336,2.336
2008-10,2.07,2.07,2.07,2.07,2.11,2.11,2.11,2.11,2.10,2.10,2.10,2.10,2.246,2.246,2.246
2009-01,2.03,2.03,2.03,2.03,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.06,2.191,2.191,2.191
2009-04,2.04,2.04,2.04,2.04,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.203,2.203,2.203
2009-07,2.08,2.08,2.08,2.08,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.238,2.238,2.238
2009-10,2.08,2.08,2.08,2.08,2.13,2.13,2.13,2.13,2.12,2.12,2.12,2.12,2.238,2.238,2.238
2010-01,2.07,2.07,2.07,2.07,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.232,2.232,2.232
2010-04,2.08,2.08,2.08,2.08,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.258,2.258,2.258
2010-07,2.09,2.09,2.09,2.09,2.14,2.14,2.14,2.14,2.16,2.16,2.16,2.16,2.264,2.264,2.264
2010-10,2.11,2.11,2.11,2.11,2.16,2.16,2.16,2.16,2.17,2.17,2.17,2.17,2.259,2.259,2.259
2011-01,2.16,2.16,2.16,2.16,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.317,2.317,2.317
2011-04,2.17,2.18,2.18,2.18,2.24,2.24,2.24,2.24,2.23,2.23,2.23,2.23,2.339,2.339,2.339
2011-07,,2.18,2.19,2.19,2.25,2.25,2.25,2.25,2.24,2.24,2.24,2.24,2.356,2.356,2.356
2011-10,,,2.22,2.21,2.27,2.27,2.27,2.27,2.24,2.24,2.24,2.24,2.373,2.373,2.373
2012-01,,,,2.23,2.30,2.31,2.31,2.31,2.28,2.28,2.28,2.28,2.383,2.383,2.383
2012-04,,,,,2.32,2.32,2.33,2.33,2.30,2.30,2.30,2.30,2.401,2.401,2.401
2012-07,,,,,,2.33,2.35,2.35,2.33,2.33,2.33,2.33,2.417,2.417,2.417
2012-10,,,,,,,2.37,2.39,2.36,2.36,2.36,2.36,2.436,2.436,2.436
2013-01,,,,,,,,2.39,2.37,2.37,2.37,2.37,2.441,2.441,2.441
2013-04,,,,,,,,,2.38,2.40,2.40,2.39,2.459,2.459,2.459
2013-07,,,,,,,,,,2.41,2.41,2.40,2.480,2.480,2.480
2013-10,,,,,,,,,,,2.43,2.41,2.497,2.497,2.497
2014-01,,,,,,,,,,,,2.46,2.558,2.555,2.555
2014-04,,,,,,,,,,,,,2.543,2.537,2.532
2014-07,,,,,,,,,,,,,,2.582,2.602
2014-10,,,,,,,,,,,,,,,2.592
