"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,90.53,86.09,86.09,86.09,86.09,86.09,86.09,86.09,86.09,86.09,86.09,86.09,86.09,78.75,78.75,78.75
1999-07,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,77.45,77.45,77.45,77.45,77.45,77.45,77.45,77.45,77.45,77.45,77.45,77.45,70.58,70.58,70.58
1999-10,94.58,94.58,94.58,94.58,94.58,94.58,94.58,94.58,94.58,94.58,94.58,94.58,94.58,94.58,94.58,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,86.88,79.31,79.31,79.31
2000-01,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,88.91,88.91,88.91,88.91,88.91,88.91,88.91,88.91,88.91,88.91,88.91,88.91,81.57,81.57,81.57
2000-04,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.57,90.52,90.52,90.52
2000-07,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,86.03,86.03,86.03
2000-10,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,87.09,87.09,87.09
2001-01,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,84.19,84.19,84.19,84.19,84.19,84.19,84.19,84.19,84.19,84.19,84.19,84.19,77.24,77.24,77.24
2001-04,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,90.47,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,86.62,79.45,79.45,79.45
2001-07,76.34,76.34,76.34,76.34,76.34,76.34,76.34,76.34,76.34,76.34,76.34,76.34,76.34,76.34,76.34,75.85,75.85,75.85,75.85,75.85,75.85,75.85,75.85,75.85,75.85,75.85,75.85,69.40,69.40,69.40
2001-10,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,83.31,82.10,82.10,82.10,82.10,82.10,82.10,82.10,82.10,82.10,82.10,82.10,82.10,74.96,74.96,74.96
2002-01,66.96,66.96,66.96,66.96,66.96,66.96,66.96,66.96,66.96,66.96,66.96,66.96,66.96,66.96,66.96,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,60.06,60.06,60.06
2002-04,91.04,91.04,91.04,91.04,91.04,91.04,91.04,91.04,91.04,91.04,91.04,91.04,91.04,91.04,91.04,86.12,86.12,86.12,86.12,86.12,86.12,86.12,86.12,86.12,86.12,86.12,86.12,78.75,78.75,78.75
2002-07,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,64.46,64.46,64.46
2002-10,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,80.62,73.33,73.33,73.33
2003-01,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,75.52,75.52,75.52,75.52,75.52,75.52,75.52,75.52,75.52,75.52,75.52,75.52,69.51,69.51,69.51
2003-04,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,97.96,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,84.25,84.25,84.25
2003-07,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,84.43,84.43,84.43,84.43,84.43,84.43,84.43,84.43,84.43,84.43,84.43,84.43,77.35,77.35,77.35
2003-10,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,88.26,81.08,81.08,81.08
2004-01,85.39,85.39,85.39,86.45,86.45,86.45,86.45,86.45,86.45,86.45,86.45,86.45,86.45,86.45,86.45,79.84,79.84,79.84,79.84,79.84,79.84,79.84,79.84,79.84,79.84,79.84,79.84,73.39,73.39,73.39
2004-04,109.10,109.10,109.10,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,109.54,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,101.67,93.43,93.43,93.43
2004-07,93.53,93.53,93.53,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,92.38,88.08,88.08,88.08,88.08,88.08,88.08,88.08,88.08,88.08,88.08,88.08,88.08,80.67,80.67,80.67
2004-10,113.61,113.61,113.61,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70,98.77,98.77,98.77
2005-01,92.50,92.50,92.50,95.09,95.09,95.09,95.09,94.56,94.56,94.56,94.56,94.56,94.56,94.56,94.56,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,81.36,81.36,81.36
2005-04,116.13,116.13,116.13,116.43,116.43,116.43,116.43,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,99.53,99.53,99.53
2005-07,97.16,97.16,97.16,97.20,97.20,97.20,97.20,97.11,97.11,97.11,97.11,97.11,97.11,97.11,97.11,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,91.95,84.11,84.11,84.11
2005-10,120.26,120.26,120.26,117.04,117.04,117.04,117.04,117.04,117.04,117.04,117.04,117.04,117.04,117.04,117.04,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,111.26,101.75,101.75,101.75
2006-01,97.65,97.65,97.65,102.02,102.02,102.02,102.02,103.26,103.26,103.26,103.26,103.18,103.18,103.18,103.18,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,90.64,90.64,90.64
2006-04,127.85,127.85,127.85,135.48,135.48,135.48,135.48,136.90,136.90,136.90,136.90,137.08,137.08,137.08,137.08,129.58,129.58,129.58,129.58,129.58,129.58,129.58,129.58,129.58,129.58,129.58,129.58,118.78,118.78,118.78
2006-07,110.58,110.58,110.58,115.02,115.02,115.02,115.02,116.10,116.10,116.10,116.10,115.75,115.75,115.75,115.75,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,99.57,99.57,99.57
2006-10,119.26,119.26,119.26,126.81,126.81,126.81,126.81,128.41,128.41,128.41,128.41,127.54,127.54,127.54,127.54,119.57,119.57,119.57,119.57,119.57,119.57,119.57,119.57,119.57,119.57,119.57,119.57,109.30,109.30,109.30
2007-01,,,,107.86,107.86,107.86,107.86,121.47,121.47,121.47,121.47,120.80,120.80,120.80,120.80,115.51,115.51,115.51,115.51,115.51,115.51,115.51,115.51,115.51,115.51,115.51,115.51,105.99,105.99,105.99
2007-04,,,,130.13,130.13,130.13,130.13,141.69,141.69,141.69,141.69,140.85,140.85,140.85,140.85,132.48,132.48,132.48,132.48,132.48,132.48,132.48,132.48,132.48,132.48,132.48,132.48,121.59,121.59,121.59
2007-07,,,,105.63,105.63,105.63,105.63,116.93,116.93,116.93,116.93,115.75,115.75,115.75,115.75,108.83,108.83,108.83,108.83,108.83,108.83,108.83,108.83,108.83,108.83,108.83,108.83,99.17,99.17,99.17
2007-10,,,,124.91,124.91,124.91,124.91,132.69,132.69,132.69,132.69,130.91,130.91,130.91,130.91,126.13,126.13,126.13,126.13,126.13,126.13,126.13,126.13,126.13,126.13,126.13,126.13,114.77,114.77,114.77
2008-01,,,,,,,,116.21,116.21,116.21,116.21,114.43,114.43,114.43,114.43,109.14,109.14,109.14,109.14,108.66,108.66,108.66,108.66,108.66,108.66,108.66,108.66,99.13,99.13,99.13
2008-04,,,,,,,,135.01,135.01,135.01,135.01,137.23,137.23,137.23,137.23,130.25,130.25,130.25,130.25,129.77,129.77,129.77,129.77,129.77,129.77,129.77,129.77,118.54,118.54,118.54
2008-07,,,,,,,,125.28,125.28,125.28,125.28,126.83,126.83,126.83,126.83,119.26,119.26,119.26,119.26,119.09,119.09,119.09,119.09,119.09,119.09,119.09,119.09,107.77,107.77,107.77
2008-10,,,,,,,,121.12,121.12,121.12,121.12,118.59,118.59,118.59,118.59,111.07,111.07,111.07,111.07,110.83,110.83,110.83,110.83,110.83,110.83,110.83,110.83,100.61,100.61,100.61
2009-01,,,,,,,,,,,,81.62,81.62,81.62,81.62,72.97,72.97,72.97,72.97,73.74,73.74,73.74,73.74,73.74,73.74,73.74,73.74,67.13,67.13,67.13
2009-04,,,,,,,,,,,,96.70,96.70,96.70,96.70,92.54,92.54,92.54,92.54,92.75,92.75,92.75,92.75,92.59,92.59,92.59,92.59,85.71,85.71,85.71
2009-07,,,,,,,,,,,,93.40,93.40,93.40,93.40,89.84,89.84,89.84,89.84,90.04,90.04,90.04,90.04,89.97,89.97,89.97,89.97,82.69,82.69,82.69
2009-10,,,,,,,,,,,,95.87,95.87,95.87,95.87,98.35,98.35,98.35,98.35,97.92,97.92,97.92,97.92,97.60,97.60,97.60,97.60,90.21,90.21,90.21
2010-01,,,,,,,,,,,,,,,,97.84,97.84,97.84,97.84,96.51,96.51,96.51,96.51,95.94,95.94,95.94,95.94,89.82,89.82,89.82
2010-04,,,,,,,,,,,,,,,,121.67,121.67,121.67,121.67,119.13,119.13,119.13,119.13,118.22,118.22,118.22,118.22,108.76,108.76,108.76
2010-07,,,,,,,,,,,,,,,,100.38,100.38,100.38,100.38,98.25,98.25,98.25,98.25,97.69,97.69,97.69,97.69,88.75,88.75,88.75
2010-10,,,,,,,,,,,,,,,,128.42,128.42,128.42,128.42,125.87,125.87,125.87,125.87,125.28,125.28,125.28,125.28,112.67,112.67,112.67
2011-01,,,,,,,,,,,,,,,,,,,,104.25,104.25,104.25,104.25,102.27,102.27,102.27,102.27,93.93,93.93,93.93
2011-04,,,,,,,,,,,,,,,,,,,,118.23,118.23,118.23,118.23,112.83,112.83,112.83,112.83,104.73,104.73,104.73
2011-07,,,,,,,,,,,,,,,,,,,,102.44,102.44,102.44,102.44,98.49,98.49,98.49,98.49,90.69,90.69,90.69
2011-10,,,,,,,,,,,,,,,,,,,,111.20,111.20,111.20,111.20,104.79,104.79,104.79,104.79,95.95,95.95,95.95
2012-01,,,,,,,,,,,,,,,,,,,,,,,,90.76,90.76,90.76,90.76,84.51,84.51,84.51
2012-04,,,,,,,,,,,,,,,,,,,,,,,,96.12,96.12,96.12,96.12,91.31,91.31,91.31
2012-07,,,,,,,,,,,,,,,,,,,,,,,,86.33,86.33,86.33,86.33,80.79,80.79,80.79
2012-10,,,,,,,,,,,,,,,,,,,,,,,,88.12,88.12,88.12,88.12,84.67,84.67,84.67
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.25,74.25,74.25
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.55,89.55,89.55
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.47,79.47,79.47
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.06,93.06,93.06
