"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
2008-01,,,,,2806.6570,2795.6409,2799.1016,2801.3304,2801.3304,2797.8327,2797.8327,2797.8327,2797.8327,2794.4754,2794.4754,2794.4754,2794.4754,2796.0597,2796.0597,2796.0597,2796.0597,2794.4107,2794.4107,2794.4107,2794.4107,2794.4107,2794.4107,2794.4107,2794.4107,2864.0522,2864.0522
2008-04,,,,,,2685.1326,2679.9710,2682.6240,2682.6240,2681.2256,2681.2256,2681.2256,2681.2256,2679.6882,2679.6882,2679.6882,2679.6882,2687.7860,2687.7860,2687.7860,2687.7860,2685.9387,2685.9387,2685.9387,2685.9387,2685.9387,2685.9387,2685.9387,2685.9387,2741.2778,2741.2778
2008-07,,,,,,,2796.3522,2799.0816,2799.0816,2803.1640,2803.1640,2803.1640,2803.1640,2800.8926,2800.8926,2800.8926,2800.8926,2810.2504,2810.2504,2810.2504,2810.2504,2809.8768,2809.8768,2809.8768,2809.8768,2809.8768,2809.8768,2809.8768,2809.8768,2873.2399,2873.2399
2008-10,,,,,,,,2657.6820,2648.3568,2646.9504,2646.9504,2646.9504,2646.9504,2637.3789,2637.3789,2637.3789,2637.3789,2636.7583,2636.7583,2636.7583,2636.7583,2639.0233,2639.0233,2639.0233,2639.0233,2639.0233,2639.0233,2639.0233,2639.0233,2788.8628,2788.8628
2009-01,,,,,,,,,2504.4696,2506.7712,2501.2122,2559.8939,2559.8939,2562.2697,2562.2697,2562.2697,2562.2697,2590.9673,2590.9673,2590.9673,2590.9673,2595.3287,2595.3287,2595.3287,2595.3287,2593.9351,2593.9351,2593.9351,2593.9351,2684.7891,2684.7891
2009-04,,,,,,,,,,2265.7320,2228.7447,2277.3676,2277.3676,2280.5244,2280.5244,2280.5244,2280.5244,2299.6277,2299.6277,2299.6277,2299.6277,2307.2181,2307.2181,2307.2181,2307.2181,2305.6591,2305.6591,2305.6591,2305.6591,2362.1875,2362.1875
2009-07,,,,,,,,,,,2426.3850,2484.8546,2483.6102,2488.4275,2488.4275,2488.4275,2488.4275,2485.7384,2485.7384,2485.7384,2485.7384,2496.7206,2496.7206,2496.7206,2496.7206,2494.3336,2494.3336,2494.3336,2494.3336,2575.3909,2575.3909
2009-10,,,,,,,,,,,,2550.8196,2564.7480,2563.1376,2563.1376,2563.1376,2563.1376,2564.6512,2564.6512,2564.6512,2564.6512,2585.3288,2585.3288,2585.3288,2585.3288,2577.5002,2577.5002,2577.5002,2577.5002,2620.8886,2620.8886
2010-01,,,,,,,,,,,,,2522.1699,2540.4976,2542.6170,2542.6170,2543.3508,2543.8716,2543.8716,2543.8716,2543.8716,2554.1838,2554.1838,2554.1838,2554.1838,2544.5069,2544.5069,2544.5069,2544.5069,2586.9118,2586.9118
2010-04,,,,,,,,,,,,,,2387.1366,2401.8150,2403.1230,2404.1850,2392.5069,2392.5069,2392.5069,2392.5069,2405.2892,2405.2892,2405.2892,2405.2892,2401.1768,2401.1768,2401.1768,2401.1768,2433.9511,2433.9511
2010-07,,,,,,,,,,,,,,,2632.6200,2631.5520,2632.5642,2621.5605,2621.5605,2621.5605,2621.5605,2636.8373,2636.8373,2636.8373,2636.8373,2630.0786,2630.0786,2630.0786,2630.0786,2671.9636,2671.9636
2010-10,,,,,,,,,,,,,,,,2720.3748,2725.1380,2726.7439,2726.7439,2726.7439,2726.7439,2743.4120,2743.4120,2743.4120,2743.4120,2737.5769,2737.5769,2737.5769,2737.5769,2783.1122,2783.1122
2011-01,,,,,,,,,,,,,,,,,2701.6488,2695.0376,2701.8172,2700.9205,2707.4961,2715.2816,2715.2816,2715.2816,2715.2816,2708.6402,2708.6402,2708.6402,2708.6402,2760.7070,2760.7070
2011-04,,,,,,,,,,,,,,,,,,2474.4168,2492.2474,2490.3759,2486.4804,2491.5556,2491.5556,2491.5556,2491.5556,2486.1177,2486.1177,2486.1177,2486.1177,2537.6784,2537.6784
2011-07,,,,,,,,,,,,,,,,,,,2700.9615,2704.5352,2705.4911,2712.2497,2712.2497,2712.2497,2712.2497,2708.1695,2708.1695,2708.1695,2708.1695,2774.0916,2774.0916
2011-10,,,,,,,,,,,,,,,,,,,,2760.4529,2735.4363,2746.4961,2746.4961,2746.4961,2746.4961,2743.4595,2743.4595,2743.4595,2743.4595,2806.1569,2806.1569
2012-01,,,,,,,,,,,,,,,,,,,,,2790.7554,2797.3972,2801.5586,2785.8582,2785.5971,2779.3921,2779.3921,2779.3921,2779.3921,2851.1906,2851.1906
2012-04,,,,,,,,,,,,,,,,,,,,,,2526.7325,2529.1187,2470.5327,2468.9939,2464.0996,2464.0996,2464.0996,2464.0996,2520.5386,2520.5386
2012-07,,,,,,,,,,,,,,,,,,,,,,,2603.3116,2670.8275,2670.1630,2669.0179,2669.0179,2669.0179,2669.0179,2739.6581,2739.6581
2012-10,,,,,,,,,,,,,,,,,,,,,,,,2686.8816,2721.4324,2715.2911,2715.2911,2715.2911,2715.2911,2779.3618,2779.3618
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,2710.2121,2696.7519,2687.2399,2683.4099,2683.9417,2759.3330,2759.3330
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,2524.6867,2525.1840,2529.0180,2529.3289,2585.5010,2585.5010
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2747.7137,2751.3341,2752.0399,2816.7427,2816.7427
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744.4826,2752.9148,2803.3814,2803.3814
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798.9570,2853.6379,2855.9967
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593.3156,2595.1464
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842.3907
