"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
2010-04,,,,,,,,,,,,,,669.0518,673.1589,674.0647,671.9477,729.4600,729.4589,729.4600,727.4100,733.6300,733.6300,733.3108,733.3108,730.5919,730.5919,730.5919,730.5919,700.1860,700.1860
2010-07,,,,,,,,,,,,,,,677.4191,679.7611,679.0711,736.2600,736.2642,736.2600,737.5400,743.2800,743.2800,740.8174,740.8174,737.0341,737.0341,737.0341,737.0341,705.0617,705.0617
2010-10,,,,,,,,,,,,,,,,672.1653,676.5849,738.2500,738.2492,738.2500,743.1600,744.7900,744.7900,745.9563,745.9563,741.6064,741.6064,741.6064,741.6064,713.9575,713.9575
2011-01,,,,,,,,,,,,,,,,,686.6589,743.3900,748.4725,747.9100,742.9400,745.0300,745.0300,748.0600,748.0600,744.3113,744.3113,744.3113,744.3113,712.2119,712.2119
2011-04,,,,,,,,,,,,,,,,,,744.7600,747.9093,745.4100,740.7700,745.3000,745.3000,744.3465,744.3465,742.6640,742.6640,742.6640,742.6640,708.9980,708.9980
2011-07,,,,,,,,,,,,,,,,,,,749.3804,747.8200,750.3300,750.4600,750.4600,746.0572,746.0572,747.1649,747.1649,747.1649,747.1649,708.8443,708.8443
2011-10,,,,,,,,,,,,,,,,,,,,740.5900,747.3500,744.1700,744.1700,746.5050,746.5050,748.3798,748.3798,748.3798,748.3798,708.0947,708.0947
2012-01,,,,,,,,,,,,,,,,,,,,,771.3000,765.6900,758.0500,762.2853,762.1837,762.8371,762.8371,762.8371,762.8371,719.6254,719.6254
2012-04,,,,,,,,,,,,,,,,,,,,,,753.0100,751.2700,749.6953,749.4259,750.5106,750.5106,750.5106,750.5106,707.6892,707.6892
2012-07,,,,,,,,,,,,,,,,,,,,,,,753.6400,749.7054,749.9174,752.0302,752.0302,752.0302,752.0302,704.7271,704.7271
2012-10,,,,,,,,,,,,,,,,,,,,,,,,743.8250,747.1837,747.6481,747.6481,747.6481,747.6481,704.7923,704.7923
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,751.3019,748.5071,743.2753,741.5343,741.9236,695.5760,695.5760
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,753.6796,753.2070,753.6298,753.8993,706.1561,706.1561
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,760.8968,761.7072,762.4567,710.9406,710.9406
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.6743,753.9973,707.0790,707.0790
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0445,716.1829,719.0442
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.1548,713.8467
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.1174
