"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-01,94.10,94.10,94.10,94.10,94.12,94.12,94.12,94.12,94.19,94.19,94.19,94.19,93.51,93.51,93.51
1996-04,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.36,94.36,94.36,94.36,93.69,93.69,93.69
1996-07,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.33,94.33,94.33,94.33,93.90,93.90,93.90
1996-10,94.28,94.28,94.28,94.28,94.27,94.27,94.27,94.27,94.26,94.26,94.26,94.26,93.89,93.89,93.89
1997-01,93.47,93.47,93.47,93.47,93.48,93.48,93.48,93.48,93.51,93.51,93.51,93.51,92.77,92.77,92.77
1997-04,94.19,94.19,94.19,94.19,94.19,94.19,94.19,94.19,94.16,94.16,94.16,94.16,93.92,93.92,93.92
1997-07,93.39,93.39,93.39,93.39,93.40,93.40,93.40,93.40,93.36,93.36,93.36,93.36,93.24,93.24,93.24
1997-10,93.22,93.22,93.22,93.22,93.22,93.22,93.22,93.22,93.21,93.21,93.21,93.21,93.00,93.00,93.00
1998-01,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.71,93.71,93.71,93.71,93.26,93.26,93.26
1998-04,93.56,93.56,93.56,93.56,93.56,93.56,93.56,93.56,93.54,93.54,93.54,93.54,93.38,93.38,93.38
1998-07,94.57,94.57,94.57,94.57,94.58,94.58,94.58,94.58,94.54,94.54,94.54,94.54,94.53,94.53,94.53
1998-10,95.82,95.82,95.82,95.82,95.81,95.81,95.81,95.81,95.85,95.85,95.85,95.85,95.28,95.28,95.28
1999-01,95.58,95.58,95.58,95.58,95.57,95.57,95.57,95.57,95.57,95.57,95.57,95.57,95.04,95.04,95.04
1999-04,95.82,95.82,95.82,95.82,95.85,95.85,95.85,95.85,95.83,95.83,95.83,95.83,95.46,95.46,95.46
1999-07,96.50,96.50,96.50,96.50,96.49,96.49,96.49,96.49,96.46,96.46,96.46,96.46,96.11,96.11,96.11
1999-10,97.43,97.43,97.43,97.43,97.41,97.41,97.41,97.41,97.48,97.48,97.48,97.48,97.52,97.52,97.52
2000-01,99.13,99.13,99.13,99.13,99.12,99.12,99.12,99.12,99.09,99.09,99.09,99.09,99.59,99.59,99.59
2000-04,98.95,98.95,98.95,98.95,98.99,98.99,98.99,98.99,98.95,98.95,98.95,98.95,99.19,99.19,99.19
2000-07,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,98.97,98.97,98.97,98.97,99.11,99.11,99.11
2000-10,98.94,98.94,98.94,98.94,98.92,98.92,98.92,98.92,99.02,99.02,99.02,99.02,98.76,98.76,98.76
2001-01,98.50,98.50,98.50,98.50,98.48,98.48,98.48,98.48,98.44,98.44,98.44,98.44,98.00,98.00,98.00
2001-04,98.43,98.43,98.43,98.43,98.47,98.47,98.47,98.47,98.43,98.43,98.43,98.43,97.42,97.42,97.42
2001-07,98.52,98.52,98.52,98.52,98.50,98.50,98.50,98.50,98.46,98.46,98.46,98.46,97.51,97.51,97.51
2001-10,99.03,99.03,99.03,99.03,99.02,99.02,99.02,99.02,99.13,99.13,99.13,99.13,98.06,98.06,98.06
2002-01,96.94,96.94,96.94,96.94,96.95,96.95,96.95,96.95,96.91,96.91,96.91,96.91,96.35,96.35,96.35
2002-04,97.05,97.05,97.05,97.05,97.05,97.05,97.05,97.05,97.01,97.01,97.01,97.01,96.20,96.20,96.20
2002-07,96.75,96.75,96.75,96.75,96.74,96.74,96.74,96.74,96.70,96.70,96.70,96.70,95.96,95.96,95.96
2002-10,95.98,95.98,95.98,95.98,95.98,95.98,95.98,95.98,96.09,96.09,96.09,96.09,95.10,95.10,95.10
2003-01,96.14,96.14,96.14,96.14,96.16,96.16,96.16,96.16,96.12,96.12,96.12,96.12,95.01,95.01,95.01
2003-04,96.32,96.32,96.32,96.32,96.30,96.30,96.30,96.30,96.27,96.27,96.27,96.27,94.77,94.77,94.77
2003-07,97.29,97.29,97.29,97.29,97.28,97.28,97.28,97.28,97.26,97.26,97.26,97.26,96.08,96.08,96.08
2003-10,97.18,97.18,97.18,97.18,97.19,97.19,97.19,97.19,97.27,97.27,97.27,97.27,95.39,95.39,95.39
2004-01,98.58,98.58,98.58,98.58,98.61,98.61,98.61,98.61,98.58,98.58,98.58,98.58,97.28,97.28,97.28
2004-04,98.80,98.80,98.80,98.80,98.79,98.79,98.79,98.79,98.77,98.77,98.77,98.77,97.86,97.86,97.86
2004-07,98.90,98.90,98.90,98.90,98.89,98.89,98.89,98.89,98.88,98.88,98.88,98.88,97.63,97.63,97.63
2004-10,99.34,99.34,99.34,99.34,99.35,99.35,99.35,99.35,99.40,99.40,99.40,99.40,97.55,97.55,97.55
2005-01,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,97.24,97.24,97.24
2005-04,99.91,99.91,99.91,99.91,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,97.92,97.92,97.92
2005-07,99.72,99.72,99.72,99.72,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.69,97.95,97.95,97.95
2005-10,100.94,100.94,100.94,100.94,100.95,100.95,100.95,100.95,100.95,100.95,100.95,100.95,98.90,98.90,98.90
2006-01,101.61,101.61,101.61,101.61,101.64,101.64,101.64,101.64,101.65,101.65,101.65,101.65,99.75,99.75,99.75
2006-04,101.50,101.50,101.50,101.50,101.52,101.52,101.52,101.52,101.51,101.51,101.51,101.51,99.54,99.54,99.54
2006-07,101.94,101.94,101.94,101.94,101.92,101.92,101.92,101.92,101.92,101.92,101.92,101.92,99.61,99.61,99.61
2006-10,102.69,102.69,102.69,102.69,102.65,102.65,102.65,102.65,102.66,102.66,102.66,102.66,100.44,100.44,100.44
2007-01,103.88,103.88,103.88,103.88,103.95,103.95,103.95,103.95,103.94,103.94,103.94,103.94,100.76,100.76,100.76
2007-04,103.57,103.57,103.57,103.57,103.60,103.60,103.60,103.60,103.59,103.59,103.59,103.59,100.86,100.86,100.86
2007-07,104.23,104.23,104.23,104.23,104.22,104.22,104.22,104.22,104.20,104.20,104.20,104.20,101.27,101.27,101.27
2007-10,104.29,104.29,104.29,104.29,104.19,104.19,104.19,104.19,104.23,104.23,104.23,104.23,101.14,101.14,101.14
2008-01,104.72,104.72,104.72,104.72,105.50,105.50,105.50,105.50,105.47,105.47,105.47,105.47,102.90,102.90,102.90
2008-04,106.66,106.66,106.66,106.66,107.06,107.06,107.06,107.06,107.06,107.06,107.06,107.06,103.94,103.94,103.94
2008-07,105.90,105.90,105.90,105.90,106.40,106.40,106.40,106.40,106.34,106.34,106.34,106.34,103.66,103.66,103.66
2008-10,105.36,105.36,105.36,105.36,105.32,105.32,105.32,105.32,105.39,105.39,105.39,105.39,103.52,103.52,103.52
2009-01,106.18,106.18,106.18,106.18,104.20,104.20,104.20,104.20,104.20,104.20,104.20,104.20,100.78,100.78,100.78
2009-04,106.10,106.10,106.10,106.10,104.26,104.26,104.26,104.26,104.42,104.42,104.42,104.42,100.67,100.67,100.67
2009-07,106.08,106.08,106.08,106.08,104.30,104.30,104.30,104.30,104.33,104.33,104.33,104.33,100.50,100.50,100.50
2009-10,107.64,107.64,107.64,107.64,105.09,105.09,105.09,105.09,105.36,105.36,105.36,105.36,100.60,100.60,100.60
2010-01,107.80,107.80,107.80,107.80,104.48,104.48,104.48,104.48,105.16,105.16,105.16,105.16,100.12,100.12,100.12
2010-04,107.58,107.58,107.58,107.58,103.89,103.89,103.89,103.89,104.74,104.74,104.74,104.74,99.82,99.82,99.82
2010-07,107.89,107.89,107.89,107.89,103.91,103.91,103.91,103.91,104.92,104.92,104.92,104.92,99.61,99.61,99.61
2010-10,107.51,107.51,107.51,107.51,103.47,103.47,103.47,103.47,104.64,104.64,104.64,104.64,100.14,100.14,100.14
2011-01,107.31,107.14,107.02,107.06,103.44,103.44,103.44,103.44,104.91,104.91,104.91,104.91,101.82,101.82,101.82
2011-04,106.75,106.75,106.09,105.97,103.07,103.07,103.07,103.07,104.42,104.42,104.42,104.42,100.73,100.73,100.73
2011-07,,106.35,106.21,106.34,103.23,103.23,103.23,103.23,105.02,105.02,105.02,105.02,100.11,100.11,100.11
2011-10,,,107.09,107.55,103.98,103.98,103.98,103.98,106.24,106.24,106.24,106.24,99.87,99.87,99.87
2012-01,,,,108.22,104.47,104.51,104.38,104.69,107.01,107.01,107.01,107.01,101.02,101.02,101.02
2012-04,,,,,104.01,104.09,104.17,104.70,106.75,106.75,106.75,106.75,100.63,100.63,100.63
2012-07,,,,,,104.00,104.58,104.94,106.90,106.90,106.90,106.90,101.02,101.02,101.02
2012-10,,,,,,,104.12,104.00,106.27,106.27,106.27,106.27,100.33,100.33,100.33
2013-01,,,,,,,,103.82,106.01,105.28,105.35,105.32,98.51,98.51,98.51
2013-04,,,,,,,,,106.31,105.91,106.07,106.19,99.34,99.34,99.34
2013-07,,,,,,,,,,105.58,105.70,106.36,99.74,99.74,99.74
2013-10,,,,,,,,,,,105.94,106.27,99.03,99.03,99.03
2014-01,,,,,,,,,,,,105.65,99.26,99.32,99.31
2014-04,,,,,,,,,,,,,98.91,99.30,99.18
2014-07,,,,,,,,,,,,,,100.30,100.31
2014-10,,,,,,,,,,,,,,,100.01
