"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1997-07,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66,70.66
1997-10,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49
1998-01,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11
1998-04,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17,68.17
1998-07,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18,73.18
1998-10,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91,85.91
1999-01,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31,69.31
1999-04,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89,70.89
1999-07,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43,75.43
1999-10,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09,88.09
2000-01,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37,71.37
2000-04,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76,71.76
2000-07,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49,77.49
2000-10,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01
2001-01,72.97,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02,73.02
2001-04,73.06,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15,73.15
2001-07,77.69,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74,77.74
2001-10,92.01,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11
2002-01,75.26,75.33,75.33,75.33,75.33,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46,75.46
2002-04,75.35,75.40,75.40,75.40,75.40,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51,75.51
2002-07,79.75,79.81,79.81,79.81,79.81,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97
2002-10,93.66,93.87,93.87,93.87,93.87,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03,94.03
2003-01,76.60,76.56,76.56,76.56,76.56,76.86,76.86,76.86,76.86,76.90,76.90,76.90,76.90,76.90,76.90,76.90,76.90,76.90,76.90,76.90,76.90,76.90,76.90,76.90,76.90
2003-04,76.20,76.14,76.14,76.14,76.14,76.37,76.37,76.37,76.37,76.43,76.43,76.43,76.43,76.43,76.43,76.43,76.43,76.43,76.43,76.43,76.43,76.43,76.43,76.43,76.43
2003-07,81.72,81.70,81.70,81.70,81.70,81.95,81.95,81.95,81.95,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01,82.01
2003-10,93.45,93.58,93.58,93.58,93.58,93.84,93.84,93.84,93.84,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89
2004-01,76.76,77.04,77.04,77.04,77.04,77.77,77.77,77.77,77.77,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78,77.78
2004-04,77.05,77.34,77.34,77.34,77.34,78.01,78.01,78.01,78.01,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08
2004-07,80.90,81.24,81.24,81.24,81.24,82.01,82.01,82.01,82.01,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97
2004-10,93.59,93.51,93.51,93.51,93.51,94.29,94.29,94.29,94.29,94.26,94.26,94.26,94.26,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29,94.29
2005-01,76.76,76.80,76.82,76.91,76.91,77.43,77.43,77.43,77.43,77.61,77.61,77.61,77.61,77.62,77.62,77.62,77.62,77.60,77.60,77.60,77.60,77.60,77.60,77.60,77.60
2005-04,,76.84,76.75,76.97,76.97,77.52,77.52,77.52,77.52,77.70,77.70,77.70,77.70,77.72,77.72,77.72,77.72,77.68,77.68,77.68,77.68,77.68,77.68,77.68,77.68
2005-07,,,80.26,80.44,80.44,80.98,80.98,80.98,80.98,81.13,81.13,81.13,81.13,81.15,81.15,81.15,81.15,81.09,81.09,81.09,81.09,81.09,81.09,81.09,81.09
2005-10,,,,92.73,92.73,93.05,93.05,93.05,93.05,93.34,93.34,93.34,93.34,93.33,93.33,93.33,93.33,93.29,93.29,93.29,93.29,93.29,93.29,93.29,93.29
2006-01,,,,,76.82,77.19,77.29,77.56,77.63,77.82,77.82,77.82,77.82,77.80,77.80,77.80,77.80,77.74,77.74,77.74,77.74,77.87,77.87,77.87,77.87
2006-04,,,,,,77.35,77.52,77.78,77.86,78.02,78.02,78.02,78.02,78.07,78.07,78.07,78.07,77.98,77.98,77.98,77.98,78.08,78.08,78.08,78.08
2006-07,,,,,,,81.22,81.44,81.44,81.55,81.55,81.55,81.55,81.65,81.65,81.65,81.65,81.56,81.56,81.56,81.56,81.64,81.64,81.64,81.64
2006-10,,,,,,,,94.14,94.01,94.17,94.17,94.17,94.17,94.19,94.19,94.19,94.19,94.12,94.12,94.12,94.12,94.23,94.23,94.23,94.23
2007-01,,,,,,,,,79.18,79.05,79.39,78.97,78.85,79.08,79.08,79.08,79.08,79.03,79.03,79.03,79.03,79.00,79.00,79.00,79.00
2007-04,,,,,,,,,,78.52,78.99,78.66,78.61,78.81,78.81,78.81,78.81,78.74,78.74,78.74,78.74,78.75,78.75,78.75,78.75
2007-07,,,,,,,,,,,82.89,82.77,82.75,82.90,82.90,82.90,82.90,82.85,82.85,82.85,82.85,82.85,82.85,82.85,82.85
2007-10,,,,,,,,,,,,94.24,94.32,94.59,94.59,94.59,94.59,94.39,94.39,94.39,94.39,94.44,94.44,94.44,94.44
2008-01,,,,,,,,,,,,,80.59,80.83,80.83,80.80,80.84,80.94,80.94,80.94,80.94,80.64,80.64,80.64,80.64
2008-04,,,,,,,,,,,,,,81.29,81.43,81.57,81.72,81.86,81.86,81.86,81.86,81.59,81.59,81.59,81.59
2008-07,,,,,,,,,,,,,,,84.64,84.85,84.88,85.03,85.03,85.03,85.03,84.77,84.77,84.77,84.77
2008-10,,,,,,,,,,,,,,,,98.44,98.30,98.60,98.60,98.60,98.60,98.24,98.24,98.24,98.24
2009-01,,,,,,,,,,,,,,,,,83.57,84.16,84.36,84.36,84.53,84.58,84.58,84.58,84.58
2009-04,,,,,,,,,,,,,,,,,,84.93,85.44,85.52,85.70,85.75,85.75,85.75,85.75
2009-07,,,,,,,,,,,,,,,,,,,90.08,90.22,90.43,90.47,90.47,90.47,90.47
2009-10,,,,,,,,,,,,,,,,,,,,102.45,102.70,102.70,102.70,102.70,102.70
2010-01,,,,,,,,,,,,,,,,,,,,,87.86,88.39,88.59,88.54,88.53
2010-04,,,,,,,,,,,,,,,,,,,,,,89.21,88.79,88.66,88.66
2010-07,,,,,,,,,,,,,,,,,,,,,,,92.33,92.12,91.94
2010-10,,,,,,,,,,,,,,,,,,,,,,,,105.44,104.88
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,90.45
