"",2005-11-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
2000-09,2111074,2130367,2130294,2130344,2130344,2130344,2130344,2130344,2130344,2130344,2130344,2130344,2126981,2126981,2126981,2104445,2104445,2104445,2104445,2104445,2104445,2104445,2104445,2104445,2104445,2104201,2104201,2104201,2104201,2104201,2104201,2104201,2104201,2104201,2104201,2104201,2104972,2104972,2104972,2130968,2130968,2130968,2130968,2130968,2130968,2130968,2130968,2130968,2131336,2131336,2131336,2131336,2131336,2131336,2131336,2131336,2131336,2131336,2131336,2131336,2132410,2132410,2132410,2132410,2132410,2132410,2132410,2132410,2132410,2132410,2132410,2135066,2135066,2135066,2135066,2135066,2135066,2135066,2135066,2135066,2135066,2132401,2132401,2132401,2132401,2132401,2132401,2132401,2132401,2132401,2132401,2132401,2131402,2131402,2131402,2131402,2131715,2131715,2131715,2131715,2131148,2131148,2131148,2130339,2130339,2130339,2130339,2130339,2131325,2131325,2131325
2000-10,2105069,2130260,2131503,2131457,2131457,2131457,2131457,2131457,2131457,2131457,2131457,2131457,2128008,2128008,2128008,2097018,2097018,2097018,2097018,2097018,2097018,2097018,2097018,2097018,2097018,2097714,2097714,2097714,2097714,2097714,2097714,2097714,2097714,2097714,2097714,2097714,2097405,2097405,2097405,2133885,2133885,2133885,2133885,2133885,2133885,2133885,2133885,2133885,2134775,2134775,2134775,2134775,2134775,2134775,2134775,2134775,2134775,2134775,2134775,2134775,2134080,2134080,2134080,2134080,2134080,2134080,2134080,2134080,2134080,2134080,2134080,2135375,2135375,2135375,2135375,2135375,2135375,2135375,2135375,2135375,2135375,2134546,2134546,2134546,2134546,2134546,2134546,2134546,2134546,2134546,2134546,2134546,2134729,2134729,2134729,2134729,2136095,2136095,2136095,2136095,2135471,2135471,2135471,2133182,2133182,2133182,2133182,2133182,2134830,2134830,2134830
2000-11,2056418,2109524,2110476,2110293,2110293,2110293,2110293,2110293,2110293,2110293,2110293,2110293,2107658,2107658,2107658,2070025,2070025,2070025,2070025,2070025,2070025,2070025,2070025,2070025,2070025,2070364,2070364,2070364,2070364,2070364,2070364,2070364,2070364,2070364,2070364,2070364,2067242,2067242,2067242,2082892,2082892,2082892,2082892,2082892,2082892,2082892,2082892,2082892,2082683,2082683,2082683,2082683,2082683,2082683,2082683,2082683,2082683,2082683,2082683,2082683,2082792,2082792,2082792,2082792,2082792,2082792,2082792,2082792,2082792,2082792,2082792,2082348,2082348,2082348,2082348,2082348,2082348,2082348,2082348,2082348,2082348,2081877,2081877,2081877,2081877,2081877,2081877,2081877,2081877,2081877,2081877,2081877,2080545,2080545,2080545,2080545,2073837,2073837,2073837,2073837,2079787,2079787,2079787,2080927,2080927,2080927,2080927,2080927,2080990,2080990,2080990
2000-12,2118742,2128939,2129656,2127732,2127732,2127732,2127732,2127732,2127732,2127732,2127732,2127732,2124851,2124851,2124851,2117906,2117906,2117906,2117906,2117906,2117906,2117906,2117906,2117906,2117906,2119424,2119424,2119424,2119424,2119424,2119424,2119424,2119424,2119424,2119424,2119424,2121058,2121058,2121058,2129212,2129212,2129212,2129212,2129212,2129212,2129212,2129212,2129212,2130850,2130850,2130850,2130850,2130850,2130850,2130850,2130850,2130850,2130850,2130850,2130850,2128968,2128968,2128968,2128968,2128968,2128968,2128968,2128968,2128968,2128968,2128968,2126949,2126949,2126949,2126949,2126949,2126949,2126949,2126949,2126949,2126949,2124170,2124170,2124170,2124170,2124170,2124170,2124170,2124170,2124170,2124170,2124170,2124671,2124671,2124671,2124671,2138465,2138465,2138465,2138465,2137975,2137975,2137975,2136458,2136458,2136458,2136458,2136458,2124565,2124565,2124565
2001-01,2123378,2108593,2103761,2105867,2105867,2105867,2105867,2105867,2105867,2105867,2105867,2105867,2105339,2105339,2105339,2129014,2129014,2129014,2129014,2129014,2129014,2129014,2129014,2129014,2129014,2126598,2126598,2126598,2126598,2126598,2126598,2126598,2126598,2126598,2126598,2126598,2122157,2122157,2122157,2107846,2107846,2107846,2107846,2107846,2107846,2107846,2107846,2107846,2107430,2107430,2107430,2107430,2107430,2107430,2107430,2107430,2107430,2107430,2107430,2107430,2104208,2104208,2104208,2104208,2104208,2104208,2104208,2104208,2104208,2104208,2104208,2102408,2102408,2102408,2102408,2102408,2102408,2102408,2102408,2102408,2102408,2107380,2107380,2107380,2107380,2107380,2107380,2107380,2107380,2107380,2107380,2107380,2102444,2102444,2102444,2102444,2126039,2126039,2126039,2126039,2125668,2125668,2125668,2108884,2108884,2108884,2108884,2108884,2102686,2102686,2102686
2001-02,2168091,2144215,2144189,2144248,2144248,2144248,2144248,2144248,2144248,2144248,2144248,2144248,2147657,2147657,2147657,2167972,2167972,2167972,2167972,2167972,2167972,2167972,2167972,2167972,2167972,2165998,2165998,2165998,2165998,2165998,2165998,2165998,2165998,2165998,2165998,2165998,2163530,2163530,2163530,2139080,2139080,2139080,2139080,2139080,2139080,2139080,2139080,2139080,2139401,2139401,2139401,2139401,2139401,2139401,2139401,2139401,2139401,2139401,2139401,2139401,2150297,2150297,2150297,2150297,2150297,2150297,2150297,2150297,2150297,2150297,2150297,2150933,2150933,2150933,2150933,2150933,2150933,2150933,2150933,2150933,2150933,2142218,2142218,2142218,2142218,2142218,2142218,2142218,2142218,2142218,2142218,2142218,2140675,2140675,2140675,2140675,2137254,2137254,2137254,2137254,2135704,2135704,2135704,2136212,2136212,2136212,2136212,2136212,2150433,2150433,2150433
2001-03,2048274,2007651,2008045,2008030,2008030,2008030,2008030,2008030,2008030,2008030,2008030,2008030,2030848,2030848,2030848,2057661,2057661,2057661,2057661,2057661,2057661,2057661,2057661,2057661,2057661,2055633,2055633,2055633,2055633,2055633,2055633,2055633,2055633,2055633,2055633,2055633,2055537,2055537,2055537,2015331,2015331,2015331,2015331,2015331,2015331,2015331,2015331,2015331,2014970,2014970,2014970,2014970,2014970,2014970,2014970,2014970,2014970,2014970,2014970,2014970,2009772,2009772,2009772,2009772,2009772,2009772,2009772,2009772,2009772,2009772,2009772,2008947,2008947,2008947,2008947,2008947,2008947,2008947,2008947,2008947,2008947,2009812,2009812,2009812,2009812,2009812,2009812,2009812,2009812,2009812,2009812,2009812,2011336,2011336,2011336,2011336,2010447,2010447,2010447,2010447,2009665,2009665,2009665,2009828,2009828,2009828,2009828,2009828,2009669,2009669,2009669
2001-04,2058957,2019609,2019286,2019337,2019337,2019337,2019337,2019337,2019337,2019337,2019337,2019337,2020566,2020566,2020566,2051950,2051950,2051950,2051950,2051950,2051950,2051950,2051950,2051950,2051950,2051316,2051316,2051316,2051316,2051316,2051316,2051316,2051316,2051316,2051316,2051316,2053036,2053036,2053036,2019483,2019483,2019483,2019483,2019483,2019483,2019483,2019483,2019483,2019401,2019401,2019401,2019401,2019401,2019401,2019401,2019401,2019401,2019401,2019401,2019401,2018350,2018350,2018350,2018350,2018350,2018350,2018350,2018350,2018350,2018350,2018350,2018815,2018815,2018815,2018815,2018815,2018815,2018815,2018815,2018815,2018815,2025275,2025275,2025275,2025275,2025275,2025275,2025275,2025275,2025275,2025275,2025275,2024243,2024243,2024243,2024243,2020267,2020267,2020267,2020267,2019536,2019536,2019536,2030167,2030167,2030167,2030167,2030167,2018447,2018447,2018447
2001-05,2050717,2030960,2030710,2030731,2030731,2030731,2030731,2030731,2030731,2030731,2030731,2030731,2030981,2030981,2030981,2051171,2051171,2051171,2051171,2051171,2051171,2051171,2051171,2051171,2051171,2053066,2053066,2053066,2053066,2053066,2053066,2053066,2053066,2053066,2053066,2053066,2052226,2052226,2052226,2034370,2034370,2034370,2034370,2034370,2034370,2034370,2034370,2034370,2032907,2032907,2032907,2032907,2032907,2032907,2032907,2032907,2032907,2032907,2032907,2032907,2032602,2032602,2032602,2032602,2032602,2032602,2032602,2032602,2032602,2032602,2032602,2033024,2033024,2033024,2033024,2033024,2033024,2033024,2033024,2033024,2033024,2032179,2032179,2032179,2032179,2032179,2032179,2032179,2032179,2032179,2032179,2032179,2035893,2035893,2035893,2035893,2027368,2027368,2027368,2027368,2026721,2026721,2026721,2026149,2026149,2026149,2026149,2026149,2035325,2035325,2035325
2001-06,1999400,1988997,1988579,1988658,1988658,1988658,1988658,1988658,1988658,1988658,1988658,1988658,1985950,1985950,1985950,1994998,1994998,1994998,1994998,1994998,1994998,1994998,1994998,1994998,1994998,1994929,1994929,1994929,1994929,1994929,1994929,1994929,1994929,1994929,1994929,1994929,1996261,1996261,1996261,1995705,1995705,1995705,1995705,1995705,1995705,1995705,1995705,1995705,1995448,1995448,1995448,1995448,1995448,1995448,1995448,1995448,1995448,1995448,1995448,1995448,1997566,1997566,1997566,1997566,1997566,1997566,1997566,1997566,1997566,1997566,1997566,1996900,1996900,1996900,1996900,1996900,1996900,1996900,1996900,1996900,1996900,1996706,1996706,1996706,1996706,1996706,1996706,1996706,1996706,1996706,1996706,1996706,1998203,1998203,1998203,1998203,1992361,1992361,1992361,1992361,1991706,1991706,1991706,1996124,1996124,1996124,1996124,1996124,1997815,1997815,1997815
2001-07,1992134,1998418,1997417,1997603,1997603,1997603,1997603,1997603,1997603,1997603,1997603,1997603,1993639,1993639,1993639,1983085,1983085,1983085,1983085,1983085,1983085,1983085,1983085,1983085,1983085,1984059,1984059,1984059,1984059,1984059,1984059,1984059,1984059,1984059,1984059,1984059,1987709,1987709,1987709,1999472,1999472,1999472,1999472,1999472,1999472,1999472,1999472,1999472,2000027,2000027,2000027,2000027,2000027,2000027,2000027,2000027,2000027,2000027,2000027,2000027,1999595,1999595,1999595,1999595,1999595,1999595,1999595,1999595,1999595,1999595,1999595,2000131,2000131,2000131,2000131,2000131,2000131,2000131,2000131,2000131,2000131,1999186,1999186,1999186,1999186,1999186,1999186,1999186,1999186,1999186,1999186,1999186,1999719,1999719,1999719,1999719,1998430,1998430,1998430,1998430,1997863,1997863,1997863,1998514,1998514,1998514,1998514,1998514,1999879,1999879,1999879
2001-08,1965630,1982254,1981827,1982160,1982160,1982160,1982160,1982160,1982160,1982160,1982160,1982160,1980324,1980324,1980324,1961075,1961075,1961075,1961075,1961075,1961075,1961075,1961075,1961075,1961075,1960608,1960608,1960608,1960608,1960608,1960608,1960608,1960608,1960608,1960608,1960608,1961802,1961802,1961802,1982469,1982469,1982469,1982469,1982469,1982469,1982469,1982469,1982469,1981381,1981381,1981381,1981381,1981381,1981381,1981381,1981381,1981381,1981381,1981381,1981381,1981661,1981661,1981661,1981661,1981661,1981661,1981661,1981661,1981661,1981661,1981661,1980881,1980881,1980881,1980881,1980881,1980881,1980881,1980881,1980881,1980881,1981643,1981643,1981643,1981643,1981643,1981643,1981643,1981643,1981643,1981643,1981643,1981509,1981509,1981509,1981509,1981303,1981303,1981303,1981303,1980768,1980768,1980768,1979548,1979548,1979548,1979548,1979548,1981745,1981745,1981745
2001-09,1937828,1951279,1950942,1951123,1951123,1951123,1951123,1951123,1951123,1951123,1951123,1951123,1947207,1947207,1947207,1927421,1927421,1927421,1927421,1927421,1927421,1927421,1927421,1927421,1927421,1928222,1928222,1928222,1928222,1928222,1928222,1928222,1928222,1928222,1928222,1928222,1931975,1931975,1931975,1948801,1948801,1948801,1948801,1948801,1948801,1948801,1948801,1948801,1950418,1950418,1950418,1950418,1950418,1950418,1950418,1950418,1950418,1950418,1950418,1950418,1952180,1952180,1952180,1952180,1952180,1952180,1952180,1952180,1952180,1952180,1952180,1956675,1956675,1956675,1956675,1956675,1956675,1956675,1956675,1956675,1956675,1951192,1951192,1951192,1951192,1951192,1951192,1951192,1951192,1951192,1951192,1951192,1950423,1950423,1950423,1950423,1951060,1951060,1951060,1951060,1950579,1950579,1950579,1951680,1951680,1951680,1951680,1951680,1950278,1950278,1950278
2001-10,1952496,1974761,1976173,1976132,1976132,1976132,1976132,1976132,1976132,1976132,1976132,1976132,1973564,1973564,1973564,1951446,1951446,1951446,1951446,1951446,1951446,1951446,1951446,1951446,1951446,1951256,1951256,1951256,1951256,1951256,1951256,1951256,1951256,1951256,1951256,1951256,1948923,1948923,1948923,1976903,1976903,1976903,1976903,1976903,1976903,1976903,1976903,1976903,1976548,1976548,1976548,1976548,1976548,1976548,1976548,1976548,1976548,1976548,1976548,1976548,1975456,1975456,1975456,1975456,1975456,1975456,1975456,1975456,1975456,1975456,1975456,1974723,1974723,1974723,1974723,1974723,1974723,1974723,1974723,1974723,1974723,1975895,1975895,1975895,1975895,1975895,1975895,1975895,1975895,1975895,1975895,1975895,1975638,1975638,1975638,1975638,1977009,1977009,1977009,1977009,1976543,1976543,1976543,1972735,1972735,1972735,1972735,1972735,1976059,1976059,1976059
2001-11,1911439,1947957,1950014,1949724,1949724,1949724,1949724,1949724,1949724,1949724,1949724,1949724,1945623,1945623,1945623,1922091,1922091,1922091,1922091,1922091,1922091,1922091,1922091,1922091,1922091,1922073,1922073,1922073,1922073,1922073,1922073,1922073,1922073,1922073,1922073,1922073,1919393,1919393,1919393,1936986,1936986,1936986,1936986,1936986,1936986,1936986,1936986,1936986,1937068,1937068,1937068,1937068,1937068,1937068,1937068,1937068,1937068,1937068,1937068,1937068,1937840,1937840,1937840,1937840,1937840,1937840,1937840,1937840,1937840,1937840,1937840,1937347,1937347,1937347,1937347,1937347,1937347,1937347,1937347,1937347,1937347,1937651,1937651,1937651,1937651,1937651,1937651,1937651,1937651,1937651,1937651,1937651,1935600,1935600,1935600,1935600,1929921,1929921,1929921,1929921,1935485,1935485,1935485,1935830,1935830,1935830,1935830,1935830,1935990,1935990,1935990
2001-12,1939325,1948259,1945673,1942766,1942766,1942766,1942766,1942766,1942766,1942766,1942766,1942766,1938894,1938894,1938894,1939198,1939198,1939198,1939198,1939198,1939198,1939198,1939198,1939198,1939198,1941459,1941459,1941459,1941459,1941459,1941459,1941459,1941459,1941459,1941459,1941459,1943034,1943034,1943034,1948558,1948558,1948558,1948558,1948558,1948558,1948558,1948558,1948558,1950152,1950152,1950152,1950152,1950152,1950152,1950152,1950152,1950152,1950152,1950152,1950152,1946890,1946890,1946890,1946890,1946890,1946890,1946890,1946890,1946890,1946890,1946890,1946675,1946675,1946675,1946675,1946675,1946675,1946675,1946675,1946675,1946675,1942374,1942374,1942374,1942374,1942374,1942374,1942374,1942374,1942374,1942374,1942374,1944726,1944726,1944726,1944726,1955949,1955949,1955949,1955949,1955526,1955526,1955526,1956221,1956221,1956221,1956221,1956221,1944735,1944735,1944735
2002-01,1944546,1936178,1934394,1936714,1936714,1936714,1936714,1936714,1936714,1936714,1936714,1936714,1935772,1935772,1935772,1948353,1948353,1948353,1948353,1948353,1948353,1948353,1948353,1948353,1948353,1946144,1946144,1946144,1946144,1946144,1946144,1946144,1946144,1946144,1946144,1946144,1940709,1940709,1940709,1930201,1930201,1930201,1930201,1930201,1930201,1930201,1930201,1930201,1929788,1929788,1929788,1929788,1929788,1929788,1929788,1929788,1929788,1929788,1929788,1929788,1927857,1927857,1927857,1927857,1927857,1927857,1927857,1927857,1927857,1927857,1927857,1926730,1926730,1926730,1926730,1926730,1926730,1926730,1926730,1926730,1926730,1930157,1930157,1930157,1930157,1930157,1930157,1930157,1930157,1930157,1930157,1930157,1927210,1927210,1927210,1927210,1941787,1941787,1941787,1941787,1941266,1941266,1941266,1931767,1931767,1931767,1931767,1931767,1927751,1927751,1927751
2002-02,2002890,1985848,1985879,1986068,1986068,1986068,1986068,1986068,1986068,1986068,1986068,1986068,1992866,1992866,1992866,2011138,2011138,2011138,2011138,2011138,2011138,2011138,2011138,2011138,2011138,2007603,2007603,2007603,2007603,2007603,2007603,2007603,2007603,2007603,2007603,2007603,2004060,2004060,2004060,1982053,1982053,1982053,1982053,1982053,1982053,1982053,1982053,1982053,1982357,1982357,1982357,1982357,1982357,1982357,1982357,1982357,1982357,1982357,1982357,1982357,1993430,1993430,1993430,1993430,1993430,1993430,1993430,1993430,1993430,1993430,1993430,1994272,1994272,1994272,1994272,1994272,1994272,1994272,1994272,1994272,1994272,1985791,1985791,1985791,1985791,1985791,1985791,1985791,1985791,1985791,1985791,1985791,1984640,1984640,1984640,1984640,1984546,1984546,1984546,1984546,1982958,1982958,1982958,1979971,1979971,1979971,1979971,1979971,1994098,1994098,1994098
2002-03,1971228,1938870,1939527,1939606,1939606,1939606,1939606,1939606,1939606,1939606,1939606,1939606,1969481,1969481,1969481,1986892,1986892,1986892,1986892,1986892,1986892,1986892,1986892,1986892,1986892,1984496,1984496,1984496,1984496,1984496,1984496,1984496,1984496,1984496,1984496,1984496,1985189,1985189,1985189,1950011,1950011,1950011,1950011,1950011,1950011,1950011,1950011,1950011,1950384,1950384,1950384,1950384,1950384,1950384,1950384,1950384,1950384,1950384,1950384,1950384,1945992,1945992,1945992,1945992,1945992,1945992,1945992,1945992,1945992,1945992,1945992,1946346,1946346,1946346,1946346,1946346,1946346,1946346,1946346,1946346,1946346,1944317,1944317,1944317,1944317,1944317,1944317,1944317,1944317,1944317,1944317,1944317,1945774,1945774,1945774,1945774,1943222,1943222,1943222,1943222,1942324,1942324,1942324,1944535,1944535,1944535,1944535,1944535,1943434,1943434,1943434
2002-04,1954078,1922807,1922498,1922658,1922658,1922658,1922658,1922658,1922658,1922658,1922658,1922658,1922912,1922912,1922912,1947067,1947067,1947067,1947067,1947067,1947067,1947067,1947067,1947067,1947067,1946714,1946714,1946714,1946714,1946714,1946714,1946714,1946714,1946714,1946714,1946714,1946773,1946773,1946773,1922204,1922204,1922204,1922204,1922204,1922204,1922204,1922204,1922204,1920748,1920748,1920748,1920748,1920748,1920748,1920748,1920748,1920748,1920748,1920748,1920748,1917541,1917541,1917541,1917541,1917541,1917541,1917541,1917541,1917541,1917541,1917541,1916325,1916325,1916325,1916325,1916325,1916325,1916325,1916325,1916325,1916325,1925759,1925759,1925759,1925759,1925759,1925759,1925759,1925759,1925759,1925759,1925759,1924454,1924454,1924454,1924454,1920653,1920653,1920653,1920653,1919948,1919948,1919948,1927066,1927066,1927066,1927066,1927066,1918287,1918287,1918287
2002-05,1892667,1875288,1875039,1875159,1875159,1875159,1875159,1875159,1875159,1875159,1875159,1875159,1874066,1874066,1874066,1886709,1886709,1886709,1886709,1886709,1886709,1886709,1886709,1886709,1886709,1889785,1889785,1889785,1889785,1889785,1889785,1889785,1889785,1889785,1889785,1889785,1889298,1889298,1889298,1878354,1878354,1878354,1878354,1878354,1878354,1878354,1878354,1878354,1876922,1876922,1876922,1876922,1876922,1876922,1876922,1876922,1876922,1876922,1876922,1876922,1876272,1876272,1876272,1876272,1876272,1876272,1876272,1876272,1876272,1876272,1876272,1876386,1876386,1876386,1876386,1876386,1876386,1876386,1876386,1876386,1876386,1874871,1874871,1874871,1874871,1874871,1874871,1874871,1874871,1874871,1874871,1874871,1877632,1877632,1877632,1877632,1871928,1871928,1871928,1871928,1871358,1871358,1871358,1868915,1868915,1868915,1868915,1868915,1877124,1877124,1877124
2002-06,1864205,1854773,1854301,1854452,1854452,1854452,1854452,1854452,1854452,1854452,1854452,1854452,1849478,1849478,1849478,1857345,1857345,1857345,1857345,1857345,1857345,1857345,1857345,1857345,1857345,1858238,1858238,1858238,1858238,1858238,1858238,1858238,1858238,1858238,1858238,1858238,1863057,1863057,1863057,1861797,1861797,1861797,1861797,1861797,1861797,1861797,1861797,1861797,1862417,1862417,1862417,1862417,1862417,1862417,1862417,1862417,1862417,1862417,1862417,1862417,1866017,1866017,1866017,1866017,1866017,1866017,1866017,1866017,1866017,1866017,1866017,1866374,1866374,1866374,1866374,1866374,1866374,1866374,1866374,1866374,1866374,1863067,1863067,1863067,1863067,1863067,1863067,1863067,1863067,1863067,1863067,1863067,1865076,1865076,1865076,1865076,1860432,1860432,1860432,1860432,1859892,1859892,1859892,1865702,1865702,1865702,1865702,1865702,1863925,1863925,1863925
2002-07,1872401,1880027,1878752,1878971,1878971,1878971,1878971,1878971,1878971,1878971,1878971,1878971,1874568,1874568,1874568,1868287,1868287,1868287,1868287,1868287,1868287,1868287,1868287,1868287,1868287,1868145,1868145,1868145,1868145,1868145,1868145,1868145,1868145,1868145,1868145,1868145,1868671,1868671,1868671,1879431,1879431,1879431,1879431,1879431,1879431,1879431,1879431,1879431,1879182,1879182,1879182,1879182,1879182,1879182,1879182,1879182,1879182,1879182,1879182,1879182,1877489,1877489,1877489,1877489,1877489,1877489,1877489,1877489,1877489,1877489,1877489,1875819,1875819,1875819,1875819,1875819,1875819,1875819,1875819,1875819,1875819,1877809,1877809,1877809,1877809,1877809,1877809,1877809,1877809,1877809,1877809,1877809,1877335,1877335,1877335,1877335,1876418,1876418,1876418,1876418,1876073,1876073,1876073,1875359,1875359,1875359,1875359,1875359,1878067,1878067,1878067
2002-08,1844946,1856973,1856528,1856919,1856919,1856919,1856919,1856919,1856919,1856919,1856919,1856919,1853577,1853577,1853577,1836282,1836282,1836282,1836282,1836282,1836282,1836282,1836282,1836282,1836282,1837221,1837221,1837221,1837221,1837221,1837221,1837221,1837221,1837221,1837221,1837221,1840211,1840211,1840211,1854876,1854876,1854876,1854876,1854876,1854876,1854876,1854876,1854876,1855157,1855157,1855157,1855157,1855157,1855157,1855157,1855157,1855157,1855157,1855157,1855157,1855560,1855560,1855560,1855560,1855560,1855560,1855560,1855560,1855560,1855560,1855560,1856800,1856800,1856800,1856800,1856800,1856800,1856800,1856800,1856800,1856800,1855931,1855931,1855931,1855931,1855931,1855931,1855931,1855931,1855931,1855931,1855931,1855776,1855776,1855776,1855776,1856242,1856242,1856242,1856242,1855873,1855873,1855873,1856711,1856711,1856711,1856711,1856711,1856094,1856094,1856094
2002-09,1839068,1851839,1851125,1851308,1851308,1851308,1851308,1851308,1851308,1851308,1851308,1851308,1846338,1846338,1846338,1833539,1833539,1833539,1833539,1833539,1833539,1833539,1833539,1833539,1833539,1835087,1835087,1835087,1835087,1835087,1835087,1835087,1835087,1835087,1835087,1835087,1836387,1836387,1836387,1850221,1850221,1850221,1850221,1850221,1850221,1850221,1850221,1850221,1850690,1850690,1850690,1850690,1850690,1850690,1850690,1850690,1850690,1850690,1850690,1850690,1851385,1851385,1851385,1851385,1851385,1851385,1851385,1851385,1851385,1851385,1851385,1853700,1853700,1853700,1853700,1853700,1853700,1853700,1853700,1853700,1853700,1851916,1851916,1851916,1851916,1851916,1851916,1851916,1851916,1851916,1851916,1851916,1850276,1850276,1850276,1850276,1851512,1851512,1851512,1851512,1851245,1851245,1851245,1850774,1850774,1850774,1850774,1850774,1850707,1850707,1850707
2002-10,1825993,1845732,1847095,1846939,1846939,1846939,1846939,1846939,1846939,1846939,1846939,1846939,1842397,1842397,1842397,1826299,1826299,1826299,1826299,1826299,1826299,1826299,1826299,1826299,1826299,1827964,1827964,1827964,1827964,1827964,1827964,1827964,1827964,1827964,1827964,1827964,1825633,1825633,1825633,1845986,1845986,1845986,1845986,1845986,1845986,1845986,1845986,1845986,1845780,1845780,1845780,1845780,1845780,1845780,1845780,1845780,1845780,1845780,1845780,1845780,1844867,1844867,1844867,1844867,1844867,1844867,1844867,1844867,1844867,1844867,1844867,1844251,1844251,1844251,1844251,1844251,1844251,1844251,1844251,1844251,1844251,1845607,1845607,1845607,1845607,1845607,1845607,1845607,1845607,1845607,1845607,1845607,1845037,1845037,1845037,1845037,1846591,1846591,1846591,1846591,1846288,1846288,1846288,1843435,1843435,1843435,1843435,1843435,1845702,1845702,1845702
2002-11,1805199,1828072,1830922,1830370,1830370,1830370,1830370,1830370,1830370,1830370,1830370,1830370,1825808,1825808,1825808,1810067,1810067,1810067,1810067,1810067,1810067,1810067,1810067,1810067,1810067,1811630,1811630,1811630,1811630,1811630,1811630,1811630,1811630,1811630,1811630,1811630,1811285,1811285,1811285,1822762,1822762,1822762,1822762,1822762,1822762,1822762,1822762,1822762,1824175,1824175,1824175,1824175,1824175,1824175,1824175,1824175,1824175,1824175,1824175,1824175,1826103,1826103,1826103,1826103,1826103,1826103,1826103,1826103,1826103,1826103,1826103,1827474,1827474,1827474,1827474,1827474,1827474,1827474,1827474,1827474,1827474,1826031,1826031,1826031,1826031,1826031,1826031,1826031,1826031,1826031,1826031,1826031,1824233,1824233,1824233,1824233,1820006,1820006,1820006,1820006,1824731,1824731,1824731,1825786,1825786,1825786,1825786,1825786,1824577,1824577,1824577
2002-12,1790618,1798707,1795160,1791709,1791709,1791709,1791709,1791709,1791709,1791709,1791709,1791709,1787907,1787907,1787907,1791853,1791853,1791853,1791853,1791853,1791853,1791853,1791853,1791853,1791853,1795103,1795103,1795103,1795103,1795103,1795103,1795103,1795103,1795103,1795103,1795103,1796373,1796373,1796373,1801175,1801175,1801175,1801175,1801175,1801175,1801175,1801175,1801175,1801637,1801637,1801637,1801637,1801637,1801637,1801637,1801637,1801637,1801637,1801637,1801637,1797897,1797897,1797897,1797897,1797897,1797897,1797897,1797897,1797897,1797897,1797897,1797161,1797161,1797161,1797161,1797161,1797161,1797161,1797161,1797161,1797161,1794278,1794278,1794278,1794278,1794278,1794278,1794278,1794278,1794278,1794278,1794278,1797669,1797669,1797669,1797669,1806984,1806984,1806984,1806984,1806745,1806745,1806745,1806592,1806592,1806592,1806592,1806592,1798116,1798116,1798116
2003-01,1762453,1759759,1760014,1763585,1763585,1763585,1763585,1763585,1763585,1763585,1763585,1763585,1762599,1762599,1762599,1767503,1767503,1767503,1767503,1767503,1767503,1767503,1767503,1767503,1767503,1763066,1763066,1763066,1763066,1763066,1763066,1763066,1763066,1763066,1763066,1763066,1757290,1757290,1757290,1751162,1751162,1751162,1751162,1751162,1751162,1751162,1751162,1751162,1750889,1750889,1750889,1750889,1750889,1750889,1750889,1750889,1750889,1750889,1750889,1750889,1751069,1751069,1751069,1751069,1751069,1751069,1751069,1751069,1751069,1751069,1751069,1750387,1750387,1750387,1750387,1750387,1750387,1750387,1750387,1750387,1750387,1752392,1752392,1752392,1752392,1752392,1752392,1752392,1752392,1752392,1752392,1752392,1750901,1750901,1750901,1750901,1758114,1758114,1758114,1758114,1757532,1757532,1757532,1752718,1752718,1752718,1752718,1752718,1751683,1751683,1751683
