"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,89.61,89.61,89.61,89.67,89.67,89.67,89.67,89.48,89.48,89.48,89.48,89.19,89.19,89.19,89.19,93.07,92.62,92.62,92.62,92.64,92.64,92.64,92.64,92.65,92.65,92.65,92.65,87.64,87.05,87.05
1999-07,91.43,91.43,91.43,91.34,91.34,91.34,91.34,90.94,90.94,90.94,90.94,91.42,91.42,91.42,91.42,96.05,95.59,95.59,95.59,95.65,95.65,95.65,95.65,95.63,95.63,95.63,95.63,90.59,89.97,89.97
1999-10,93.18,93.18,93.18,93.15,93.15,93.15,93.15,93.11,93.11,93.11,93.11,92.94,92.94,92.94,92.94,97.94,97.46,97.46,97.46,97.31,97.31,97.31,97.31,97.32,97.32,97.32,97.32,91.93,91.31,91.31
2000-01,95.29,95.29,95.29,95.37,95.37,95.37,95.37,96.15,96.15,96.15,96.15,96.08,96.08,96.08,96.08,100.29,99.80,99.80,99.80,99.78,99.78,99.78,99.78,99.76,99.76,99.76,99.76,94.01,93.39,93.39
2000-04,99.46,99.46,99.46,99.55,99.55,99.55,99.55,99.32,99.32,99.32,99.32,98.92,98.92,98.92,98.92,103.60,103.10,103.10,103.10,103.11,103.11,103.11,103.11,103.14,103.14,103.14,103.14,97.01,96.34,96.34
2000-07,100.84,100.84,100.84,100.73,100.73,100.73,100.73,100.25,100.25,100.25,100.25,100.81,100.81,100.81,100.81,105.78,105.26,105.26,105.26,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,99.18,98.51,98.51
2000-10,104.41,104.41,104.41,104.34,104.34,104.34,104.34,104.28,104.28,104.28,104.28,104.19,104.19,104.19,104.19,109.06,108.53,108.53,108.53,108.56,108.56,108.56,108.56,108.49,108.49,108.49,108.49,101.98,101.31,101.31
2001-01,103.28,103.28,103.28,103.44,103.44,103.44,103.44,104.12,104.12,104.12,104.12,103.98,103.98,103.98,103.98,109.86,109.33,109.33,109.33,109.30,109.30,109.30,109.30,109.26,109.26,109.26,109.26,103.45,102.76,102.76
2001-04,102.65,102.65,102.65,102.71,102.71,102.71,102.71,102.49,102.49,102.49,102.49,102.01,102.01,102.01,102.01,107.53,107.00,107.00,107.00,107.03,107.03,107.03,107.03,107.08,107.08,107.08,107.08,100.26,99.56,99.56
2001-07,98.60,98.60,98.60,98.47,98.47,98.47,98.47,98.09,98.09,98.09,98.09,98.66,98.66,98.66,98.66,102.99,102.49,102.49,102.49,102.52,102.52,102.52,102.52,102.50,102.50,102.50,102.50,96.25,95.59,95.59
2001-10,97.23,97.23,97.23,97.16,97.16,97.16,97.16,97.04,97.04,97.04,97.04,97.07,97.07,97.07,97.07,100.93,100.44,100.44,100.44,100.55,100.55,100.55,100.55,100.44,100.44,100.44,100.44,94.65,94.00,94.00
2002-01,95.30,95.30,95.30,95.48,95.48,95.48,95.48,95.98,95.98,95.98,95.98,95.82,95.82,95.82,95.82,99.82,99.34,99.34,99.34,99.37,99.37,99.37,99.37,99.33,99.33,99.33,99.33,93.44,92.80,92.80
2002-04,91.14,91.14,91.14,91.28,91.28,91.28,91.28,91.03,91.03,91.03,91.03,90.49,90.49,90.49,90.48,95.57,95.11,95.11,95.11,95.13,95.13,95.13,95.13,95.19,95.19,95.19,95.19,89.53,88.93,88.93
2002-07,92.76,92.76,92.76,92.59,92.59,92.59,92.59,92.37,92.37,92.37,92.37,92.90,92.90,92.90,92.90,97.22,96.75,96.75,96.75,96.81,96.81,96.81,96.81,96.80,96.80,96.80,96.80,90.66,90.05,90.05
2002-10,93.06,93.06,93.06,92.94,92.94,92.94,92.94,92.84,92.84,92.84,92.84,93.02,93.02,93.02,93.02,97.16,96.69,96.69,96.69,96.73,96.73,96.73,96.73,96.65,96.65,96.65,96.65,90.34,89.74,89.74
2003-01,90.30,90.30,90.30,90.61,90.61,90.61,90.61,91.13,91.13,91.13,91.13,90.80,90.80,90.80,90.80,96.26,95.80,95.80,95.80,95.80,95.80,95.80,95.80,95.74,95.74,95.74,95.74,89.98,89.37,89.37
2003-04,89.33,89.33,89.33,89.54,89.54,89.54,89.54,89.18,89.18,89.18,89.18,88.67,88.67,88.67,88.65,92.85,92.40,92.40,92.40,92.42,92.42,92.42,92.42,92.53,92.53,92.53,92.53,86.61,86.03,86.03
2003-07,88.34,88.34,88.34,88.08,88.08,88.08,88.08,87.97,87.97,87.97,87.97,88.42,88.42,88.42,88.44,91.98,91.54,91.54,91.54,91.66,91.66,91.66,91.66,91.62,91.62,91.62,91.62,85.56,84.98,84.98
2003-10,90.85,90.85,90.85,90.61,90.61,90.61,90.61,90.55,90.55,90.55,90.55,90.93,90.93,90.93,90.93,94.44,93.98,93.98,93.98,93.97,93.97,93.97,93.97,93.88,93.88,93.88,93.88,87.43,86.84,86.84
2004-01,89.54,89.54,89.54,89.51,89.51,89.51,89.51,90.02,90.02,90.02,90.02,89.47,89.47,89.47,89.47,94.17,93.71,93.71,93.71,93.74,93.74,93.74,93.74,93.68,93.68,93.68,93.68,88.20,87.60,87.60
2004-04,89.08,89.08,89.08,89.13,89.13,89.13,89.13,88.64,88.64,88.64,88.64,88.27,88.27,88.27,88.26,92.92,92.47,92.47,92.47,92.48,92.48,92.48,92.48,92.61,92.61,92.61,92.61,87.25,86.66,86.66
2004-07,94.51,94.51,94.51,94.54,94.54,94.54,94.54,94.53,94.53,94.53,94.53,94.71,94.71,94.71,94.73,97.64,97.17,97.17,97.17,97.25,97.25,97.25,97.25,97.23,97.23,97.23,97.23,90.66,90.03,90.03
2004-10,90.25,90.25,90.25,90.10,90.10,90.10,90.10,90.11,90.11,90.11,90.11,90.83,90.83,90.83,90.84,93.55,93.10,93.10,93.10,92.86,92.86,92.86,92.86,92.82,92.82,92.82,92.82,87.29,86.70,86.70
2005-01,93.19,93.19,93.19,92.68,92.68,92.68,92.68,92.79,92.79,92.79,92.79,91.86,91.86,91.86,91.83,96.45,95.98,95.98,95.98,96.08,96.08,96.08,96.08,95.96,95.96,95.96,95.96,88.93,88.34,88.34
2005-04,94.88,94.88,94.88,94.93,94.93,94.93,94.93,93.92,93.92,93.92,93.92,93.73,93.73,93.73,93.73,98.43,97.95,97.95,97.95,97.92,97.92,97.92,97.92,98.09,98.09,98.09,98.09,91.07,90.47,90.47
2005-07,97.98,97.98,97.98,97.50,97.50,97.50,97.50,96.66,96.66,96.66,96.66,96.82,96.82,96.82,96.79,100.21,99.72,99.72,99.72,99.86,99.86,99.86,99.86,99.87,99.87,99.87,99.87,94.47,93.83,93.83
2005-10,100.44,100.44,100.44,101.05,101.05,101.05,101.05,100.33,100.33,100.33,100.33,101.29,101.29,101.29,101.35,104.92,104.41,104.41,104.41,104.15,104.15,104.15,104.15,104.09,104.09,104.09,104.09,97.87,97.20,97.20
2006-01,102.57,102.57,102.57,104.07,104.07,104.07,104.07,104.32,104.32,104.32,104.32,103.08,103.08,103.08,103.00,107.70,107.18,107.18,107.18,107.27,107.27,107.27,107.27,107.11,107.11,107.11,107.11,98.78,98.09,98.09
2006-04,105.17,105.17,105.17,107.05,107.05,107.05,107.05,105.83,105.83,105.83,105.83,105.52,105.52,105.52,105.57,110.49,109.96,109.96,109.96,109.98,109.98,109.98,109.98,110.18,110.18,110.18,110.18,102.19,101.47,101.47
2006-07,104.97,104.97,104.97,106.41,106.41,106.41,106.41,105.56,105.56,105.56,105.56,105.93,105.93,105.93,105.83,109.56,109.03,109.03,109.03,109.21,109.21,109.21,109.21,109.24,109.24,109.24,109.24,101.59,100.91,100.91
2006-10,110.56,110.56,110.56,111.67,111.67,111.67,111.67,111.49,111.49,111.49,111.49,112.91,112.91,112.91,113.04,117.15,116.59,116.59,116.59,116.46,116.46,116.46,116.46,116.31,116.31,116.31,116.31,109.28,108.57,108.57
2007-01,,,,115.11,115.11,115.11,115.11,116.04,116.04,116.04,116.04,114.30,114.30,114.30,114.10,119.41,118.83,118.83,118.83,118.89,118.89,118.89,118.89,118.67,118.67,118.67,118.67,109.62,108.89,108.89
2007-04,,,,117.41,117.41,117.41,117.41,119.48,119.48,119.48,119.48,119.10,119.10,119.10,119.24,124.66,124.05,124.05,124.05,124.20,124.20,124.20,124.20,124.45,124.45,124.45,124.45,115.28,114.50,114.50
2007-07,,,,121.01,121.01,121.01,121.01,122.52,122.52,122.52,122.52,123.16,123.16,123.16,122.95,126.79,126.18,126.18,126.18,126.23,126.23,126.23,126.23,126.39,126.39,126.39,126.39,117.14,116.36,116.36
2007-10,,,,125.38,125.38,125.38,125.38,128.23,128.23,128.23,128.23,129.73,129.73,129.73,130.01,132.41,131.76,131.76,131.76,131.68,131.68,131.68,131.68,131.33,131.33,131.33,131.33,121.97,121.15,121.15
2008-01,,,,,,,,128.41,128.41,128.41,128.41,127.01,127.01,127.01,126.68,133.18,132.54,132.54,132.54,131.35,131.35,131.35,131.35,131.23,131.23,131.23,131.23,122.03,121.21,121.21
2008-04,,,,,,,,130.39,130.39,130.39,130.39,129.17,129.17,129.17,129.42,134.40,133.75,133.75,133.75,132.90,132.90,132.90,132.90,133.01,133.01,133.01,133.01,122.31,121.49,121.49
2008-07,,,,,,,,126.93,126.93,126.93,126.93,127.41,127.41,127.41,127.11,131.06,130.42,130.42,130.42,129.04,129.04,129.04,129.04,129.32,129.32,129.32,129.32,120.44,119.63,119.63
2008-10,,,,,,,,127.07,127.07,127.07,127.07,129.00,129.00,129.00,129.37,133.23,132.59,132.59,132.59,131.32,131.32,131.32,131.32,130.92,130.92,130.92,130.92,121.27,120.44,120.44
2009-01,,,,,,,,,,,,104.08,104.08,104.08,103.76,111.40,110.86,110.86,110.86,110.75,110.75,110.75,110.75,110.48,110.48,110.48,110.48,103.36,102.66,102.66
2009-04,,,,,,,,,,,,100.87,100.87,100.87,101.10,104.53,104.02,104.02,104.02,103.24,103.24,103.24,103.24,103.11,103.11,103.11,103.11,96.44,95.80,95.80
2009-07,,,,,,,,,,,,99.11,99.11,99.11,98.80,99.86,99.37,99.37,99.37,98.45,98.45,98.45,98.45,98.52,98.52,98.52,98.52,92.54,91.91,91.91
2009-10,,,,,,,,,,,,100.19,100.19,100.19,100.56,99.05,98.57,98.57,98.57,97.96,97.96,97.96,97.96,97.19,97.19,97.19,97.19,91.09,90.47,90.47
2010-01,,,,,,,,,,,,,,,,99.29,98.81,98.81,98.81,99.09,99.09,99.09,99.09,98.89,98.89,98.89,98.89,91.80,91.91,91.91
2010-04,,,,,,,,,,,,,,,,104.81,104.30,104.30,104.30,105.36,105.36,105.36,105.36,104.77,104.77,104.77,104.77,98.22,98.10,98.10
2010-07,,,,,,,,,,,,,,,,114.24,113.69,113.69,113.69,114.31,114.31,114.31,114.31,114.32,114.32,114.32,114.32,105.44,105.30,105.30
2010-10,,,,,,,,,,,,,,,,111.21,110.68,110.68,110.68,109.37,109.37,109.37,109.37,108.05,108.05,108.05,108.05,101.77,101.92,101.92
2011-01,,,,,,,,,,,,,,,,,,,,114.84,114.84,114.84,114.84,114.54,114.54,114.54,114.54,106.74,107.16,107.16
2011-04,,,,,,,,,,,,,,,,,,,,118.33,118.33,118.33,118.33,116.80,116.80,116.80,116.80,109.13,109.38,109.38
2011-07,,,,,,,,,,,,,,,,,,,,121.02,121.02,121.02,121.02,121.00,121.00,121.00,121.00,112.02,112.39,112.39
2011-10,,,,,,,,,,,,,,,,,,,,121.03,121.03,121.03,121.03,120.01,120.01,120.01,120.01,111.49,112.18,112.18
2012-01,,,,,,,,,,,,,,,,,,,,,,,,121.73,121.73,121.73,121.73,113.72,114.00,114.00
2012-04,,,,,,,,,,,,,,,,,,,,,,,,118.48,118.48,118.48,118.48,110.80,110.52,110.52
2012-07,,,,,,,,,,,,,,,,,,,,,,,,116.87,116.87,116.87,116.87,108.97,108.96,108.96
2012-10,,,,,,,,,,,,,,,,,,,,,,,,118.54,118.54,118.54,118.54,111.81,112.38,112.38
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.53,106.61,106.61
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.36,110.15,110.15
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.18,108.78,108.78
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.96,109.31,109.31
