"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
2008-01,,,,,14583.1826,14537.0315,14572.2900,14572.2900,14572.2900,14525.7892,14525.7892,14525.7892,14525.7892,14496.8606,14496.8606,14496.8606,14496.8606,14449.0089,14449.0089,14449.0089,14449.0089,14448.8377,14448.8377,14448.8377,14448.8377,14448.8377,14448.8377,14448.8377,14448.8377,14652.9197,14652.9197
2008-04,,,,,,13922.2989,13901.1925,13916.0294,13916.0294,13870.1360,13870.1360,13870.1360,13870.1360,13841.6655,13841.6655,13841.6655,13841.6655,13899.7022,13899.7022,13899.7022,13899.7022,13900.1224,13900.1224,13900.1224,13900.1224,13900.1224,13900.1224,13900.1224,13900.1224,13997.5557,13997.5557
2008-07,,,,,,,14704.4040,14729.1226,14725.0728,14701.4388,14701.4388,14701.4388,14701.4388,14668.7296,14668.7296,14668.7296,14668.7296,14651.1521,14651.1521,14651.1521,14651.1521,14652.6266,14652.6266,14652.6266,14652.6266,14652.6266,14652.6266,14652.6266,14652.6266,14777.7502,14777.7502
2008-10,,,,,,,,14525.6384,14509.3312,14480.5815,14480.5815,14480.5815,14480.5815,14439.8485,14439.8485,14439.8485,14439.8485,14365.1506,14365.1506,14365.1506,14365.1506,14360.3211,14360.3211,14360.3211,14360.3211,14360.3211,14360.3211,14360.3211,14360.3211,14521.8989,14521.8989
2009-01,,,,,,,,,14143.3924,14130.7720,14093.3016,14141.2380,14141.2380,14129.7106,14129.7106,14129.7106,14129.7106,14148.7182,14148.7182,14148.7182,14148.7182,14143.0501,14143.0501,14143.0501,14143.0501,14137.4735,14137.4735,14137.4735,14137.4735,14355.9330,14355.9330
2009-04,,,,,,,,,,13202.9640,13158.4419,13189.9481,13189.9481,13189.0452,13189.0452,13189.0452,13189.0452,13110.2914,13110.2914,13110.2914,13110.2914,13111.0514,13111.0514,13111.0514,13111.0514,13105.0589,13105.0589,13105.0589,13105.0589,13189.3243,13189.3243
2009-07,,,,,,,,,,,14183.7280,14221.0632,14217.2256,14230.3869,14230.3869,14230.3869,14230.3869,14149.4412,14149.4412,14149.4412,14149.4412,14150.5262,14150.5262,14150.5262,14150.5262,14148.2766,14148.2766,14148.2766,14148.2766,14298.6180,14298.6180
2009-10,,,,,,,,,,,,14404.8350,14428.4700,14433.8602,14433.8602,14433.8602,14433.8602,14402.4538,14402.4538,14402.4538,14402.4538,14421.7071,14421.7071,14421.7071,14421.7071,14396.3467,14396.3467,14396.3467,14396.3467,14289.1365,14289.1365
2010-01,,,,,,,,,,,,,14282.6400,14312.2896,14312.6120,14308.6630,14326.4028,14251.9328,14251.9328,14251.9328,14251.9328,14249.6341,14249.6341,14249.6341,14249.6341,14213.1351,14213.1351,14213.1351,14213.1351,14201.2532,14201.2532
2010-04,,,,,,,,,,,,,,13518.6364,13578.4496,13567.6848,13579.1224,13472.9578,13472.9578,13472.9578,13472.9578,13485.7784,13485.7784,13485.7784,13485.7784,13458.2759,13458.2759,13458.2759,13458.2759,13457.5332,13457.5332
2010-07,,,,,,,,,,,,,,,14684.2248,14695.1549,14692.5324,14566.6227,14566.6227,14566.6227,14566.6227,14577.8155,14577.8155,14577.8155,14577.8155,14561.1353,14561.1353,14561.1353,14561.1353,14570.8855,14570.8855
2010-10,,,,,,,,,,,,,,,,14862.8770,14869.3966,14795.2296,14795.2296,14795.2296,14795.2296,14797.2500,14797.2500,14797.2500,14797.2500,14771.3187,14771.3187,14771.3187,14771.3187,14783.0352,14783.0352
2011-01,,,,,,,,,,,,,,,,,14730.9030,14631.1444,14668.1801,14664.5244,14685.9366,14662.8254,14662.8254,14662.8254,14662.8254,14655.5455,14655.5455,14655.5455,14655.5455,14710.4358,14710.4358
2011-04,,,,,,,,,,,,,,,,,,13689.4875,13738.6535,13729.9264,13698.0352,13667.8987,13667.8987,13667.8987,13667.8987,13666.8129,13666.8129,13666.8129,13666.8129,13700.4897,13700.4897
2011-07,,,,,,,,,,,,,,,,,,,14775.9172,14798.2395,14785.7599,14740.7793,14740.7793,14740.7793,14740.7793,14742.7440,14742.7440,14742.7440,14742.7440,14786.1585,14786.1585
2011-10,,,,,,,,,,,,,,,,,,,,14866.1676,14823.6290,14815.2257,14815.2257,14815.2257,14815.2257,14769.5929,14769.5929,14769.5929,14769.5929,14714.9565,14714.9565
2012-01,,,,,,,,,,,,,,,,,,,,,15024.0122,15004.5403,14956.3756,14947.5305,14952.0578,14880.8346,14880.8346,14880.8346,14880.8346,14877.6626,14877.6626
2012-04,,,,,,,,,,,,,,,,,,,,,,13796.5823,13742.1427,13695.0355,13688.3972,13643.1160,13643.1160,13643.1160,13643.1160,13591.7949,13591.7949
2012-07,,,,,,,,,,,,,,,,,,,,,,,14677.6237,14771.8634,14769.7202,14759.1519,14759.1519,14759.1519,14759.1519,14717.6684,14717.6684
2012-10,,,,,,,,,,,,,,,,,,,,,,,,14700.7768,14736.5116,14690.1850,14690.1850,14690.1850,14690.1850,14575.4325,14575.4325
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,14717.2790,14620.5632,14573.5930,14546.9450,14544.5636,14485.5767,14485.5767
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,13806.4273,13805.3584,13813.2173,13801.4364,13684.5027,13684.5027
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,14937.5979,14930.4433,14929.9098,14834.2972,14834.2972
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,14781.2406,14776.0436,14603.2113,14603.2113
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14953.8387,14830.0858,14864.3917
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13759.4381,13766.3113
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14985.5366
