"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.96,9.565,9.565,9.565
2000-04,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,9.995,9.995,9.995
2000-07,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.584,10.584,10.584
2000-10,12.60,12.60,12.60,12.60,12.60,12.60,12.60,12.60,12.60,12.60,12.60,12.60,12.144,12.144,12.144
2001-01,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.565,10.565,10.565
2001-04,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,11.28,10.907,10.907,10.907
2001-07,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.345,11.345,11.345
2001-10,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,12.844,12.844,12.844
2002-01,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.012,11.012,11.012
2002-04,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.162,11.162,11.162
2002-07,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.513,11.513,11.513
2002-10,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,12.808,12.808,12.808
2003-01,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.030,11.030,11.030
2003-04,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.155,11.155,11.155
2003-07,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.441,11.441,11.441
2003-10,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,12.763,12.763,12.763
2004-01,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.116,11.116,11.116
2004-04,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.289,11.289,11.289
2004-07,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.87,11.552,11.552,11.552
2004-10,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,13.22,12.809,12.809,12.809
2005-01,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.257,11.257,11.257
2005-04,11.79,11.79,11.79,11.79,11.79,11.79,11.79,11.79,11.79,11.79,11.79,11.79,11.423,11.423,11.423
2005-07,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,11.688,11.688,11.688
2005-10,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,13.35,12.945,12.945,12.945
2006-01,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.376,11.376,11.376
2006-04,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.707,11.707,11.707
2006-07,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.46,12.178,12.178,12.178
2006-10,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.81,13.494,13.494,13.494
2007-01,12.28,12.28,12.28,12.28,12.28,12.28,12.28,12.28,12.28,12.28,12.28,12.28,12.033,12.033,12.033
2007-04,12.61,12.61,12.61,12.61,12.61,12.61,12.61,12.61,12.61,12.61,12.61,12.61,12.315,12.315,12.315
2007-07,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.95,12.685,12.685,12.685
2007-10,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.092,14.092,14.092
2008-01,12.55,12.55,12.55,12.55,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.57,12.716,12.716,12.716
2008-04,12.97,12.97,12.97,12.97,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.113,13.113,13.113
2008-07,13.23,13.23,13.23,13.23,13.26,13.26,13.26,13.26,13.26,13.26,13.26,13.26,13.458,13.458,13.458
2008-10,14.39,14.39,14.39,14.39,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.705,14.705,14.705
2009-01,12.65,12.65,12.65,12.65,12.65,12.65,12.65,12.65,12.59,12.59,12.59,12.59,12.927,12.927,12.927
2009-04,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.72,12.72,12.72,12.72,13.058,13.058,13.058
2009-07,12.93,12.93,12.93,12.93,12.88,12.88,12.88,12.88,12.84,12.84,12.84,12.84,13.184,13.184,13.184
2009-10,14.21,14.21,14.21,14.21,14.13,14.13,14.13,14.13,14.07,14.07,14.07,14.07,14.396,14.396,14.396
2010-01,12.73,12.73,12.73,12.73,12.67,12.67,12.67,12.67,12.33,12.33,12.33,12.33,12.774,12.774,12.774
2010-04,12.93,12.93,12.93,12.93,12.92,12.92,12.92,12.92,12.59,12.59,12.59,12.59,13.053,13.053,13.053
2010-07,13.19,13.19,13.19,13.19,13.20,13.20,13.20,13.20,12.87,12.87,12.87,12.87,13.356,13.356,13.356
2010-10,14.56,14.56,14.56,14.56,14.58,14.58,14.58,14.58,14.24,14.24,14.24,14.24,14.734,14.734,14.734
2011-01,13.08,13.11,13.10,13.10,13.11,13.11,13.11,13.11,12.76,12.76,12.76,12.76,13.314,13.314,13.314
2011-04,13.25,13.59,13.59,13.59,13.61,13.61,13.61,13.61,13.24,13.24,13.24,13.24,13.787,13.787,13.787
2011-07,,13.89,13.89,13.89,13.91,13.91,13.91,13.91,13.53,13.53,13.53,13.53,14.102,14.102,14.102
2011-10,,,15.32,15.30,15.39,15.39,15.39,15.39,14.93,14.93,14.93,14.93,15.518,15.518,15.518
2012-01,,,,13.86,13.91,13.91,13.91,13.90,13.49,13.49,13.49,13.49,14.001,14.001,14.001
2012-04,,,,,14.26,14.29,14.29,14.29,13.91,13.91,13.91,13.91,14.374,14.374,14.374
2012-07,,,,,,14.76,14.87,14.87,14.43,14.43,14.43,14.43,14.882,14.882,14.882
2012-10,,,,,,,16.50,16.53,16.03,16.03,16.03,16.03,16.393,16.393,16.393
2013-01,,,,,,,,14.45,14.04,14.03,14.03,14.03,14.254,14.254,14.254
2013-04,,,,,,,,,14.26,14.27,14.24,14.24,14.494,14.494,14.494
2013-07,,,,,,,,,,14.76,14.75,14.73,15.035,15.035,15.035
2013-10,,,,,,,,,,,16.21,16.18,16.487,16.487,16.487
2014-01,,,,,,,,,,,,14.47,15.158,15.158,15.157
2014-04,,,,,,,,,,,,,15.211,15.232,15.219
2014-07,,,,,,,,,,,,,,15.862,15.917
2014-10,,,,,,,,,,,,,,,17.236
