"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
2008-01,,,,,2770.3462,2766.2398,2769.6641,2770.7276,2770.6760,2764.6218,2764.6218,2764.6218,2769.2203,2758.1989,2758.1989,2758.1989,2763.5379,2725.5100,2725.5093,2725.5100,2725.5100,2721.5100,2721.5100,2721.5148,2721.5148,2725.6464,2725.6464,2725.6464,2725.6464,2787.9461,2787.9461
2008-04,,,,,,2783.0336,2777.6838,2779.2881,2779.2364,2779.0534,2779.0534,2779.0534,2777.9982,2772.4618,2772.4618,2772.4618,2771.1748,2846.7200,2846.7227,2846.7200,2846.7200,2844.9700,2844.9700,2844.9719,2844.9719,2845.9959,2845.9959,2845.9959,2845.9959,2910.4869,2910.4869
2008-07,,,,,,,2764.2515,2765.8097,2765.7582,2771.1539,2771.1539,2771.1539,2768.5508,2765.6015,2765.6015,2765.6015,2761.4989,2782.9400,2782.9409,2782.9400,2782.9400,2779.4000,2779.4000,2779.3985,2779.3985,2779.8250,2779.8250,2779.8250,2779.8250,2836.2512,2836.2512
2008-10,,,,,,,,2603.7355,2594.5513,2594.1878,2594.1878,2594.1878,2593.2476,2591.3823,2591.3823,2591.3823,2591.4329,2568.5700,2568.5661,2568.5700,2568.5700,2576.6700,2576.6700,2576.6729,2576.6729,2570.6981,2570.6981,2570.6981,2570.6981,2725.0006,2725.0006
2009-01,,,,,,,,,2458.3834,2457.9479,2452.4971,2511.7358,2516.7981,2512.0661,2512.0661,2512.0661,2518.1588,2525.3700,2525.3728,2525.3700,2525.3700,2525.7900,2525.7900,2525.7929,2525.7929,2530.4196,2530.4196,2530.4196,2530.4196,2611.5224,2611.5224
2009-04,,,,,,,,,,2422.2825,2382.7396,2436.3708,2435.4265,2434.2840,2434.2840,2434.2840,2433.0577,2464.1700,2464.1662,2464.1700,2464.1700,2472.2200,2472.2200,2472.2179,2472.2179,2471.8871,2471.8871,2471.8871,2471.8871,2535.9858,2535.9858
2009-07,,,,,,,,,,,2396.7515,2456.1692,2452.4942,2453.2856,2453.2856,2453.2856,2448.5624,2463.8800,2463.8848,2463.8800,2463.8800,2470.2900,2470.2900,2470.2885,2470.2885,2468.6853,2468.6853,2468.6853,2468.6853,2542.3412,2542.3412
2009-10,,,,,,,,,,,,2448.2688,2460.2350,2464.9566,2464.9566,2464.9566,2464.8135,2479.1500,2479.1515,2479.1500,2479.1500,2508.1600,2508.1600,2508.1568,2508.1568,2491.9844,2491.9844,2491.9844,2491.9844,2544.2304,2544.2304
2010-01,,,,,,,,,,,,,2459.0875,2490.4332,2492.5108,2492.0448,2500.1504,2481.3800,2481.3792,2481.3800,2481.3800,2486.2400,2486.2400,2486.2427,2486.2427,2484.7316,2484.7316,2484.7316,2484.7316,2517.3019,2517.3019
2010-04,,,,,,,,,,,,,,2521.2549,2536.7580,2537.6650,2537.5896,2556.9200,2556.9170,2556.9200,2556.9200,2570.2600,2570.2600,2570.2584,2570.2584,2566.8723,2566.8723,2566.8723,2566.8723,2604.5318,2604.5318
2010-07,,,,,,,,,,,,,,,2594.6592,2593.1216,2588.2839,2598.1700,2598.1715,2598.1700,2598.1700,2606.6700,2606.6700,2606.6714,2606.6714,2601.2659,2601.2659,2601.2659,2601.2659,2635.4123,2635.4123
2010-10,,,,,,,,,,,,,,,,2606.4190,2610.6851,2627.7900,2627.7949,2627.7900,2627.7900,2656.3700,2656.3700,2656.3749,2656.3749,2639.9206,2639.9206,2639.9206,2639.9206,2697.1635,2697.1635
2011-01,,,,,,,,,,,,,,,,,2629.1037,2622.6500,2629.2462,2627.9900,2634.3100,2635.4900,2635.4900,2635.4915,2635.4915,2638.9928,2638.9928,2638.9928,2638.9928,2679.3610,2679.3610
2011-04,,,,,,,,,,,,,,,,,,2646.5000,2665.5742,2663.1800,2658.9400,2664.0200,2664.0200,2664.0220,2664.0220,2658.0279,2658.0279,2658.0279,2658.0279,2715.6457,2715.6457
2011-07,,,,,,,,,,,,,,,,,,,2677.8486,2681.0000,2681.8700,2681.2400,2681.2400,2681.2425,2681.2425,2678.2475,2678.2475,2678.2475,2678.2475,2735.5410,2735.5410
2011-10,,,,,,,,,,,,,,,,,,,,2675.8800,2651.5500,2676.9500,2676.9500,2676.9486,2676.9486,2662.8542,2662.8542,2662.8542,2662.8542,2738.9757,2738.9757
2012-01,,,,,,,,,,,,,,,,,,,,,2708.7100,2707.6700,2711.7000,2696.6447,2696.6408,2702.0229,2702.0229,2702.0229,2702.0229,2760.6573,2760.6573
2012-04,,,,,,,,,,,,,,,,,,,,,,2711.3300,2713.8900,2651.1703,2649.7637,2642.6101,2642.6101,2642.6101,2642.6101,2705.8912,2705.8912
2012-07,,,,,,,,,,,,,,,,,,,,,,,2580.6000,2647.6685,2647.2541,2646.1765,2646.1765,2646.1765,2646.1765,2708.1875,2708.1875
2012-10,,,,,,,,,,,,,,,,,,,,,,,,2626.8932,2660.9182,2644.9899,2644.9899,2644.9899,2644.9899,2723.4998,2723.4998
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,2647.1434,2646.0618,2636.7285,2631.9066,2632.4881,2694.8770,2694.8770
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,2697.7393,2698.2707,2701.2756,2701.6691,2764.8434,2764.8434
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2714.0126,2716.4905,2717.2491,2772.6784,2772.6784
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673.7234,2681.9991,2747.4208,2747.4208
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.1781,2781.2575,2783.5564
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.3497,2783.3133
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796.6910
