"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,2.30,2.30,2.30,2.30,2.30,2.30,2.30,2.30,2.30,2.30,2.30,2.30,2.487,2.487,2.487
2000-04,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.501,2.501,2.501
2000-07,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.639,2.639,2.639
2000-10,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.839,2.839,2.839
2001-01,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.532,2.532,2.532
2001-04,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.534,2.534,2.534
2001-07,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.672,2.672,2.672
2001-10,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.901,2.901,2.901
2002-01,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.549,2.549,2.549
2002-04,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.562,2.562,2.562
2002-07,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.707,2.707,2.707
2002-10,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.907,2.907,2.907
2003-01,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.47,2.658,2.658,2.658
2003-04,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.630,2.630,2.630
2003-07,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.785,2.785,2.785
2003-10,2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79,3.004,3.004,3.004
2004-01,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.554,2.554,2.554
2004-04,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.562,2.562,2.562
2004-07,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.666,2.666,2.666
2004-10,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.883,2.883,2.883
2005-01,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.585,2.585,2.585
2005-04,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.607,2.607,2.607
2005-07,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.709,2.709,2.709
2005-10,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.74,2.934,2.934,2.934
2006-01,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.37,2.566,2.566,2.566
2006-04,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.566,2.566,2.566
2006-07,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.738,2.738,2.738
2006-10,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.989,2.989,2.989
2007-01,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.610,2.610,2.610
2007-04,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.581,2.581,2.581
2007-07,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.730,2.730,2.730
2007-10,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.926,2.926,2.926
2008-01,2.43,2.43,2.43,2.43,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.580,2.580,2.580
2008-04,2.45,2.45,2.45,2.45,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.595,2.595,2.595
2008-07,2.63,2.63,2.63,2.63,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.800,2.800,2.800
2008-10,2.74,2.74,2.74,2.74,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.919,2.919,2.919
2009-01,2.37,2.37,2.37,2.37,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.551,2.551,2.551
2009-04,2.38,2.38,2.38,2.38,2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.562,2.562,2.562
2009-07,2.53,2.53,2.53,2.53,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.722,2.722,2.722
2009-10,2.72,2.72,2.72,2.72,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.77,2.929,2.929,2.929
2010-01,2.43,2.43,2.43,2.43,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.589,2.589,2.589
2010-04,2.43,2.43,2.43,2.43,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.610,2.610,2.610
2010-07,2.56,2.56,2.56,2.56,2.63,2.63,2.63,2.63,2.64,2.64,2.64,2.64,2.753,2.753,2.753
2010-10,2.77,2.77,2.77,2.77,2.84,2.84,2.84,2.84,2.85,2.85,2.85,2.85,2.955,2.955,2.955
2011-01,2.52,2.52,2.52,2.52,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.679,2.679,2.679
2011-04,2.53,2.54,2.54,2.54,2.60,2.60,2.60,2.60,2.59,2.59,2.59,2.59,2.698,2.698,2.698
2011-07,,2.66,2.67,2.67,2.75,2.75,2.75,2.75,2.72,2.72,2.72,2.72,2.853,2.853,2.853
2011-10,,,2.90,2.89,2.96,2.96,2.96,2.96,2.92,2.92,2.92,2.92,3.086,3.086,3.086
2012-01,,,,2.59,2.68,2.69,2.69,2.68,2.65,2.65,2.65,2.65,2.789,2.789,2.789
2012-04,,,,,2.68,2.69,2.70,2.70,2.66,2.66,2.66,2.66,2.793,2.793,2.793
2012-07,,,,,,2.84,2.87,2.87,2.83,2.83,2.83,2.83,2.969,2.969,2.969
2012-10,,,,,,,3.09,3.12,3.08,3.08,3.08,3.08,3.205,3.205,3.205
2013-01,,,,,,,,2.76,2.74,2.74,2.74,2.74,2.778,2.778,2.778
2013-04,,,,,,,,,2.74,2.76,2.76,2.75,2.791,2.791,2.791
2013-07,,,,,,,,,,2.92,2.92,2.91,2.961,2.961,2.961
2013-10,,,,,,,,,,,3.16,3.14,3.204,3.204,3.204
2014-01,,,,,,,,,,,,2.86,2.919,2.915,2.916
2014-04,,,,,,,,,,,,,2.879,2.872,2.867
2014-07,,,,,,,,,,,,,,3.085,3.110
2014-10,,,,,,,,,,,,,,,3.332
